Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
616,Kerem Demirbay\54b4dc4e,de GER,MF,Hoffenheim,de Bundesliga,25,1993,22.4,1726,63,333,931,603,37,1565,56,83,67.5,59,3,1251,7255,3966,197,65,6,35,39,1237,1122,90.7,82,Matches
617,Diego Demme\dc3fa3b5,de GER,MF,RB Leipzig,de Bundesliga,26,1991,22.8,1734,31,285,1172,385,14,1663,11,15,73.3,11,0,1190,5324,2971,131,42,2,29,17,1259,1174,93.2,63,Matches
618,Jason Denayer\47af88b8,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,2214,224,1073,1256,62,19,2162,10,15,66.7,10,0,1570,9336,5998,119,13,1,5,10,1662,1631,98.1,13,Matches
619,Leander Dendoncker\5a7301ae,be BEL,MF,Wolves,eng Premier League,23,1995,16.3,809,43,204,420,210,33,806,11,13,84.6,11,0,501,1919,798,33,6,3,20,9,668,504,75.4,50,Matches
620,Fabio Depaoli\d97f2e8d,it ITA,DF,Chievo,it Serie A,21,1997,27.4,1557,112,500,703,460,31,1304,19,27,70.4,20,0,868,4750,2866,123,53,3,20,25,945,820,86.8,52,Matches
621,Memphis Depay\8f696594,nl NED,FWMF,Lyon,fr Ligue 1,24,1994,30.4,1861,9,90,798,1090,148,1613,66,103,64.1,71,3,1424,6181,3536,221,65,31,80,77,1847,1382,74.8,331,Matches
622,Laurent Depoitre\aa5859cb,be BEL,FW,Huddersfield,eng Premier League,29,1988,11.9,440,10,23,202,226,69,425,5,16,31.3,6,0,222,787,307,14,4,5,50,26,668,326,48.8,113,Matches
623,Clément Depres\e53ab10b,fr FRA,FW,Nîmes,fr Ligue 1,23,1994,4.9,248,6,22,99,134,37,243,2,3,66.7,3,0,129,403,210,11,2,4,21,7,278,190,68.3,65,Matches
624,Kiril Despodov\13c8e5f6,bg BUL,FWMF,Cagliari,it Serie A,21,1996,1.2,27,0,5,10,15,4,27,2,3,66.7,2,0,22,92,44,4,0,1,5,0,66,22,33.3,9,Matches
625,Daniele Dessena\02b2937c,it ITA,MF,Cagliari,it Serie A,31,1987,3.9,226,9,41,132,64,6,221,1,3,33.3,1,0,159,536,263,9,4,0,10,5,182,159,87.4,20,Matches
626,Mattia Destro\d7d32194,it ITA,FWMF,Bologna,it Serie A,27,1991,5.5,159,6,24,70,69,21,149,0,5,0.0,1,0,83,324,150,5,2,1,19,8,220,107,48.6,44,Matches
627,Gerard Deulofeu\39583cfd,es ESP,FW,Watford,eng Premier League,24,1994,23.0,1089,6,70,453,670,149,1026,44,67,65.7,46,1,882,5374,3120,192,51,47,58,84,1222,806,66.0,191,Matches
628,Jacopo Dezi\e921b9db,it ITA,MF,Parma,it Serie A,26,1992,1.0,58,5,16,37,7,1,58,2,3,66.7,3,0,41,156,80,3,1,0,2,0,38,37,97.4,3,Matches
629,Federico Di Francesco\1fca9171,it ITA,FWMF,Sassuolo,it Serie A,24,1994,11.9,526,5,96,217,252,59,500,16,35,45.7,16,1,422,2212,1367,72,19,14,21,18,542,396,73.1,84,Matches
630,Antonio Di Gaudio\434b8c73,it ITA,FWMF,Parma,it Serie A,28,1989,7.8,224,4,42,92,111,32,224,8,23,34.8,10,0,190,1095,678,28,11,7,30,11,253,157,62.1,46,Matches
631,Giovanni Di Lorenzo\230a2fac,it ITA,DF,Empoli,it Serie A,24,1993,37.0,2581,146,629,1191,924,77,2277,33,56,58.9,34,7,1808,8253,4642,215,69,14,41,48,1890,1731,91.6,107,Matches
632,Ángel Di María\19cda00b,ar ARG,FWMF,Paris S-G,fr Ligue 1,30,1988,25.8,1766,18,139,756,1007,165,1630,54,92,58.7,62,6,1344,6440,3706,194,61,31,52,36,1614,1363,84.4,274,Matches
633,Franco Di Santo\549c6ba7,ar ARG,FWMF,Rayo Vallecano,es La Liga,29,1989,1.9,51,1,4,28,20,2,45,1,3,33.3,1,0,22,68,6,0,0,0,6,0,69,33,47.8,11,Matches
634,Franco Di Santo\549c6ba7,ar ARG,FWMF,Schalke 04,de Bundesliga,29,1989,2.7,100,4,14,44,51,9,97,2,2,100.0,2,0,61,439,245,6,6,1,3,4,80,66,82.5,20,Matches
635,Boulaye Dia\244bc2c8,sn SEN,FWMF,Reims,fr Ligue 1,21,1996,8.3,284,11,38,138,138,50,274,21,32,65.6,22,1,202,977,622,31,8,13,31,19,396,189,47.7,82,Matches
636,Fousseni Diabaté\d07e3b41,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,25,0,9,11,6,0,25,0,0,,0,0,12,79,39,1,0,0,1,0,38,16,42.1,2,Matches
637,Moussa Diaby\aeed5c06,fr FRA,MFFW,Paris S-G,fr Ligue 1,19,1999,12.7,719,11,78,284,411,86,693,26,47,55.3,28,0,603,3344,1755,93,28,25,30,20,700,568,81.1,126,Matches
638,Adama Diakhaby\65585e3a,fr FRA,FWMF,Huddersfield,eng Premier League,22,1996,6.1,249,2,29,115,131,21,244,12,22,54.5,12,1,215,1051,721,42,9,7,19,23,284,196,69.0,49,Matches
639,Mouctar Diakhaby\d2110326,fr FRA,DF,Valencia,es La Liga,21,1996,17.6,864,157,501,379,26,16,844,5,6,83.3,5,0,529,3105,1441,28,3,0,4,5,530,517,97.5,13,Matches
640,Bafodé Diakité\1bfb6fef,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,440,36,164,215,84,3,370,3,7,42.9,3,0,216,1110,497,18,3,0,5,4,243,206,84.8,11,Matches
641,Abdou Diallo\fc62f087,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,2223,191,896,1233,240,17,2071,37,51,72.5,40,1,1631,8149,4524,147,29,2,15,19,1634,1587,97.1,17,Matches
642,Abdoulaye Diallo\26383ea5,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,156,139,155,2,0,0,107,0,0,,0,0,70,304,172,0,0,0,0,1,63,63,100.0,0,Matches
643,Mustapha Diallo\6c6ecdd4,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,232,14,69,137,28,5,231,0,0,,0,0,97,388,102,3,0,0,3,4,108,94,87.0,6,Matches
644,Mohamed Diamé\b7d082af,sn SEN,MF,Newcastle Utd,eng Premier League,31,1987,24.1,1037,45,308,603,184,17,1031,25,43,58.1,29,3,608,2422,1205,57,19,2,23,31,669,576,86.1,27,Matches
645,Grady Diangana\f522d7ec,eng ENG,FWMF,West Ham,eng Premier League,20,1998,6.8,386,10,66,179,174,32,378,19,32,59.4,21,3,276,1289,725,35,12,6,17,30,344,264,76.7,57,Matches
646,Lassana Diarra\79584585,fr FRA,MF,Paris S-G,fr Ligue 1,33,1985,1.8,165,2,27,133,16,0,165,4,5,80.0,4,0,139,475,233,6,1,0,2,3,144,139,96.5,2,Matches
647,Amadou Diawara\bf309d24,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,596,21,105,428,92,5,592,7,9,77.8,8,0,486,1518,695,19,7,0,3,3,479,465,97.1,8,Matches
648,Brahim Díaz\407feb71,es ESP,FW,Real Madrid,es La Liga,18,1999,4.2,248,1,25,127,107,33,246,19,32,59.4,20,2,226,944,452,27,4,3,18,12,250,206,82.4,44,Matches
649,Javier Díaz\17a1299d,es ESP,GK,Sevilla,es La Liga,21,1997,1.0,24,22,24,0,0,0,17,0,0,,0,0,14,62,31,0,0,0,0,0,12,12,100.0,0,Matches
650,Bakaye Dibassy\247accfd,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1733,144,678,872,271,24,1565,22,29,75.9,23,0,1065,4885,2546,95,24,2,10,16,1032,964,93.4,25,Matches
651,Lorenzo Dickmann\12851227,it ITA,DFMF,SPAL,it Serie A,21,1996,1.9,76,3,35,27,16,1,66,1,1,100.0,1,0,48,191,91,4,0,0,4,1,53,38,71.7,5,Matches
652,Daniel Didavi\d3096421,de GER,MFFW,Stuttgart,de Bundesliga,28,1990,10.6,598,6,60,327,247,27,540,13,26,50.0,14,0,404,1871,1037,51,16,5,26,21,568,420,73.9,72,Matches
653,Étienne Didot\d2aa8ac0,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,1449,53,333,907,285,17,1367,11,16,68.8,13,1,886,3656,1631,56,11,3,19,25,925,843,91.1,35,Matches
654,Adrián Diéguez\70438d35,es ESP,DF,Huesca,es La Liga,22,1996,8.3,305,48,194,118,11,3,291,5,5,100.0,5,0,143,795,363,7,3,0,2,2,131,123,93.9,2,Matches
655,Eric Dier\ac861941,eng ENG,MF,Tottenham,eng Premier League,24,1994,16.7,1240,84,397,778,142,19,1212,3,10,30.0,3,0,843,3601,1777,54,17,2,10,12,941,892,94.8,19,Matches
656,Tim Dierßen\96f8ab0c,de GER,FW,Hannover 96,de Bundesliga,22,1996,0.2,4,0,1,3,0,0,4,0,0,,0,0,3,5,0,0,0,0,0,0,4,3,75.0,1,Matches
657,Lucas Digne\1b84dbe1,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,2485,117,664,1030,904,37,1948,19,40,47.5,21,3,1235,5865,3216,158,46,4,26,38,1371,1197,87.3,105,Matches
658,Virgil van Dijk\e06683ca,nl NED,DF,Liverpool,eng Premier League,27,1991,37.6,3380,264,1485,1924,126,59,3323,6,9,66.7,7,0,2325,10145,5537,153,20,1,6,2,2477,2414,97.5,48,Matches
659,Mitchell Dijks\0a3065c8,nl NED,DFMF,Bologna,it Serie A,25,1993,22.5,1270,63,372,577,467,26,1049,33,79,41.8,40,5,776,5445,3539,123,65,7,31,24,809,703,86.9,49,Matches
660,Javairô Dilrosun\34a0f5ff,nl NED,FWMF,Hertha BSC,de Bundesliga,20,1998,10.0,381,11,68,175,175,18,372,12,20,60.0,14,0,292,1839,1093,54,18,10,17,17,317,253,79.8,38,Matches
661,Federico Dimarco\970b8574,it ITA,DF,Parma,it Serie A,20,1997,9.9,547,44,167,246,171,13,454,9,14,64.3,9,0,322,1812,1079,36,14,4,7,10,323,288,89.2,19,Matches
662,Stole Dimitrievski\fc70e345,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21.0,696,635,695,2,0,0,452,0,0,,0,0,315,1699,1038,0,0,0,0,0,208,208,100.0,0,Matches
663,Tristan Dingomé\92b56413,cm CMR,MF,Reims,fr Ligue 1,27,1991,14.9,750,8,123,445,220,15,734,11,22,50.0,14,0,543,1808,751,33,15,1,20,19,672,534,79.5,92,Matches
664,Ismaël Diomandé\10650926,ci CIV,MFDF,Caen,fr Ligue 1,25,1992,14.4,737,48,261,481,44,2,723,13,17,76.5,14,1,534,2489,1188,39,3,0,5,13,491,471,95.9,5,Matches
665,Federico Dionisi\a74d2999,it ITA,FW,Frosinone,it Serie A,31,1987,2.3,108,0,4,46,64,17,105,1,4,25.0,1,0,77,304,154,12,4,0,9,9,119,89,74.8,37,Matches
666,Lois Diony\4be0b467,fr FRA,FW,Saint-Étienne,fr Ligue 1,25,1992,17.7,525,6,48,186,314,108,514,20,39,51.3,22,0,390,2046,989,50,7,18,32,29,695,373,53.7,180,Matches
667,Issa Diop\a712ca2b,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,1535,224,884,743,29,19,1508,4,4,100.0,4,2,814,5482,2753,48,4,0,8,7,831,812,97.7,12,Matches
668,Papakouli Diop\7329018e,sn SEN,MF,Eibar,es La Liga,32,1986,26.1,1410,36,169,950,340,41,1396,25,30,83.3,26,0,812,2932,1311,84,19,5,23,11,854,762,89.2,57,Matches
669,Sofiane Diop\19053e31,fr FRA,MFFW,Monaco,fr Ligue 1,18,2000,8.2,357,2,48,206,141,14,348,20,35,57.1,22,2,296,1443,813,38,14,4,20,30,350,251,71.7,73,Matches
670,Assane Dioussé\7f622eef,sn SEN,MF,Chievo,it Serie A,20,1997,9.9,588,26,160,380,85,0,570,10,13,76.9,11,0,410,2070,849,27,11,0,5,6,399,363,91.0,9,Matches
671,Assane Dioussé\7f622eef,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,2.4,164,9,47,109,19,1,162,4,5,80.0,4,0,131,468,195,12,1,0,3,7,128,113,88.3,6,Matches
672,Axel Disasi\ad82197c,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,95,11,62,31,8,2,92,2,2,100.0,2,0,61,369,232,3,0,0,1,0,52,50,96.2,3,Matches
673,Djené\a4971d84,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,1325,187,632,662,76,24,1295,20,23,87.0,21,1,644,3885,1505,49,2,0,7,13,465,432,92.9,19,Matches
674,Koffi Djidji\933d3b51,ci CIV,DF,Torino,it Serie A,25,1992,15.4,782,114,409,379,35,1,761,15,18,83.3,16,0,467,2211,972,26,10,1,2,9,411,402,97.8,0,Matches
675,Koffi Djidji\933d3b51,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,58,6,37,26,0,0,57,0,0,,0,0,43,191,104,2,0,0,0,1,41,41,100.0,0,Matches
676,Alexander Djiku\43e7a164,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1801,223,1075,782,41,18,1745,16,20,80.0,17,1,990,4648,2484,29,1,0,4,8,965,950,98.4,7,Matches
677,Papy Djilobodji\083525e5,sn SEN,DFFW,Guingamp,fr Ligue 1,29,1988,1.9,110,14,48,62,9,3,105,0,0,,0,0,63,330,212,4,1,0,1,0,61,60,98.4,3,Matches
678,Berat Djimsiti\6eee05f1,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1255,188,705,568,50,17,1223,6,7,85.7,6,0,783,4772,1698,36,8,0,9,3,811,790,97.4,12,Matches
679,Johan Djourou\b8673e18,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,149,25,102,48,4,2,144,1,1,100.0,1,0,85,299,132,2,1,0,0,0,87,85,97.7,2,Matches
680,Marko Dmitrović\ac295d9e,rs SRB,GK,Eibar,es La Liga,26,1992,24.0,822,669,814,9,0,0,566,1,1,100.0,1,0,385,2382,1514,0,0,0,0,0,270,270,100.0,0,Matches
681,Matt Doherty\d557d734,ie IRL,DFMF,Wolves,eng Premier League,26,1992,34.9,2284,129,553,953,857,127,1923,25,56,44.6,28,1,1181,5214,3236,179,39,24,55,33,1614,1286,79.7,136,Matches
682,Keagan Dolly\ccb1c3af,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1.0,52,0,7,27,20,3,45,1,1,100.0,1,0,38,153,60,3,0,0,6,3,44,37,84.1,9,Matches
683,Jaume Doménech\c9cb972b,es ESP,GK,Valencia,es La Liga,27,1990,4.0,102,93,102,0,0,0,63,0,0,,0,0,38,245,147,0,0,0,0,0,19,19,100.0,0,Matches
684,Giulio Donati\22051fbe,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,434,39,141,193,131,3,349,8,11,72.7,8,2,231,1241,732,38,16,0,4,7,224,211,94.2,16,Matches
685,Ji Dong-won\7d841904,kr KOR,FWMF,Augsburg,de Bundesliga,27,1991,9.9,511,10,72,285,200,43,501,14,20,70.0,15,0,335,1760,1028,50,22,7,23,22,477,354,74.2,75,Matches
686,Anastasios Donis\0f26fd24,gr GRE,FWMF,Stuttgart,de Bundesliga,21,1996,10.7,347,4,37,123,222,50,326,21,38,55.3,23,0,267,1665,885,44,15,11,35,21,459,249,54.2,69,Matches
687,Gianluigi Donnarumma\08f5afaa,it ITA,GK,Milan,it Serie A,19,1999,34.3,1254,1155,1252,4,0,0,898,1,1,100.0,1,0,647,2771,1549,0,0,0,0,0,536,536,100.0,0,Matches
688,Godfred Donsah\384dd218,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,77,8,19,50,14,1,77,6,7,85.7,6,0,59,344,212,14,4,0,0,1,57,49,86.0,2,Matches
689,Riccardo Doratiotto\c1bcb2df,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,15,0,1,9,5,2,15,1,1,100.0,1,0,11,47,26,1,0,1,2,3,29,7,24.1,2,Matches
690,Gabriel Dos Santos\67ac5bb8,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,771,81,402,414,14,11,744,1,2,50.0,1,0,503,3142,1849,37,0,0,2,4,519,515,99.2,5,Matches
691,Mathieu Dossevi\6421dd73,tg TOG,FWMF,Toulouse,fr Ligue 1,30,1988,27.4,1290,16,170,536,694,103,1204,52,82,63.4,55,1,1000,5789,3366,181,52,19,78,69,1244,875,70.3,235,Matches
692,Abdoulaye Doucouré\02b29014,fr FRA,MF,Watford,eng Premier League,25,1993,34.0,2344,73,490,1451,561,90,2299,38,62,61.3,41,3,1663,7867,4048,164,40,15,52,50,1779,1593,89.5,108,Matches
693,Cheick Doukouré\e208bcc8,ci CIV,MF,Levante,es La Liga,25,1992,3.5,161,4,32,112,24,4,160,2,2,100.0,2,0,104,389,159,3,1,0,7,4,120,99,82.5,5,Matches
694,Moussa Doumbia\6481421d,ml MLI,FWMF,Reims,fr Ligue 1,23,1994,17.8,924,12,159,449,413,56,905,55,83,66.3,59,3,787,4886,2900,128,45,16,47,47,897,681,75.9,148,Matches
695,Seydou Doumbia\c49afee6,ci CIV,FW,Girona,es La Liga,30,1987,6.0,139,3,7,68,76,31,130,12,21,57.1,15,0,96,320,212,14,4,2,13,13,232,93,40.1,40,Matches
696,Souleyman Doumbia\9daeac61,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,424,30,145,241,73,2,364,8,11,72.7,8,0,282,1507,800,25,8,2,6,10,279,258,92.5,9,Matches
697,Aleksandar Dragović\6fd8a334,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,1241,85,546,732,39,12,1216,0,0,,0,0,881,4116,2595,69,7,0,1,0,903,888,98.3,6,Matches
698,Bartłomiej Drągowski\085e71a7,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,113,105,112,1,0,0,80,0,1,0.0,0,0,64,226,102,0,0,0,0,0,54,54,100.0,0,Matches
699,Bartłomiej Drągowski\085e71a7,pl POL,GK,Empoli,it Serie A,20,1997,14.0,539,500,538,2,0,0,354,0,0,,0,0,208,1199,754,0,0,0,0,1,157,156,99.4,0,Matches
700,Julian Draxler\1a992676,de GER,MFFW,Paris S-G,fr Ligue 1,24,1993,22.7,1809,12,194,1073,708,80,1748,56,71,78.9,59,0,1455,8239,4467,219,74,14,31,37,1624,1474,90.8,194,Matches
701,Luke Dreher\d1c509d9,eng ENG,MF,Crystal Palace,eng Premier League,19,1998,0.0,3,0,0,1,2,0,3,0,0,,0,0,3,18,13,1,0,0,0,0,4,3,75.0,1,Matches
702,Josip Drmić\15ea94de,ch SUI,FWMF,M'Gladbach,de Bundesliga,25,1992,2.5,80,0,4,43,36,11,75,2,4,50.0,3,0,61,238,97,7,0,1,3,4,100,61,61.0,24,Matches
703,Jaroslav Drobný\e4a30d8c,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2.0,41,32,41,0,0,0,26,0,0,,0,0,15,77,56,0,0,0,0,0,9,9,100.0,0,Matches
704,Óscar Duarte\aa0ac32d,cr CRC,DFMF,Espanyol,es La Liga,29,1989,7.3,417,48,227,194,11,3,412,0,0,,0,0,241,1301,512,13,1,0,1,1,268,262,97.8,5,Matches
705,Rubén Duarte\1fe0492d,es ESP,DF,Alavés,es La Liga,22,1995,30.8,1625,145,583,795,317,21,1377,9,15,60.0,10,1,776,3853,2014,91,28,3,11,3,775,691,89.2,46,Matches
706,Leo Dubois\ff0ab48c,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1711,75,403,937,487,46,1497,15,29,51.7,16,0,1132,6396,3746,171,52,15,16,12,1155,1080,93.5,71,Matches
707,Martin Dúbravka\3a949a25,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38.0,1267,1100,1260,9,3,2,846,1,1,100.0,1,0,565,3333,1713,0,0,0,0,0,446,443,99.3,1,Matches
708,Marvin Ducksch\638a4d71,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,363,10,28,178,167,38,329,2,5,40.0,2,0,196,638,355,23,7,4,24,5,378,252,66.7,97,Matches
709,Ondrej Duda\79ca3e23,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,1601,24,189,970,545,70,1525,43,65,66.2,45,2,1122,4541,2079,96,34,10,55,46,1362,1105,81.1,179,Matches
710,Shane Duffy\7314bba4,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,1760,366,1149,557,111,69,1733,6,6,100.0,6,0,854,3350,1502,15,6,0,6,11,970,919,94.7,49,Matches
711,Demeaco Duhaney\5ef608f7,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,40,4,10,19,12,0,34,0,0,,0,0,25,102,39,3,0,0,1,3,23,21,91.3,1,Matches
712,Paul Dummett\3fe6bd8c,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,1139,114,527,483,170,7,1009,3,5,60.0,4,1,515,2018,1105,40,14,1,5,2,563,532,94.5,9,Matches
713,Alfred Duncan\528492ea,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,1063,31,199,616,313,35,1044,29,48,60.4,33,5,801,3437,1884,93,32,9,23,29,934,792,84.8,91,Matches
714,Lewis Dunk\282f75f3,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,1904,305,1148,779,80,40,1850,0,2,0.0,0,0,1045,5489,2815,58,16,0,7,6,1103,1059,96.0,25,Matches
715,Maxime Dupé\0e12089d,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,317,275,315,3,0,0,191,0,0,,0,0,122,612,344,0,0,0,0,0,113,113,100.0,0,Matches
716,Erik Durm\cf623c78,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,1301,57,346,611,416,30,1058,15,21,71.4,15,0,697,3617,1691,71,25,4,23,26,767,639,83.3,69,Matches
717,Jimmy Durmaz\f09a8b75,se SWE,MFFW,Toulouse,fr Ligue 1,29,1989,21.1,1458,15,175,870,534,40,1324,53,88,60.2,59,4,1065,5259,3132,172,46,9,37,43,1204,1048,87.0,115,Matches
718,Riza Durmisi\e5cd9da6,dk DEN,DFMF,Lazio,it Serie A,24,1994,3.6,193,10,47,70,93,14,165,4,7,57.1,5,0,132,749,477,20,4,7,1,1,140,120,85.7,12,Matches
719,Hugo Duro\37e103f8,es ESP,MFFW,Getafe,es La Liga,18,1999,4.6,115,3,16,57,46,8,110,2,5,40.0,2,0,68,311,138,9,1,2,11,4,166,70,42.2,22,Matches
720,Raphael Dwamena\525f9bf4,gh GHA,FW,Levante,es La Liga,22,1995,2.5,80,2,6,32,48,13,78,2,6,33.3,2,0,53,268,173,8,4,1,8,3,125,58,46.4,25,Matches
721,Paulo Dybala\e0921a4f,ar ARG,FWMF,Juventus,it Serie A,24,1993,23.7,1612,6,149,846,742,87,1479,54,106,50.9,60,4,1320,6590,2932,169,48,7,58,37,1518,1251,82.4,201,Matches
722,Edin Džeko\3bb7f478,ba BIH,FW,Roma,it Serie A,32,1986,28.7,1136,35,72,512,622,222,1073,51,83,61.4,53,1,796,4074,1713,112,30,28,66,56,1461,876,60.0,391,Matches
723,Blerim Džemaili\756959aa,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,939,14,186,527,331,33,905,23,36,63.9,23,0,674,4093,2621,127,52,6,20,27,680,599,88.1,95,Matches
724,Félix Eboa Eboa\167d5018,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,1309,177,718,593,82,27,1253,11,12,91.7,11,0,690,3713,1851,38,9,0,7,6,653,630,96.5,14,Matches
725,Dennis Eckert\7f8fb807,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,75,2,3,28,48,20,72,3,7,42.9,4,0,45,250,121,7,3,1,5,1,97,54,55.7,24,Matches
726,Bruno Ecuele Manga\72a0fb65,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,1494,232,635,722,178,18,1340,12,15,80.0,12,1,657,3078,1264,45,8,2,14,12,513,467,91.0,8,Matches
727,Simone Edera\8697c095,it ITA,FWMF,Torino,it Serie A,21,1997,0.9,48,1,8,18,26,2,44,1,4,25.0,1,0,36,127,86,4,1,0,6,2,41,35,85.4,7,Matches
728,Simone Edera\8697c095,it ITA,FW,Bologna,it Serie A,21,1997,2.2,119,0,21,45,60,12,110,6,16,37.5,6,1,90,468,331,17,3,3,3,5,123,81,65.9,8,Matches
729,Ederson\3bb7b8b4,br BRA,GK,Manchester City,eng Premier League,24,1993,38.0,1152,1005,1142,18,0,0,914,1,1,100.0,1,0,683,2887,1750,0,0,0,0,0,629,628,99.8,0,Matches
730,Johannes Eggestein\d571df78,de GER,FWMF,Werder Bremen,de Bundesliga,20,1998,12.4,529,8,63,246,267,69,526,17,33,51.5,19,1,420,1897,1060,61,19,14,36,48,593,373,62.9,135,Matches
731,Maximilian Eggestein\beb882a8,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,2027,68,428,1119,641,67,1984,20,30,66.7,20,0,1436,7290,4318,221,93,9,32,40,1561,1354,86.7,151,Matches
732,Albin Ekdal\f503ea63,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,1981,115,494,1319,301,14,1929,37,44,84.1,37,0,1397,6554,3348,152,50,2,19,35,1451,1358,93.6,47,Matches
733,Josip Elez\eafac393,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,382,40,165,222,20,1,353,2,2,100.0,2,0,217,1428,900,30,4,0,3,2,219,215,98.2,1,Matches
734,Harvey Elliott\c8387671,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,16,0,0,8,11,1,16,1,1,100.0,1,0,15,116,42,2,1,0,2,0,14,13,92.9,4,Matches
735,Mohamed Elneny\47a34c4f,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,326,17,105,191,55,5,318,1,2,50.0,1,0,247,1234,608,26,5,0,3,1,268,251,93.7,6,Matches
736,Aritz Elustondo\f7dc2ae5,es ESP,DF,Real Sociedad,es La Liga,24,1994,25.0,1524,192,784,682,150,27,1398,15,17,88.2,16,1,894,5596,3093,88,15,2,13,4,886,849,95.8,24,Matches
737,Gorka Elustondo\7b309e55,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,3.2,162,20,61,97,14,2,159,0,0,,0,0,87,424,238,4,1,0,1,0,100,94,94.0,3,Matches
738,Nico Elvedi\48035304,ch SUI,DF,M'Gladbach,de Bundesliga,21,1996,29.1,2375,234,1132,1409,62,19,2317,5,6,83.3,5,0,1721,12317,7549,198,18,0,7,2,1718,1699,98.9,18,Matches
739,Rodrigo Ely\fd47b4f2,br BRA,DF,Alavés,es La Liga,24,1993,4.8,219,37,124,90,11,9,211,0,0,,0,0,76,356,187,2,0,0,3,0,92,86,93.5,6,Matches
740,Mohamed Elyounoussi\68dc0dac,no NOR,MFFW,Southampton,eng Premier League,23,1994,8.8,386,4,57,151,214,32,357,12,19,63.2,16,1,261,1614,905,48,15,5,13,18,344,236,68.6,58,Matches
741,Adri Embarba\db8f0eba,es ESP,FWMF,Rayo Vallecano,es La Liga,26,1992,25.4,1215,21,191,480,645,83,1049,49,95,51.6,54,2,820,4733,2638,126,46,21,63,67,1038,715,68.9,159,Matches
742,Breel Embolo\0b4f388a,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,504,4,31,245,265,76,493,21,50,42.0,27,4,378,1393,758,47,12,7,59,43,650,369,56.8,169,Matches
743,Emerson\df8b52a5,br BRA,DF,Betis,es La Liga,19,1999,3.5,258,11,77,96,101,8,216,1,6,16.7,2,0,157,603,366,21,6,3,8,2,174,156,89.7,12,Matches
744,Youssef En-Nesyri\04e17fd5,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,838,25,71,391,426,119,819,34,72,47.2,37,6,500,1955,1021,47,13,22,66,59,1241,640,51.6,225,Matches
