Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
2215,Mohammed Salisu\0b33f6ad,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,1419,249,844,634,20,12,1387,5,6,83.3,5,0,757,5116,1635,39,2,0,5,4,770,749,97.3,8,Matches
2216,Roland Sallai\bf075f6b,hu HUN,MFFW,Freiburg,de Bundesliga,22,1997,12.9,540,10,73,244,265,49,534,28,48,58.3,29,1,397,2389,1158,71,22,7,28,32,546,396,72.5,105,Matches
2217,Lazar Samardzic\217c93a1,de GER,MFFW,Hertha BSC,de Bundesliga,17,2002,0.4,14,1,5,6,4,0,14,2,3,66.7,2,0,9,36,24,1,0,0,1,0,11,8,72.7,2,Matches
2218,Diadie Samassékou\08593525,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,14.6,758,44,232,432,129,10,751,14,18,77.8,14,0,453,1810,831,36,7,1,12,12,491,447,91.0,28,Matches
2219,Mbwana Samatta\dae8623e,tz TAN,FW,Aston Villa,eng Premier League,26,1992,10.5,277,6,15,124,148,29,269,9,15,60.0,9,0,161,763,208,17,2,2,26,11,430,203,47.2,86,Matches
2220,Mama Samba Baldé\fb14aa28,gw GNB,FWMF,Dijon,fr Ligue 1,23,1995,18.6,662,21,105,301,304,86,652,32,61,52.5,38,1,454,2172,1234,70,13,20,60,43,693,433,62.5,158,Matches
2221,Junior Sambia\24eb7ed6,fr FRA,DFMF,Montpellier,fr Ligue 1,22,1996,6.5,344,17,83,164,126,9,299,8,16,50.0,8,0,218,1136,702,34,9,1,10,12,245,204,83.3,18,Matches
2222,Frédéric Sammaritano\8802c1d5,fr FRA,MFFW,Dijon,fr Ligue 1,33,1986,5.8,334,0,36,167,150,8,287,5,10,50.0,6,0,236,1281,669,35,9,4,8,15,259,220,84.9,34,Matches
2223,Fede San Emeterio\efecd633,es ESP,MF,Valladolid,es La Liga,22,1997,19.5,810,38,245,505,87,6,803,2,3,66.7,2,0,458,1490,526,11,4,0,5,5,531,485,91.3,12,Matches
2224,Mikel San José\003a5c72,es ESP,MF,Athletic Club,es La Liga,30,1989,4.0,176,14,62,89,30,5,175,0,4,0.0,0,0,74,257,110,1,0,0,6,0,122,98,80.3,8,Matches
2225,Antonio Sanabria\0a447501,py PAR,FW,Genoa,it Serie A,23,1996,15.4,563,14,55,314,232,68,547,25,34,73.5,26,1,398,2371,960,62,17,11,32,30,698,427,61.2,132,Matches
2226,Oihan Sancet\bdb624a3,es ESP,MF,Athletic Club,es La Liga,19,2000,8.2,313,4,36,163,136,20,307,17,28,60.7,17,0,239,1058,473,25,8,0,25,21,309,233,75.4,80,Matches
2227,Renato Sanches\032f894e,pt POR,MFFW,Lille,fr Ligue 1,21,1997,16.5,1230,19,154,757,406,30,1133,48,73,65.8,50,3,905,4262,2764,132,30,8,37,34,969,866,89.4,63,Matches
2228,Renato Sanches\032f894e,pt POR,MF,Bayern Munich,de Bundesliga,21,1997,0.1,10,0,1,4,5,1,10,0,0,,0,0,9,46,26,2,0,0,1,0,9,9,100.0,2,Matches
2229,Alexis Sánchez\2c0f8e9e,cl CHI,FW,Inter,it Serie A,30,1988,10.3,542,2,29,234,312,64,498,27,36,75.0,29,1,411,1981,772,49,16,10,25,26,571,408,71.5,136,Matches
2230,Carlos Sánchez\50b51fac,co COL,MFDF,West Ham,eng Premier League,33,1986,1.3,66,3,11,49,8,0,66,1,1,100.0,1,0,30,93,28,1,1,0,0,1,37,33,89.2,0,Matches
2231,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,eng Premier League,23,1996,27.0,1791,283,985,849,47,17,1754,8,11,72.7,8,0,1178,5615,2532,52,6,0,6,5,1210,1199,99.1,13,Matches
2232,Germán Sánchez\ea9b2ef9,es ESP,DF,Granada,es La Liga,32,1986,25.5,1137,188,711,458,28,19,1093,0,0,,0,0,567,2941,1385,16,0,0,0,2,639,619,96.9,17,Matches
2233,Javi Sánchez\60359288,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,251,48,154,99,6,4,239,1,1,100.0,1,0,134,872,377,8,0,0,1,0,150,144,96.0,3,Matches
2234,Manuel Sánchez\ffacd3d5,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,205,4,52,107,55,4,176,4,11,36.4,4,0,123,707,413,18,2,0,2,2,123,109,88.6,11,Matches
2235,Víctor Sánchez\ad4d0985,es ESP,MFDF,Espanyol,es La Liga,31,1987,18.8,1165,48,253,698,264,13,1089,12,16,75.0,13,1,678,3409,1382,65,13,5,21,21,768,704,91.7,33,Matches
2236,Jadon Sancho\dbf053da,eng ENG,FWMF,Dortmund,de Bundesliga,19,2000,25.4,1924,8,158,872,1051,144,1829,93,164,56.7,100,9,1612,8278,4655,262,93,47,61,51,1946,1620,83.2,266,Matches
2237,Alex Sandro\0d82903c,br BRA,DF,Juventus,it Serie A,28,1991,26.5,2244,97,573,1192,662,31,2021,30,46,65.2,32,1,1552,8268,4870,208,81,7,19,25,1626,1553,95.5,40,Matches
2238,Leroy Sané\2b114be3,de GER,FW,Manchester City,eng Premier League,23,1996,0.1,9,0,0,3,7,1,8,0,0,,0,0,7,54,23,2,1,0,0,0,9,8,88.9,5,Matches
2239,Salif Sané\791abba1,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,840,73,437,426,38,17,804,12,14,85.7,12,1,511,2746,1447,27,3,0,8,6,541,513,94.8,21,Matches
2240,Luca Sangalli\7958dc65,es ESP,MF,Real Sociedad,es La Liga,24,1995,4.1,225,3,27,139,76,10,218,6,8,75.0,6,0,173,942,498,27,9,1,7,9,203,173,85.2,32,Matches
2241,Ibrahim Sangaré\bced0375,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,24.2,1616,100,455,989,274,29,1577,37,52,71.2,38,1,1091,5649,2967,96,20,2,26,31,1094,1022,93.4,50,Matches
2242,Oier Sanjurjo\466824fb,es ESP,MF,Osasuna,es La Liga,33,1986,25.8,1280,63,288,821,217,31,1267,7,11,63.6,7,0,609,2760,1407,54,19,3,9,20,660,593,89.8,49,Matches
2243,Yaya Sanogo\11ced928,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,10.1,301,14,30,142,142,48,290,4,7,57.1,4,0,159,535,295,14,5,3,26,14,470,211,44.9,67,Matches
2244,Morgan Sanson\6e7f1353,fr FRA,MF,Marseille,fr Ligue 1,24,1994,24.1,1255,16,171,726,477,69,1232,48,78,61.5,51,2,962,5648,2868,138,48,16,58,59,1164,893,76.7,146,Matches
2245,Nicola Sansone\7eb97a8e,it ITA,FWMF,Bologna,it Serie A,27,1991,25.2,1352,12,154,592,709,99,1248,46,89,51.7,52,3,1047,5574,3173,194,47,29,39,65,1231,978,79.4,171,Matches
2246,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Angers,fr Ligue 1,24,1995,27.8,1674,65,448,1071,255,28,1657,39,55,70.9,42,1,1073,5245,2765,94,24,7,22,18,1076,1015,94.3,24,Matches
2247,Federico Santander\df85d472,py PAR,FW,Bologna,it Serie A,28,1991,8.6,391,14,27,182,193,51,377,11,14,78.6,11,0,221,971,320,21,2,6,33,15,465,291,62.6,111,Matches
2248,Davide Santon\88c89891,it ITA,DF,Roma,it Serie A,28,1991,6.9,474,20,136,275,111,5,414,13,16,81.3,13,0,341,2243,1238,43,16,2,6,8,326,309,94.8,7,Matches
2249,Samir Santos\92b4758e,br BRA,DF,Udinese,it Serie A,24,1994,17.2,935,108,451,458,75,11,892,4,6,66.7,4,0,591,2884,1868,59,14,1,5,2,607,581,95.7,9,Matches
2250,Riccardo Saponara\3bb7af3b,it ITA,MFFW,Genoa,it Serie A,27,1991,1.9,105,5,21,51,42,9,103,4,7,57.1,4,1,88,415,275,18,5,2,3,3,91,77,84.6,9,Matches
2251,Riccardo Saponara\3bb7af3b,it ITA,MFFW,Lecce,it Serie A,27,1991,10.5,634,12,98,315,281,57,603,20,29,69.0,22,1,503,3237,2026,98,23,24,24,19,590,505,85.6,89,Matches
2252,Ivan Šaponjić\d2aea9ac,rs SRB,DFFW,Atlético Madrid,es La Liga,21,1997,0.1,3,0,0,0,3,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,6,2,33.3,2,Matches
2253,Pablo Sarabia\9744ff80,es ESP,FWMF,Paris S-G,fr Ligue 1,27,1992,12.9,824,8,68,389,437,75,796,10,19,52.6,11,1,617,3124,1843,110,40,11,30,14,813,669,82.3,152,Matches
2254,Marcelo Saracchi\1c96ad85,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2.0,157,6,46,87,39,6,138,5,7,71.4,6,0,94,556,347,13,3,1,3,0,96,89,92.7,4,Matches
2255,Josh Sargent\a8d4428b,us USA,FW,Werder Bremen,de Bundesliga,19,2000,15.7,601,29,93,291,239,59,577,16,29,55.2,16,1,368,1383,540,30,6,3,52,33,718,408,56.8,136,Matches
2256,Bouna Sarr\1a4b9094,sn SEN,DFFW,Marseille,fr Ligue 1,27,1992,24.0,1682,43,365,862,601,45,1483,52,97,53.6,56,2,1143,6451,3550,177,63,7,37,32,1278,1071,83.8,87,Matches
2257,Ismaila Sarr\bfdb33aa,sn SEN,FWMF,Watford,eng Premier League,21,1998,22.5,929,14,115,360,557,114,920,53,102,52.0,56,1,782,4757,2973,147,51,34,65,59,1052,691,65.7,183,Matches
2258,Malang Sarr\4315f30d,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,1303,130,648,678,68,4,1240,4,5,80.0,4,1,903,5187,3129,79,13,0,10,3,970,964,99.4,5,Matches
2259,Sidy Sarr\a0b65401,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,12.9,647,26,197,373,119,27,636,12,15,80.0,12,0,352,1587,863,34,6,0,15,6,471,378,80.3,41,Matches
2260,Joan Sastre Vanrell\f9acf8bf,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,817,50,252,331,291,15,670,2,12,16.7,2,0,462,2904,1728,83,31,5,13,5,498,442,88.8,33,Matches
2261,Téji Savanier\6bde367b,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,16.9,1161,29,225,719,305,9,1069,28,52,53.8,31,1,800,4158,2247,93,36,2,23,23,751,697,92.8,43,Matches
2262,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22.0,1226,146,627,654,22,6,1184,4,5,80.0,4,0,717,3473,2042,45,5,0,3,1,764,748,97.9,2,Matches
2263,Fabian Schär\c8aa95da,ch SUI,DFMF,Newcastle Utd,eng Premier League,27,1991,18.6,1016,131,574,424,86,15,953,16,19,84.2,16,1,569,3429,2216,57,13,2,6,12,564,540,95.7,12,Matches
2264,Louis Schaub\b50ec54b,at AUT,MF,Köln,de Bundesliga,24,1994,6.9,384,5,54,183,174,23,352,20,36,55.6,23,0,282,1563,749,38,10,7,21,14,317,252,79.5,52,Matches
2265,Ezequiel Schelotto\a6e316c1,it ITA,DF,Brighton,eng Premier League,30,1989,4.0,232,13,79,82,90,10,192,6,9,66.7,6,1,127,779,410,19,10,1,11,5,153,123,80.4,21,Matches
2266,Patrik Schick\5d4f7d61,cz CZE,FW,RB Leipzig,de Bundesliga,23,1996,14.4,534,14,42,243,273,107,509,20,41,48.8,24,2,296,1046,447,25,8,6,52,22,656,404,61.6,196,Matches
2267,Julian Schieber\37c213cf,de GER,FW,Augsburg,de Bundesliga,30,1989,0.5,17,0,1,11,6,2,15,0,0,,0,0,12,61,37,2,0,0,1,0,17,11,64.7,2,Matches
2268,Kingsley Schindler\bd527260,de GER,FWMF,Köln,de Bundesliga,26,1993,9.4,372,21,76,147,170,35,363,11,20,55.0,12,1,241,1065,590,30,6,3,30,11,376,240,63.8,91,Matches
2269,Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,de Bundesliga,21,1997,19.1,928,23,177,590,250,35,917,24,28,85.7,25,1,645,3412,1986,101,38,8,30,45,653,548,83.9,76,Matches
2270,Keven Schlotterbeck\f6bdc830,de GER,DF,Union Berlin,de Bundesliga,22,1997,21.5,1114,158,715,460,27,10,1082,6,7,85.7,6,0,528,3363,1825,22,4,0,6,6,526,517,98.3,8,Matches
2271,Nico Schlotterbeck\34e12499,de GER,DF,Freiburg,de Bundesliga,19,1999,4.1,247,38,133,108,23,6,235,4,4,100.0,4,0,153,930,535,16,1,2,0,3,141,137,97.2,4,Matches
2272,Jeffrey Schlupp\3312f911,gh GHA,MF,Crystal Palace,eng Premier League,26,1992,11.5,496,16,116,236,175,33,476,13,23,56.5,14,1,318,1377,824,39,15,7,21,31,402,321,79.9,54,Matches
2273,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,32,1986,38.0,1245,1081,1229,20,0,0,889,0,1,0.0,0,0,614,2863,1528,0,0,0,0,0,560,557,99.5,0,Matches
2274,Marcel Schmelzer\89565ac5,de GER,DFFW,Dortmund,de Bundesliga,31,1988,0.7,58,3,10,36,16,3,53,0,0,,0,0,34,184,71,4,1,0,0,0,43,37,86.0,2,Matches
2275,Jonathan Schmid\088ca1bd,fr FRA,DF,Freiburg,de Bundesliga,29,1990,31.5,1906,92,545,839,635,52,1497,13,36,36.1,14,1,1030,5127,3074,137,53,10,25,32,1167,1013,86.8,84,Matches
2276,Manuel Schmiedebach\d8f5dc3d,de GER,MF,Union Berlin,de Bundesliga,30,1988,2.0,69,3,26,36,8,0,68,0,0,,0,0,39,127,32,2,0,0,2,2,29,28,96.6,0,Matches
2277,Benno Schmitz\ad00b1a8,de GER,DF,Köln,de Bundesliga,24,1994,12.9,884,36,259,438,227,8,730,2,8,25.0,3,1,456,2148,1304,60,21,1,7,4,529,481,90.9,22,Matches
2278,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Everton,eng Premier League,29,1989,11.1,681,27,162,448,101,7,665,3,3,100.0,3,0,394,1711,727,34,8,0,4,7,459,428,93.2,12,Matches
2279,Lasse Schöne\c3a8bcd8,dk DEN,MF,Genoa,it Serie A,33,1986,27.0,1906,78,444,1050,534,29,1720,38,63,60.3,42,2,1313,6650,2937,118,39,2,22,33,1363,1282,94.1,58,Matches
2280,Sebastian Schonlau\efd623db,de GER,DF,Paderborn 07,de Bundesliga,24,1994,23.0,1760,302,1192,691,37,13,1711,9,10,90.0,9,0,1110,7850,4715,45,4,0,5,4,1125,1114,99.0,12,Matches
2281,Alessandro Schöpf\106bca06,at AUT,MF,Schalke 04,de Bundesliga,25,1994,15.9,869,17,193,412,336,35,857,26,50,52.0,28,1,630,3421,1686,74,29,4,32,37,734,591,80.5,120,Matches
2282,Jerdy Schouten\2cfae697,nl NED,MF,Bologna,it Serie A,22,1997,12.0,680,34,167,433,115,2,665,26,35,74.3,26,0,429,1873,786,33,7,1,7,13,408,381,93.4,15,Matches
2283,Markus Schubert\289b90cd,de GER,GK,Schalke 04,de Bundesliga,21,1998,8.2,349,312,348,2,0,0,270,0,0,,0,0,167,818,495,0,0,0,0,0,167,167,100.0,0,Matches
2284,Nico Schulz\fa274d97,de GER,DF,Dortmund,de Bundesliga,26,1993,6.6,515,16,119,254,170,19,467,6,11,54.5,6,0,371,1813,983,55,19,7,4,5,405,371,91.6,32,Matches
2285,Alexander Schwolow\0d55d942,de GER,GK,Freiburg,de Bundesliga,27,1992,23.2,1058,927,1054,4,0,0,756,0,0,,0,0,586,3028,1318,0,0,0,1,0,514,513,99.8,0,Matches
2286,Matteo Scozzarella\ea164f99,it ITA,MF,Parma,it Serie A,31,1988,10.2,619,56,196,323,123,2,549,8,14,57.1,8,1,331,1649,805,30,2,0,8,5,340,322,94.7,8,Matches
2287,Aleksandar Sedlar\a35134ae,rs SRB,DF,Mallorca,es La Liga,27,1991,9.0,483,65,264,238,14,3,458,4,4,100.0,4,0,249,1398,715,18,2,0,0,2,266,256,96.2,3,Matches
2288,Davie Selke\1238a3f9,de GER,FW,Hertha BSC,de Bundesliga,24,1995,10.7,366,14,36,209,144,39,347,7,14,50.0,8,1,170,564,363,21,11,5,38,18,554,275,49.6,82,Matches
2289,Davie Selke\1238a3f9,de GER,FW,Werder Bremen,de Bundesliga,24,1995,5.1,206,4,14,113,86,30,197,4,12,33.3,4,0,110,371,193,10,1,5,17,17,292,160,54.8,72,Matches
2290,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,27,1992,27.0,905,819,904,1,0,0,642,0,0,,0,0,440,2091,1098,0,0,0,0,0,382,377,98.7,0,Matches
2291,Ken Sema\1770bd68,se SWE,DFMF,Udinese,it Serie A,25,1993,27.3,1352,70,394,511,540,57,1145,49,88,55.7,52,5,898,4533,2671,130,38,23,35,34,916,807,88.1,86,Matches
2292,Nélson Semedo\d04b94db,pt POR,DF,Barcelona,es La Liga,25,1993,23.3,1904,51,453,1010,618,57,1741,45,68,66.2,46,1,1453,7151,4235,197,71,17,24,26,1508,1406,93.2,83,Matches
2293,Alessandro Semprini\dd29f81d,it ITA,DF,Brescia,it Serie A,21,1998,7.0,424,34,153,199,100,4,349,5,7,71.4,5,0,238,1233,809,35,12,0,7,4,244,234,95.9,7,Matches
2294,Josep Señé\8fc259d7,es ESP,MF,Mallorca,es La Liga,27,1991,1.7,99,3,18,69,21,2,95,4,5,80.0,4,0,76,511,265,9,1,1,1,2,74,71,95.9,3,Matches
2295,Stefano Sensi\b70bde8f,it ITA,MFFW,Inter,it Serie A,23,1995,8.0,626,3,70,303,291,23,567,13,21,61.9,15,1,422,2028,1089,60,15,5,12,14,514,449,87.4,71,Matches
2296,Luigi Sepe\343f753a,it ITA,GK,Parma,it Serie A,28,1991,34.0,1210,1124,1205,7,0,0,781,0,0,,0,0,485,2049,1500,0,0,0,0,0,480,478,99.6,0,Matches
2297,Suat Serdar\b3325a30,de GER,MF,Schalke 04,de Bundesliga,22,1997,17.8,778,23,167,476,215,34,774,46,72,63.9,49,2,588,3231,1805,85,23,7,24,51,536,437,81.5,66,Matches
2298,Ryan Sessegnon\6aa3e78b,eng ENG,DF,Tottenham,eng Premier League,19,2000,3.8,238,8,53,107,89,9,211,2,3,66.7,2,0,151,613,407,26,8,2,8,3,168,150,89.3,11,Matches
2299,Salva Sevilla\75bd85ea,es ESP,MF,Mallorca,es La Liga,35,1984,28.5,1920,60,379,1182,487,22,1598,10,21,47.6,11,0,1148,5883,3315,144,41,3,18,11,1274,1204,94.5,22,Matches
2300,Yevhen Shakhov\ff764de3,ua UKR,MFFW,Lecce,it Serie A,28,1990,12.1,529,20,113,284,160,29,521,17,23,73.9,18,2,347,1580,750,38,13,0,13,16,478,354,74.1,68,Matches
2301,Xherdan Shaqiri\6421ec64,ch SUI,FWMF,Liverpool,eng Premier League,27,1991,2.1,129,1,18,65,50,3,116,2,4,50.0,2,0,90,328,117,7,0,0,3,5,119,96,80.7,11,Matches
2302,Billy Sharp\e8c9f4e9,eng ENG,FW,Sheffield Utd,eng Premier League,33,1986,11.7,334,1,29,122,210,69,328,13,20,65.0,13,1,255,1225,551,28,8,4,24,30,523,254,48.6,127,Matches
2303,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,1484,77,419,719,469,34,1329,24,33,72.7,25,1,961,5235,3131,137,56,7,11,5,1016,956,94.1,53,Matches
2304,Khiry Shelton\f935709c,us USA,FWMF,Paderborn 07,de Bundesliga,26,1993,0.4,10,0,1,6,5,2,10,2,2,100.0,2,0,10,25,10,0,1,0,3,0,14,8,57.1,4,Matches
2305,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,27,1992,23.5,1293,58,373,698,290,22,1162,20,26,76.9,21,0,778,3737,1753,71,22,6,13,13,873,791,90.6,38,Matches
2306,Gen Shoji\8b28686a,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,45,7,20,30,0,0,44,0,0,,0,0,32,290,240,5,0,0,0,0,36,36,100.0,0,Matches
2307,Djibril Sidibé\4c5b714f,fr FRA,DF,Everton,eng Premier League,27,1992,20.3,1420,59,417,697,407,19,1226,14,26,53.8,16,4,825,4197,2344,100,47,4,24,21,884,791,89.5,43,Matches
2308,Kalidou Sidibé\ea540835,fr FRA,MF,Toulouse,fr Ligue 1,20,1999,1.0,51,1,14,33,7,0,51,1,1,100.0,1,0,37,132,82,4,1,0,1,0,34,33,97.1,0,Matches
2309,Sidnei\b14d0c5d,br BRA,DF,Betis,es La Liga,29,1989,13.1,993,143,514,504,33,9,945,7,9,77.8,8,3,629,3349,1244,42,7,2,2,2,684,672,98.2,2,Matches
2310,Kaj Sierhuis\9c2b1f11,nl NED,FW,Reims,fr Ligue 1,21,1998,0.1,5,0,0,2,4,1,5,0,0,,0,0,5,9,7,1,1,0,1,0,6,5,83.3,4,Matches
2311,Gylfi Sigurðsson\76dd1480,is ISL,MF,Everton,eng Premier League,29,1989,28.4,1410,37,226,723,508,55,1273,23,38,60.5,26,2,858,3217,1232,75,22,7,34,34,1006,846,84.1,100,Matches
2312,Luca Siligardi\1cac99dc,it ITA,FWMF,Parma,it Serie A,31,1988,3.7,209,3,36,92,89,17,197,6,11,54.5,7,0,139,789,327,21,2,2,6,8,159,126,79.2,23,Matches
2313,Adrien Silva\d6f88a1d,pt POR,MF,Monaco,fr Ligue 1,30,1989,13.6,989,32,196,654,193,5,931,17,31,54.8,18,0,652,2508,1346,55,14,2,14,17,705,668,94.8,25,Matches
2314,André Silva\3effaa34,pt POR,FW,Eint Frankfurt,de Bundesliga,23,1995,17.5,702,8,34,325,390,118,663,18,35,51.4,20,1,446,2083,1131,65,26,12,53,40,974,530,54.4,233,Matches
2315,André Silva\3effaa34,pt POR,FW,Milan,it Serie A,23,1995,0.7,23,0,0,10,15,5,23,1,3,33.3,1,0,19,111,89,3,2,0,2,1,36,19,52.8,6,Matches
2316,Bernardo Silva\3eb22ec9,pt POR,FWMF,Manchester City,eng Premier League,24,1994,22.6,1687,21,194,758,862,160,1633,43,64,67.2,45,0,1285,7365,4236,245,61,40,15,22,1515,1325,87.5,184,Matches
2317,David Silva\e2716bd0,es ESP,MF,Manchester City,eng Premier League,33,1986,20.3,1702,20,141,824,854,180,1645,34,50,68.0,35,0,1261,6187,3341,187,69,25,29,19,1613,1404,87.0,245,Matches
2318,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,121,8,46,62,23,2,101,0,1,0.0,0,0,64,408,212,8,4,0,1,0,81,65,80.2,7,Matches
2319,Jonathan Silva\f2308b33,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,1628,63,462,789,478,44,1336,20,30,66.7,20,2,880,4239,2461,96,46,4,20,16,1026,896,87.3,77,Matches
2320,Matheus Pereira da Silva\bef22bc4,br BRA,MFFW,Dijon,fr Ligue 1,21,1998,5.2,303,6,41,149,129,12,287,6,9,66.7,6,1,208,1008,417,17,9,1,6,8,231,189,81.8,36,Matches
2321,Rui Silva\ea83bfa6,pt POR,GK,Granada,es La Liga,25,1994,35.0,1367,1171,1358,9,1,1,928,1,1,100.0,1,0,617,3733,1960,0,0,0,0,0,493,493,100.0,1,Matches
2322,Thiago Silva\86e7deaf,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,1666,176,669,1045,57,8,1631,3,7,42.9,4,0,1223,6152,3990,130,21,0,4,2,1308,1292,98.8,4,Matches
2323,Marco Silvestri\0d422df7,it ITA,GK,Hellas Verona,it Serie A,28,1991,35.0,1097,1026,1097,1,0,0,681,1,1,100.0,1,0,415,2195,1423,0,0,0,1,0,343,342,99.7,0,Matches
2324,Mohamed Simakan\fcb27134,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,1070,64,415,571,196,17,962,21,30,70.0,24,0,686,4171,2474,88,33,2,11,9,682,639,93.7,19,Matches
2325,Giovanni Simeone\343c0d52,ar ARG,FW,Cagliari,it Serie A,24,1995,32.5,910,24,81,438,447,144,857,32,64,50.0,35,2,593,3016,1238,61,23,20,91,71,1337,650,48.6,262,Matches
2326,Moses Simon\5f3eaaf5,ng NGA,FWMF,Nantes,fr Ligue 1,24,1995,24.2,954,9,93,374,579,132,924,52,103,50.5,62,1,789,4805,3275,179,49,44,58,62,1076,713,66.3,183,Matches
2327,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,es La Liga,22,1997,33.2,1172,1008,1168,5,0,0,792,0,1,0.0,0,0,553,3001,1786,0,0,0,0,0,481,479,99.6,0,Matches
2328,Jack Simpson\76fa5f80,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,129,19,65,61,5,1,115,2,3,66.7,2,0,76,325,91,2,0,0,2,0,69,64,92.8,1,Matches
2329,Sarpreet Singh\4ba886c6,nz NZL,FWMF,Bayern Munich,de Bundesliga,20,1999,0.8,33,0,3,15,16,3,33,0,0,,0,0,27,118,56,3,1,0,0,1,34,27,79.4,5,Matches
2330,Wilfried Singo\8b609c34,ci CIV,DF,Torino,it Serie A,18,2000,1.5,85,5,23,32,34,8,77,4,4,100.0,4,0,61,351,229,8,1,4,0,3,66,59,89.4,7,Matches
2331,Daley Sinkgraven\73000a79,nl NED,DF,Leverkusen,de Bundesliga,24,1995,10.1,828,35,234,512,126,6,743,10,17,58.8,10,1,577,2722,1343,58,17,2,8,7,588,564,95.9,9,Matches
2332,Dimitris Siovas\92d38e6c,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,1077,79,513,561,69,28,968,9,12,75.0,9,0,480,2903,1522,43,11,0,9,2,506,476,94.1,20,Matches
2333,Salvatore Sirigu\10dc46f0,it ITA,GK,Torino,it Serie A,32,1987,36.0,1266,1095,1261,5,1,0,802,1,1,100.0,1,0,534,2342,1273,0,0,0,1,0,467,463,99.1,1,Matches
2334,Ibrahima Sissoko\0f8418aa,fr FRA,MF,Strasbourg,fr Ligue 1,21,1997,17.8,888,34,202,520,233,24,872,15,27,55.6,17,1,607,3585,1996,99,36,4,27,27,654,565,86.4,58,Matches
2335,Moussa Sissoko\2acd49b9,fr FRA,MF,Tottenham,eng Premier League,29,1989,27.2,1537,77,388,870,390,33,1476,41,67,61.2,46,4,1035,5962,3250,152,48,10,21,31,1123,997,88.8,58,Matches
2336,Sambou Sissoko\e4bb1f08,fr FRA,FWMF,Reims,fr Ligue 1,20,1999,0.4,10,2,5,6,1,0,10,0,0,,0,0,5,44,29,1,1,0,0,1,4,2,50.0,0,Matches
2337,Pione Sisto\fd9c4805,dk DEN,FWMF,Celta Vigo,es La Liga,24,1995,9.9,628,11,103,318,257,31,601,21,32,65.6,21,1,482,2823,1359,79,27,7,38,25,576,480,83.3,92,Matches
2338,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,22,1996,3.0,88,75,88,0,0,0,47,0,0,,0,0,37,261,161,0,0,0,0,0,24,24,100.0,0,Matches
2339,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,de Bundesliga,24,1995,29.7,1739,77,515,1016,314,35,1684,31,40,77.5,32,1,1063,5574,2689,103,28,3,28,38,1124,1024,91.1,75,Matches
2340,Oliver Skipp\6250083a,eng ENG,MFDF,Tottenham,eng Premier League,18,2000,0.9,46,1,16,30,2,0,46,2,2,100.0,2,0,30,112,63,1,0,0,1,1,27,26,96.3,2,Matches
2341,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,28,1991,37.0,1264,1174,1263,2,0,0,882,0,0,,0,0,574,2679,1553,0,0,0,0,0,470,469,99.8,0,Matches
2342,Andreas Skov Olsen\c50cee19,dk DEN,FWMF,Bologna,it Serie A,19,1999,8.4,515,6,79,195,277,41,492,16,39,41.0,17,1,367,1955,1176,59,15,10,21,17,450,370,82.2,69,Matches
