Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
2303,Borja Sainz\1b40049a,es ESP,MFFW,Alavés,es La Liga,19,2001,5.0,86,112,76.8,1432,330,44,52,84.6,28,37,75.7,11,16,68.8,0,0.4,-0.4,2,6,3,2,10,Matches
2304,Romain Saïss\9fbbcf39,ma MAR,DF,Wolves,eng Premier League,30,1990,26.7,1157,1411,82.0,25009,10518,344,370,93.0,582,657,88.6,216,345,62.6,0,0.3,-0.3,6,106,8,3,106,Matches
2305,Bukayo Saka\bc7dc64d,eng ENG,FWDF,Arsenal,eng Premier League,18,2001,28.4,865,1155,74.9,13388,3443,483,563,85.8,299,367,81.5,59,155,38.1,3,4.7,-1.7,38,55,29,8,64,Matches
2306,Hiroki Sakai\d63e2912,jp JPN,DF,Marseille,fr Ligue 1,30,1990,26.5,1228,1482,82.9,20007,7682,629,702,89.6,473,562,84.2,93,145,64.1,1,1.4,-0.4,17,69,12,3,87,Matches
2307,Moïse Sakava\329e7a13,cm CMR,MF,Reims,fr Ligue 1,19,2000,0.1,7,7,100.0,155,30,2,2,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,Matches
2308,Mamadou Sakho\87935cf3,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,3.1,72,82,87.8,1518,639,22,26,84.6,33,33,100.0,16,22,72.7,0,0.0,0.0,0,2,0,0,3,Matches
2309,Jacopo Sala\da5a981b,it ITA,DF,Spezia,it Serie A,28,1991,4.2,235,275,85.5,4130,1576,115,124,92.7,96,114,84.2,22,34,64.7,0,0.5,-0.5,4,12,5,2,22,Matches
2310,Mohamed Salah\e342ad68,eg EGY,FW,Liverpool,eng Premier League,28,1992,34.2,1071,1288,83.2,16219,3877,632,696,90.8,342,409,83.6,63,100,63.0,5,6.3,-1.3,54,61,74,12,137,Matches
2311,Eddie Salcedo\0489bb30,it ITA,FWMF,Hellas Verona,it Serie A,18,2001,8.4,190,273,69.6,2670,919,113,149,75.8,54,75,72.0,10,19,52.6,0,0.5,-0.5,6,14,9,2,26,Matches
2312,William Saliba\972aeb2a,fr FRA,DF,Nice,fr Ligue 1,19,2001,20.0,1331,1438,92.6,28827,8807,365,383,95.3,708,731,96.9,253,309,81.9,0,0.0,0.0,2,91,2,0,83,Matches
2313,Romain Salin\74733221,fr FRA,GK,Rennes,fr Ligue 1,36,1984,15.0,409,544,75.2,11984,7805,63,64,98.4,214,215,99.5,131,264,49.6,0,0.0,0.0,0,5,0,0,2,Matches
2314,Mohammed Salisu\0b33f6ad,gh GHA,DF,Southampton,eng Premier League,21,1999,9.4,310,376,82.4,5129,1850,153,168,91.1,126,148,85.1,24,40,60.0,0,0.0,0.0,1,16,0,0,18,Matches
2315,Roland Sallai\bf075f6b,hu HUN,MFFW,Freiburg,de Bundesliga,23,1997,18.5,354,493,71.8,6275,2048,176,225,78.2,132,173,76.3,42,70,60.0,3,1.3,+1.7,15,40,18,8,57,Matches
2316,Salvi\405f267a,es ESP,MFFW,Cádiz,es La Liga,29,1991,21.5,327,580,56.4,5515,2157,180,229,78.6,110,183,60.1,33,119,27.7,0,1.2,-1.2,18,12,22,18,24,Matches
2317,Lazar Samardzic\217c93a1,de GER,MFFW,RB Leipzig,de Bundesliga,18,2002,2.2,52,69,75.4,802,251,30,36,83.3,17,21,81.0,3,8,37.5,1,0.5,+0.5,3,4,1,0,4,Matches
2318,Diadie Samassékou\08593525,ml MLI,MF,Hoffenheim,de Bundesliga,24,1996,28.5,1151,1372,83.9,21897,4349,444,512,86.7,523,605,86.4,155,201,77.1,2,1.1,+0.9,9,98,8,3,87,Matches
2319,Mama Samba Baldé\fb14aa28,gw GNB,FW,Dijon,fr Ligue 1,24,1995,24.0,343,492,69.7,5026,887,199,266,74.8,101,135,74.8,23,39,59.0,0,0.7,-0.7,10,18,6,0,19,Matches
2320,Junior Sambia\24eb7ed6,fr FRA,DFMF,Montpellier,fr Ligue 1,23,1996,27.2,1035,1311,78.9,19082,8023,479,540,88.7,414,517,80.1,131,215,60.9,6,2.5,+3.5,25,89,39,22,128,Matches
2321,Frédéric Sammaritano\8802c1d5,fr FRA,FWMF,Dijon,fr Ligue 1,34,1986,12.6,381,508,75.0,6429,1902,209,237,88.2,103,137,75.2,52,95,54.7,2,2.2,-0.2,27,30,10,7,33,Matches
2322,Fede San Emeterio\efecd633,es ESP,MF,Valladolid,es La Liga,23,1997,16.2,433,552,78.4,7525,1867,210,250,84.0,166,199,83.4,44,77,57.1,0,0.1,-0.1,4,45,2,0,32,Matches
2323,Antonio Sanabria\0a447501,py PAR,FW,Torino,it Serie A,24,1996,10.9,206,270,76.3,3259,383,115,148,77.7,66,78,84.6,17,24,70.8,1,0.9,+0.1,9,10,7,1,11,Matches
2324,Antonio Sanabria\0a447501,py PAR,FW,Betis,es La Liga,24,1996,10.4,161,215,74.9,2228,347,97,120,80.8,42,63,66.7,10,13,76.9,0,0.3,-0.3,3,8,2,0,14,Matches
2325,Oihan Sancet\bdb624a3,es ESP,FWMF,Athletic Club,es La Liga,20,2000,11.5,259,351,73.8,4328,837,137,182,75.3,89,117,76.1,27,35,77.1,2,1.2,+0.8,12,19,8,1,28,Matches
2326,Renato Sanches\032f894e,pt POR,MF,Lille,fr Ligue 1,22,1997,14.1,822,988,83.2,17333,4141,331,369,89.7,305,353,86.4,167,229,72.9,3,1.6,+1.4,18,102,11,1,96,Matches
2327,Juan Sánchez Miño\3ae7e4ea,ar ARG,DFMF,Elche,es La Liga,30,1990,5.5,241,286,84.3,4031,989,123,135,91.1,88,103,85.4,23,36,63.9,0,0.0,0.0,1,8,2,2,4,Matches
2328,Alexis Sánchez\2c0f8e9e,cl CHI,FW,Inter,it Serie A,31,1988,12.7,414,529,78.3,7615,1964,199,240,82.9,130,168,77.4,75,99,75.8,5,5.9,-0.9,33,39,31,2,57,Matches
2329,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,eng Premier League,24,1996,16.5,849,977,86.9,18273,4714,228,250,91.2,468,505,92.7,146,204,71.6,0,0.0,0.0,0,20,1,0,29,Matches
2330,Germán Sánchez\ea9b2ef9,es ESP,DF,Granada,es La Liga,33,1986,29.3,694,894,77.6,16562,5294,157,173,90.8,358,412,86.9,173,294,58.8,1,0.1,+0.9,1,34,4,0,41,Matches
2331,Javi Sánchez\60359288,es ESP,DF,Valladolid,es La Liga,23,1997,10.2,295,356,82.9,7341,1809,53,65,81.5,164,178,92.1,74,109,67.9,0,0.1,-0.1,3,17,2,1,20,Matches
2332,Manuel Sánchez\ffacd3d5,es ESP,DF,Atlético Madrid,es La Liga,19,2000,0.5,24,31,77.4,406,108,12,14,85.7,11,14,78.6,1,2,50.0,1,0.3,+0.7,1,0,0,0,0,Matches
2333,Manuel Sánchez\ffacd3d5,es ESP,DF,Osasuna,es La Liga,19,2000,10.8,402,546,73.6,7057,3109,194,230,84.3,162,209,77.5,38,84,45.2,4,0.9,+3.1,14,43,15,9,48,Matches
2334,Robert Sánchez\6a713852,es ESP,GK,Brighton,eng Premier League,22,1997,27.0,784,1095,71.6,23930,12677,119,121,98.3,383,386,99.2,282,584,48.3,0,0.0,0.0,0,25,0,0,1,Matches
2335,Jadon Sancho\dbf053da,eng ENG,FWMF,Dortmund,de Bundesliga,20,2000,22.9,1160,1474,78.7,17976,5317,655,754,86.9,393,471,83.4,87,167,52.1,11,6.8,+4.2,67,56,82,5,148,Matches
2336,Alex Sandro\0d82903c,br BRA,DF,Juventus,it Serie A,29,1991,20.6,1223,1426,85.8,23557,7610,480,530,90.6,562,607,92.6,165,245,67.3,1,1.7,-0.7,17,100,25,8,130,Matches
2337,Leroy Sané\2b114be3,de GER,FWMF,Bayern Munich,de Bundesliga,24,1996,20.1,616,825,74.7,10629,2405,318,374,85.0,218,274,79.6,65,126,51.6,9,6.4,+2.6,36,37,37,8,67,Matches
2338,Salif Sané\791abba1,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,11.9,569,683,83.3,12598,3884,146,173,84.4,312,349,89.4,107,148,72.3,0,0.3,-0.3,4,23,5,1,38,Matches
2339,Oier Sanjurjo\466824fb,es ESP,MF,Osasuna,es La Liga,34,1986,23.2,573,846,67.7,10330,3533,253,330,76.7,228,318,71.7,73,152,48.0,2,1.8,+0.2,12,58,15,3,77,Matches
2340,Mohamed Sankoh\be625686,nl NED,FW,Stuttgart,de Bundesliga,16,2003,0.2,2,2,100.0,41,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2341,Siriki Sanogo\ff120e44,ci CIV,MF,Benevento,it Serie A,18,2001,0.1,8,8,100.0,115,4,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
2342,Morgan Sanson\6e7f1353,fr FRA,MF,Aston Villa,eng Premier League,25,1994,3.3,122,161,75.8,2089,516,56,66,84.8,52,60,86.7,11,25,44.0,0,0.1,-0.1,1,7,1,0,9,Matches
2343,Morgan Sanson\6e7f1353,fr FRA,MF,Marseille,fr Ligue 1,25,1994,9.2,249,329,75.7,4038,1117,129,155,83.2,83,105,79.0,28,47,59.6,3,2.1,+0.9,12,25,5,4,22,Matches
2344,Nicola Sansone\7eb97a8e,it ITA,FWMF,Bologna,it Serie A,28,1991,13.0,409,531,77.0,6838,2117,214,248,86.3,144,175,82.3,41,74,55.4,2,2.3,-0.3,28,28,14,3,44,Matches
2345,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Angers,fr Ligue 1,25,1995,3.0,137,156,87.8,2482,622,63,72,87.5,50,55,90.9,21,24,87.5,0,0.1,-0.1,4,13,4,1,14,Matches
2346,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Freiburg,de Bundesliga,25,1995,24.5,811,1061,76.4,15731,3885,336,410,82.0,346,420,82.4,120,182,65.9,2,1.5,+0.5,13,76,11,6,93,Matches
2347,Federico Santander\df85d472,py PAR,FW,Bologna,it Serie A,29,1991,0.4,12,17,70.6,167,13,7,12,58.3,5,5,100.0,0,0,,1,0.3,+0.7,1,0,0,0,0,Matches
2348,Davide Santon\88c89891,it ITA,DF,Roma,it Serie A,29,1991,6.5,256,295,86.8,4739,1231,89,94,94.7,144,156,92.3,19,37,51.4,1,0.8,+0.2,5,7,7,3,15,Matches
2349,Samir Santos\92b4758e,br BRA,DF,Udinese,it Serie A,25,1994,24.6,1136,1307,86.9,21019,7426,426,454,93.8,597,649,92.0,102,178,57.3,0,0.4,-0.4,7,62,5,2,77,Matches
2350,Riccardo Saponara\3bb7af3b,it ITA,FWMF,Fiorentina,it Serie A,28,1991,0.6,38,42,90.5,590,96,23,25,92.0,12,13,92.3,3,4,75.0,0,0.1,-0.1,1,4,0,0,2,Matches
2351,Riccardo Saponara\3bb7af3b,it ITA,FWMF,Spezia,it Serie A,28,1991,4.3,107,137,78.1,1900,603,48,56,85.7,48,60,80.0,8,11,72.7,0,0.6,-0.6,3,6,8,0,19,Matches
2352,Ivan Šaponjić\d2aea9ac,rs SRB,FW,Cádiz,es La Liga,22,1997,4.3,63,80,78.8,933,126,37,45,82.2,21,27,77.8,4,5,80.0,0,0.0,0.0,0,4,3,0,6,Matches
2353,Pablo Sarabia\9744ff80,es ESP,FWMF,Paris S-G,fr Ligue 1,28,1992,14.7,492,640,76.9,7942,2500,283,329,86.0,151,195,77.4,44,79,55.7,4,5.4,-1.4,27,35,30,11,61,Matches
2354,Josh Sargent\a8d4428b,us USA,FWMF,Werder Bremen,de Bundesliga,20,2000,27.8,434,611,71.0,6355,1384,258,336,76.8,139,192,72.4,27,43,62.8,2,3.8,-1.8,30,31,11,3,43,Matches
2355,Bouna Sarr\1a4b9094,sn SEN,DF,Marseille,fr Ligue 1,28,1992,0.8,55,60,91.7,810,298,36,37,97.3,14,17,82.4,5,5,100.0,0,0.0,0.0,0,3,0,0,4,Matches
2356,Bouna Sarr\1a4b9094,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,5.0,340,385,88.3,6036,1830,157,175,89.7,156,171,91.2,26,34,76.5,1,0.1,+0.9,3,21,4,2,34,Matches
2357,Sidy Sarr\a0b65401,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,5.1,176,216,81.5,3829,887,65,73,89.0,63,75,84.0,41,59,69.5,0,0.5,-0.5,3,14,3,0,16,Matches
2358,Marco Sau\1ad1f50d,it ITA,MFFW,Benevento,it Serie A,32,1987,8.7,185,264,70.1,3145,748,96,116,82.8,62,83,74.7,21,49,42.9,2,1.3,+0.7,20,7,8,1,14,Matches
2359,Téji Savanier\6bde367b,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,24.1,875,1243,70.4,20029,6657,319,387,82.4,306,394,77.7,236,411,57.4,5,5.8,-0.8,64,129,28,7,136,Matches
2360,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,29,1991,32.8,1490,1727,86.3,31948,9406,458,496,92.3,732,790,92.7,280,401,69.8,0,0.2,-0.2,2,123,5,0,74,Matches
2361,Romaine Sawyers\77bb1522,kn SKN,MF,West Brom,eng Premier League,28,1991,16.5,605,712,85.0,11796,3172,232,261,88.9,277,312,88.8,87,115,75.7,0,0.4,-0.4,5,57,5,2,53,Matches
2362,Gianluca Scamacca\8790f988,it ITA,FW,Genoa,it Serie A,21,1999,15.0,239,356,67.1,4010,506,135,179,75.4,66,106,62.3,27,42,64.3,2,1.7,+0.3,14,11,5,1,16,Matches
2363,Dane Scarlett\21945a9e,eng ENG,FW,Tottenham,eng Premier League,16,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2364,Fabian Schär\c8aa95da,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,13.8,453,583,77.7,10909,4622,133,148,89.9,199,227,87.7,120,203,59.1,0,0.0,0.0,1,40,12,0,39,Matches
2365,Aurélien Scheidler\bc9479b9,fr FRA,FW,Dijon,fr Ligue 1,22,1998,3.8,57,76,75.0,886,82,29,38,76.3,22,29,75.9,3,6,50.0,0,0.3,-0.3,4,0,2,0,2,Matches
2366,Nicolás Schiappacasse\afe31d55,uy URU,MF,Sassuolo,it Serie A,21,1999,0.2,1,1,100.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2367,Pasquale Schiattarella\bd84fc61,it ITA,MF,Benevento,it Serie A,33,1987,25.0,1116,1374,81.2,21798,6622,431,483,89.2,483,563,85.8,172,272,63.2,1,2.8,-1.8,24,132,28,2,136,Matches
2368,Patrik Schick\5d4f7d61,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,20.7,311,429,72.5,4324,591,180,234,76.9,94,132,71.2,15,21,71.4,1,2.3,-1.3,21,10,2,0,16,Matches
2369,Sven Schipplock\53eeaf6a,de GER,FWMF,Arminia,de Bundesliga,31,1988,8.3,100,182,54.9,1460,353,58,90,64.4,33,54,61.1,5,15,33.3,0,0.9,-0.9,10,11,0,0,10,Matches
2370,Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,29.2,987,1279,77.2,18821,4872,390,482,80.9,444,529,83.9,138,221,62.4,4,3.3,+0.7,21,112,24,1,111,Matches
2371,Keven Schlotterbeck\f6bdc830,de GER,DF,Freiburg,de Bundesliga,23,1997,18.4,668,810,82.5,15513,5039,148,165,89.7,368,415,88.7,148,219,67.6,0,0.2,-0.2,2,36,3,0,43,Matches
2372,Nico Schlotterbeck\34e12499,de GER,DF,Union Berlin,de Bundesliga,20,1999,14.3,654,802,81.5,14098,4649,207,219,94.5,328,359,91.4,117,205,57.1,0,0.2,-0.2,1,61,2,0,62,Matches
2373,Jeffrey Schlupp\3312f911,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,15.9,304,429,70.9,4887,1406,156,203,76.8,118,159,74.2,21,39,53.8,3,1.7,+1.3,17,31,10,2,36,Matches
2374,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,33,1986,38.0,885,1218,72.7,27045,14438,119,121,98.3,405,411,98.5,358,683,52.4,0,0.0,0.0,0,7,0,0,0,Matches
2375,Jonathan Schmid\088ca1bd,fr FRA,DFMF,Freiburg,de Bundesliga,30,1990,26.6,1012,1320,76.7,20309,8892,386,450,85.8,448,561,79.9,165,257,64.2,2,2.1,-0.1,26,83,37,22,127,Matches
2376,Romano Schmid\220ace7e,at AUT,FWMF,Werder Bremen,de Bundesliga,20,2000,13.1,340,473,71.9,5136,1813,181,219,82.6,125,169,74.0,22,45,48.9,3,1.0,+2.0,13,38,14,4,60,Matches
2377,Benno Schmitz\ad00b1a8,de GER,DF,Köln,de Bundesliga,25,1994,4.6,178,246,72.4,3380,1634,74,85,87.1,75,95,78.9,26,58,44.8,1,0.4,+0.6,5,17,3,1,28,Matches
2378,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Nice,fr Ligue 1,30,1989,24.4,1422,1614,88.1,26793,6736,580,631,91.9,615,660,93.2,188,263,71.5,1,1.1,-0.1,12,128,9,0,103,Matches
2379,Alessandro Schöpf\106bca06,at AUT,FWMF,Schalke 04,de Bundesliga,26,1994,10.5,289,362,79.8,4194,960,170,198,85.9,89,103,86.4,18,28,64.3,0,0.4,-0.4,4,17,3,0,21,Matches
2380,Jerdy Schouten\2cfae697,nl NED,MF,Bologna,it Serie A,23,1997,27.9,1204,1388,86.7,23632,6123,462,536,86.2,529,589,89.8,191,227,84.1,1,2.7,-1.7,24,135,12,0,118,Matches
2381,Nico Schulz\fa274d97,de GER,DF,Dortmund,de Bundesliga,27,1993,6.8,381,462,82.5,6481,2145,184,204,90.2,162,183,88.5,30,55,54.5,0,0.3,-0.3,5,23,6,2,33,Matches
2382,Alexander Schwolow\0d55d942,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26.0,726,918,79.1,22262,12459,104,105,99.0,335,336,99.7,287,477,60.2,0,0.0,0.0,1,7,0,0,1,Matches
2383,Christopher Scott\2723ce5d,de GER,FW,Bayern Munich,de Bundesliga,18,2002,0.4,6,8,75.0,62,22,4,4,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,Matches
2384,Matteo Scozzarella\ea164f99,it ITA,MF,Parma,it Serie A,32,1988,1.7,85,109,78.0,1925,414,24,25,96.0,37,39,94.9,24,44,54.5,0,0.3,-0.3,5,8,0,0,5,Matches
2385,Simone Scuffet\41bd99ea,it ITA,GK,Udinese,it Serie A,24,1996,1.0,20,28,71.4,883,646,1,1,100.0,6,6,100.0,13,21,61.9,0,0.0,0.0,0,0,0,0,0,Matches
2386,Jacopo Segre\3cb132e6,it ITA,MF,Torino,it Serie A,23,1997,2.1,94,107,87.9,1992,302,36,40,90.0,30,36,83.3,26,27,96.3,0,0.0,0.0,1,8,0,0,2,Matches
2387,Davie Selke\1238a3f9,de GER,FW,Werder Bremen,de Bundesliga,25,1995,9.0,131,223,58.7,1849,424,79,122,64.8,40,70,57.1,6,12,50.0,1,0.7,+0.3,7,6,4,0,13,Matches
2388,Malik Sellouki\c0f706f3,fr FRA,FWMF,Nice,fr Ligue 1,20,2000,0.7,20,30,66.7,289,78,12,12,100.0,7,11,63.6,1,5,20.0,0,0.0,0.0,0,3,0,0,3,Matches
2389,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,28,1992,6.0,110,175,62.9,4152,3081,18,18,100.0,34,34,100.0,57,122,46.7,0,0.0,0.0,0,2,1,0,0,Matches
2390,Nélson Semedo\d04b94db,pt POR,DF,Wolves,eng Premier League,26,1993,33.1,1541,1892,81.4,24883,7784,866,947,91.4,518,621,83.4,129,223,57.8,1,1.1,-0.1,20,93,24,14,100,Matches
2391,Léo Sena\1de40dae,br BRA,MF,Spezia,it Serie A,24,1995,9.8,532,602,88.4,12672,3163,124,139,89.2,248,272,91.2,149,171,87.1,0,0.1,-0.1,2,112,5,1,63,Matches
2392,Stefano Sensi\b70bde8f,it ITA,MF,Inter,it Serie A,24,1995,6.7,351,426,82.4,6422,1748,164,182,90.1,140,166,84.3,43,68,63.2,0,1.0,-1.0,12,37,12,2,45,Matches
2393,Jaime Seoane\a62b4888,es ESP,MF,Huesca,es La Liga,23,1997,22.9,677,881,76.8,13558,2637,271,325,83.4,247,292,84.6,132,205,64.4,1,1.2,-0.2,12,55,11,3,45,Matches
2394,Luigi Sepe\343f753a,it ITA,GK,Parma,it Serie A,29,1991,36.0,1133,1445,78.4,36748,24424,176,178,98.9,450,458,98.3,501,803,62.4,0,0.0,0.0,0,28,0,0,1,Matches
2395,Suat Serdar\b3325a30,de GER,MF,Schalke 04,de Bundesliga,23,1997,21.7,468,612,76.5,9619,2215,164,213,77.0,199,240,82.9,94,121,77.7,3,1.5,+1.5,15,48,10,0,58,Matches
2396,Jean Seri\10efd0e1,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,7.9,456,518,88.0,9396,1830,157,170,92.4,210,228,92.1,82,107,76.6,0,0.5,-0.5,5,33,4,2,28,Matches
2397,Femi Seriki\e4e0deaa,eng ENG,DF,Sheffield Utd,eng Premier League,18,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2398,Ryan Sessegnon\6aa3e78b,eng ENG,DF,Hoffenheim,de Bundesliga,20,2000,17.5,727,934,77.8,12886,4628,327,359,91.1,323,411,78.6,66,116,56.9,3,1.8,+1.2,16,51,25,12,72,Matches
2399,Nils Seufert\0da32a38,de GER,MFFW,Arminia,de Bundesliga,23,1997,3.8,125,154,81.2,1870,444,70,78,89.7,46,51,90.2,6,16,37.5,1,0.3,+0.7,4,12,1,0,10,Matches
2400,Edgar Sevikyan\3e8bb8ce,ru RUS,MF,Levante,es La Liga,18,2001,0.1,3,5,60.0,35,3,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
2401,Stephan El Shaarawy\d3aaad90,it ITA,FWMF,Roma,it Serie A,27,1992,6.4,186,240,77.5,3320,614,80,101,79.2,84,96,87.5,18,24,75.0,1,1.5,-0.5,16,10,6,2,9,Matches
2402,Jamie Shackleton\8d03ca5a,eng ENG,MFDF,Leeds United,eng Premier League,20,1999,5.1,182,206,88.3,2900,627,89,98,90.8,73,81,90.1,13,15,86.7,0,0.3,-0.3,2,7,2,1,7,Matches
2403,Xherdan Shaqiri\6421ec64,ch SUI,MFFW,Liverpool,eng Premier League,28,1991,6.2,356,426,83.6,6282,1550,165,183,90.2,132,153,86.3,46,64,71.9,2,3.0,-1.0,19,25,26,5,39,Matches
2404,Billy Sharp\e8c9f4e9,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,8.2,86,123,69.9,1158,168,46,59,78.0,31,44,70.5,0,2,0.0,0,0.6,-0.6,4,2,3,0,6,Matches
2405,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,29.5,1645,2015,81.6,25958,11037,923,1005,91.8,568,667,85.2,119,253,47.0,5,5.2,-0.2,71,87,46,16,154,Matches
2406,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,29.1,1047,1418,73.8,25957,7702,316,366,86.3,433,522,83.0,291,504,57.7,3,2.7,+0.3,38,132,23,5,110,Matches
2407,Eldor Shomurodov\57469b2d,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,342,483,70.8,4738,866,214,270,79.3,93,133,69.9,14,27,51.9,1,2.0,-1.0,20,13,10,3,25,Matches
2408,Shola Shoretire\00f0482f,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,6,8,75.0,84,12,4,5,80.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,Matches
2409,Mahame Siby\6d075c67,ml MLI,MFFW,Strasbourg,fr Ligue 1,24,1996,0.2,9,12,75.0,112,33,7,7,100.0,2,2,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,Matches
2410,Abdoulaye Sidibé\a13028f6,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,1,2,50.0,12,12,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,1,0,0,1,Matches
2411,Djibril Sidibé\4c5b714f,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22.0,1522,1826,83.4,29454,10338,533,596,89.4,786,886,88.7,179,300,59.7,2,2.5,-0.5,25,116,27,9,133,Matches
2412,Sidnei\b14d0c5d,br BRA,DF,Betis,es La Liga,30,1989,7.7,462,510,90.6,9771,2627,130,134,97.0,254,271,93.7,73,96,76.0,0,0.0,0.0,0,11,1,0,11,Matches
2413,Kaj Sierhuis\9c2b1f11,nl NED,FW,Reims,fr Ligue 1,22,1998,7.2,110,168,65.5,1905,417,59,82,72.0,36,54,66.7,13,22,59.1,1,0.6,+0.4,9,12,5,1,14,Matches
2414,Tim Siersleben\f761c901,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,20,21,95.2,434,91,5,5,100.0,11,11,100.0,4,5,80.0,0,0.0,0.0,0,1,0,0,0,Matches
2415,Gylfi Sigurðsson\76dd1480,is ISL,MF,Everton,eng Premier League,30,1989,25.0,749,947,79.1,13596,3452,328,381,86.1,298,335,89.0,100,184,54.3,5,5.0,0.0,45,52,22,5,62,Matches
2416,Luca Siligardi\1cac99dc,it ITA,FWMF,Parma,it Serie A,32,1988,0.4,15,22,68.2,244,19,9,12,75.0,5,5,100.0,1,4,25.0,0,0.0,0.0,1,0,0,0,0,Matches
2417,Luca Siligardi\1cac99dc,it ITA,MF,Crotone,it Serie A,32,1988,0.5,17,22,77.3,325,98,4,5,80.0,11,14,78.6,2,3,66.7,0,0.0,0.0,2,4,1,0,3,Matches
2418,Adrien Silva\d6f88a1d,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,839,959,87.5,17222,4144,310,342,90.6,346,387,89.4,164,197,83.2,1,0.9,+0.1,10,80,8,0,66,Matches
2419,André Silva\3effaa34,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,584,788,74.1,8590,1487,336,421,79.8,202,263,76.8,22,34,64.7,7,5.5,+1.5,29,33,17,3,46,Matches
2420,Bernardo Silva\3eb22ec9,pt POR,MFFW,Manchester City,eng Premier League,25,1994,22.9,1280,1427,89.7,21634,3378,636,676,94.1,490,534,91.8,119,152,78.3,6,3.7,+2.3,32,81,32,0,72,Matches
2421,Caio Henrique Oliveira Silva\30af8b93,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,1186,1500,79.1,21251,6308,506,563,89.9,557,690,80.7,107,195,54.9,4,3.1,+0.9,28,56,44,13,111,Matches
2422,David Silva\e2716bd0,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,728,872,83.5,12809,3280,355,404,87.9,268,313,85.6,94,119,79.0,5,4.0,+1.0,29,79,50,1,102,Matches
2423,Fábio Silva\e7aa9d7c,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,227,306,74.2,3155,438,136,163,83.4,66,85,77.6,12,28,42.9,3,0.5,+2.5,11,8,6,0,17,Matches
2424,Florent da Silva\8db95f95,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2425,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,192,230,83.5,3336,1175,98,106,92.5,68,81,84.0,20,31,64.5,0,0.2,-0.2,3,16,8,5,14,Matches
