Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
1433,Adem Ljajić\2648e18f,rs SRB,MFFW,Torino,it Serie A,25,1991,24.1,1009,1276,79.1,16207,5248,547,623,87.8,362,449,80.6,87,163,53.4,10,7.8,+2.2,67,80,61,6,130,Matches
1434,Diego Llorente\bba30585,es ESP,DF,Real Sociedad,es La Liga,23,1993,25.8,1329,1524,87.2,29693,8604,342,388,88.1,717,765,93.7,265,356,74.4,0,0.1,-0.1,1,115,5,0,88,Matches
1435,Fernando Llorente\82dbf623,es ESP,FW,Tottenham,eng Premier League,32,1985,2.6,61,84,72.6,685,113,47,58,81.0,12,20,60.0,0,2,0.0,0,0.5,-0.5,5,2,3,1,4,Matches
1436,Marcos Llorente\02c15616,es ESP,MF,Real Madrid,es La Liga,22,1995,6.1,392,428,91.6,7429,1485,152,162,93.8,184,197,93.4,51,59,86.4,0,0.2,-0.2,3,46,3,0,24,Matches
1437,Hugo Lloris\8f62b6ee,fr FRA,GK,Tottenham,eng Premier League,30,1986,36.0,912,1168,78.1,27917,16230,88,89,98.9,461,465,99.1,362,612,59.2,0,0.0,0.0,0,7,1,0,1,Matches
1438,Giovani Lo Celso\d7553721,ar ARG,MF,Paris S-G,fr Ligue 1,21,1996,19.7,1387,1549,89.5,25487,5369,576,634,90.9,578,629,91.9,190,219,86.8,2,1.8,+0.2,14,104,32,3,119,Matches
1439,Simone Lo Faso\51c614fd,it ITA,FW,Fiorentina,it Serie A,19,1998,0.4,29,31,93.5,480,36,14,15,93.3,12,12,100.0,2,2,100.0,0,0.1,-0.1,1,1,0,0,1,Matches
1440,Stanislav Lobotka\e1cbb531,sk SVK,MF,Celta Vigo,es La Liga,22,1994,34.0,1858,2065,90.0,35542,9686,733,816,89.8,858,929,92.4,249,291,85.6,0,0.5,-0.5,10,169,10,0,153,Matches
1441,Jürgen Locadia\6cc47ae1,nl NED,FWMF,Brighton,eng Premier League,23,1993,2.5,40,55,72.7,792,147,15,17,88.2,16,24,66.7,7,9,77.8,1,0.1,+0.9,1,2,0,0,4,Matches
1442,Manuel Locatelli\a8a874f1,it ITA,MF,Milan,it Serie A,19,1998,7.6,462,544,84.9,8709,2096,168,187,89.8,241,265,90.9,46,82,56.1,0,0.5,-0.5,10,38,7,0,43,Matches
1443,Ruben Loftus-Cheek\e97fd090,eng ENG,MF,Crystal Palace,eng Premier League,21,1996,20.8,598,735,81.4,9094,2693,324,371,87.3,205,239,85.8,36,62,58.1,3,2.8,+0.2,23,53,28,2,75,Matches
1444,Enzo Loiodice\6bca20fe,fr FRA,MF,Dijon,fr Ligue 1,16,2000,1.9,80,97,82.5,1449,208,33,38,86.8,40,45,88.9,7,12,58.3,0,0.0,0.0,0,8,0,0,8,Matches
1445,Joe Lolley\c5f13182,eng ENG,FWMF,Huddersfield,eng Premier League,24,1992,2.5,52,75,69.3,895,332,27,33,81.8,23,33,69.7,2,9,22.2,0,0.0,0.0,1,6,2,1,9,Matches
1446,David Lombán\b43b81f1,es ESP,DF,Eibar,es La Liga,30,1987,11.0,370,471,78.6,9331,3186,81,106,76.4,188,212,88.7,100,148,67.6,0,0.0,0.0,1,38,0,0,34,Matches
1447,Cristiano Lombardi\f124b4c9,it ITA,DFMF,Benevento,it Serie A,21,1995,12.4,248,356,69.7,4196,1026,139,171,81.3,83,114,72.8,23,42,54.8,2,2.1,-0.1,15,12,12,11,12,Matches
1448,Kevin Long\5a4280b1,ie IRL,DF,Burnley,eng Premier League,26,1990,16.0,376,494,76.1,9247,3003,87,110,79.1,181,208,87.0,104,167,62.3,2,0.9,+1.1,3,21,0,0,29,Matches
1449,Shane Long\9f472354,ie IRL,FW,Southampton,eng Premier League,30,1987,17.6,275,418,65.8,3973,691,164,215,76.3,92,138,66.7,11,32,34.4,1,1.7,-0.7,22,16,8,3,22,Matches
1450,Ademola Lookman\7c104bb7,eng ENG,MFFW,RB Leipzig,de Bundesliga,19,1997,6.4,176,236,74.6,2641,819,105,127,82.7,59,76,77.6,10,22,45.5,3,3.4,-0.4,17,13,7,0,24,Matches
1451,Ademola Lookman\7c104bb7,eng ENG,FWMF,Everton,eng Premier League,19,1997,1.8,40,51,78.4,619,159,24,27,88.9,14,17,82.4,2,3,66.7,0,0.6,-0.6,2,2,0,0,3,Matches
1452,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,26,1990,34.0,632,811,77.9,18290,9058,86,86,100.0,321,323,99.4,223,400,55.8,0,0.0,0.0,0,4,1,0,1,Matches
1453,Rony Lopes\7c2965bb,pt POR,FWMF,Monaco,fr Ligue 1,21,1995,28.1,579,841,68.8,8700,2530,322,393,81.9,201,289,69.6,39,99,39.4,6,5.5,+0.5,39,40,43,11,67,Matches
1454,Pedro López Muñoz\a60823a4,es ESP,DF,Levante,es La Liga,33,1983,17.7,588,799,73.6,10837,5655,242,296,81.8,272,346,78.6,72,143,50.3,0,0.6,-0.6,10,45,15,8,63,Matches
1455,Adrián López\88a359d4,es ESP,FWMF,La Coruña,es La Liga,29,1988,26.1,620,921,67.3,9557,2995,366,484,75.6,209,318,65.7,42,93,45.2,6,5.2,+0.8,34,48,29,4,92,Matches
1456,Alberto López\c0de5ff5,es ESP,DF,Málaga,es La Liga,22,1995,0.5,15,22,68.2,163,62,11,14,78.6,3,6,50.0,0,1,0.0,0,0.0,0.0,0,3,0,0,0,Matches
1457,Andoni López\fc8cb238,es ESP,DF,Athletic Club,es La Liga,21,1996,1.0,33,43,76.7,734,146,11,14,78.6,16,21,76.2,6,7,85.7,0,0.0,0.0,0,0,0,0,1,Matches
1458,David López\f03f284b,es ESP,DFMF,Espanyol,es La Liga,27,1989,37.0,1539,1917,80.3,33310,12871,440,519,84.8,789,885,89.2,295,478,61.7,1,0.5,+0.5,8,108,6,1,101,Matches
1459,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,35,1981,9.5,113,204,55.4,4289,3086,12,14,85.7,42,42,100.0,59,148,39.9,0,0.0,0.0,0,0,0,0,0,Matches
1460,Iván López\576575e5,es ESP,DF,Levante,es La Liga,23,1993,1.9,75,98,76.5,1544,796,33,38,86.8,31,34,91.2,11,25,44.0,1,0.3,+0.7,1,3,5,1,11,Matches
1461,Javi López\ffad706e,es ESP,DF,Espanyol,es La Liga,31,1986,10.7,435,601,72.4,7596,3433,196,229,85.6,202,274,73.7,34,83,41.0,0,0.6,-0.6,6,28,7,3,35,Matches
1462,Lisandro López\8320fe65,ar ARG,DF,Inter,it Serie A,27,1989,0.5,24,26,92.3,448,112,6,6,100.0,16,17,94.1,2,2,100.0,0,0.0,0.0,0,0,0,0,0,Matches
1463,Maxi López\ad469944,ar ARG,FW,Udinese,it Serie A,33,1984,18.7,249,363,68.6,3363,944,167,213,78.4,56,91,61.5,15,31,48.4,2,1.3,+0.7,18,18,14,0,38,Matches
1464,Maxime Lopez\20094685,fr FRA,MF,Marseille,fr Ligue 1,19,1997,15.3,1238,1396,88.7,21119,6850,631,670,94.2,458,507,90.3,125,182,68.7,0,2.5,-2.5,32,134,22,10,141,Matches
1465,Pau López\20b9f052,es ESP,GK,Espanyol,es La Liga,22,1994,28.5,342,628,54.5,13396,9458,22,24,91.7,134,140,95.7,183,460,39.8,0,0.1,-0.1,3,9,0,0,0,Matches
1466,Pedro López\bfa29677,es ESP,GK,Betis,es La Liga,22,1995,4.6,113,143,79.0,2953,2084,17,17,100.0,61,62,98.4,35,64,54.7,0,0.0,0.0,0,0,0,0,0,Matches
1467,Víctor López\a68856b5,es ESP,MFFW,Alavés,es La Liga,20,1997,0.7,10,18,55.6,261,138,3,5,60.0,3,5,60.0,4,6,66.7,1,0.3,+0.7,3,0,2,1,1,Matches
1468,Jonas Lössl\939bc634,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38.0,817,1387,58.9,35461,26417,35,36,97.2,261,263,99.2,521,1085,48.0,1,0.8,+0.2,3,38,1,0,3,Matches
1469,Dejan Lovren\1a2935f6,hr CRO,DF,Liverpool,eng Premier League,28,1989,23.6,1574,1727,91.1,33627,10130,408,432,94.4,898,940,95.5,260,338,76.9,1,0.3,+0.7,4,79,8,0,86,Matches
1470,Chris Löwe\c6896eab,de GER,DF,Huddersfield,eng Premier League,28,1989,17.6,598,837,71.4,11609,4913,256,292,87.7,252,320,78.8,86,196,43.9,0,0.8,-0.8,7,44,8,4,51,Matches
1471,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,28,1989,25.5,781,1117,69.9,16021,6694,288,328,87.8,370,486,76.1,114,272,41.9,3,1.6,+1.4,16,59,24,12,74,Matches
1472,Anthony Lozano\38699c72,hn HON,FWMF,Girona,es La Liga,24,1993,5.2,75,114,65.8,1221,292,38,55,69.1,30,40,75.0,6,17,35.3,0,0.7,-0.7,4,5,2,2,8,Matches
1473,Fabio Lucioni\8efa621b,it ITA,DF,Benevento,it Serie A,29,1987,8.0,219,295,74.2,5794,2041,37,51,72.5,111,127,87.4,71,116,61.2,0,0.0,0.0,1,12,0,0,12,Matches
1474,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,22,1995,32.4,1259,1614,78.0,22756,8579,524,604,86.8,615,742,82.9,110,235,46.8,3,4.0,-1.0,38,99,40,18,117,Matches
1475,José Luis Morales\4a478107,es ESP,MFFW,Levante,es La Liga,30,1987,34.0,640,1011,63.3,12067,3983,289,411,70.3,261,371,70.4,86,173,49.7,8,5.6,+2.4,47,60,56,16,105,Matches
1476,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,27,1990,22.0,949,1128,84.1,20236,6487,260,295,88.1,528,596,88.6,158,220,71.8,0,0.5,-0.5,2,55,5,4,60,Matches
1477,Filipe Luís\e4ed2628,br BRA,DF,Atlético Madrid,es La Liga,31,1985,18.4,904,1132,79.9,14905,6068,462,522,88.5,365,446,81.8,64,128,50.0,2,1.5,+0.5,19,62,19,7,90,Matches
1478,Luisinho\a7f00c8c,pt POR,DF,La Coruña,es La Liga,32,1985,29.1,1141,1517,75.2,21105,9666,471,552,85.3,540,677,79.8,123,259,47.5,1,2.1,-1.1,19,86,23,16,88,Matches
1479,David Luiz\c0e27d1a,br BRA,DFMF,Chelsea,eng Premier League,30,1987,9.3,421,499,84.4,10134,2762,101,115,87.8,210,230,91.3,108,148,73.0,0,0.1,-0.1,2,35,3,0,30,Matches
1480,Douglas Luiz\6f7d826d,br BRA,MFFW,Girona,es La Liga,19,1998,3.4,110,143,76.9,1971,508,55,67,82.1,39,49,79.6,15,24,62.5,0,0.5,-0.5,5,13,2,1,11,Matches
1481,Everton Luiz\3799e138,br BRA,MF,SPAL,it Serie A,29,1988,7.1,194,236,82.2,3243,721,87,97,89.7,95,108,88.0,12,24,50.0,0,0.1,-0.1,4,12,2,1,13,Matches
1482,Jordan Lukaku\0cd0e21b,be BEL,DFMF,Lazio,it Serie A,23,1994,15.1,593,752,78.9,9308,3223,341,380,89.7,199,253,78.7,42,83,50.6,1,1.5,-0.5,22,25,26,17,43,Matches
1483,Romelu Lukaku\5eae500a,be BEL,FW,Manchester Utd,eng Premier League,24,1993,31.9,491,733,67.0,6987,1563,300,385,77.9,132,230,57.4,31,58,53.4,7,5.1,+1.9,29,32,34,6,55,Matches
1484,Lars Lukas Mai\95173427,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2.0,101,114,88.6,1963,483,34,35,97.1,55,62,88.7,11,15,73.3,0,0.0,0.0,0,1,0,0,2,Matches
1485,Dodi Lukebakio\0c61c77c,be BEL,MFFW,Watford,eng Premier League,19,1997,0.2,6,8,75.0,120,48,3,3,100.0,2,3,66.7,1,2,50.0,0,0.0,0.0,1,2,0,0,2,Matches
1486,Saša Lukić\c6e8cf1f,rs SRB,MF,Levante,es La Liga,20,1996,11.0,301,367,82.0,5346,1443,133,162,82.1,145,161,90.1,23,40,57.5,1,2.0,-1.0,10,18,4,0,33,Matches
1487,Senad Lulić\7fd58fe3,ba BIH,DFMF,Lazio,it Serie A,31,1986,27.0,1101,1475,74.6,21186,7073,459,554,82.9,444,569,78.0,175,291,60.1,4,3.2,+0.8,35,79,38,22,125,Matches
1488,Levi Lumeka\199ff86e,eng ENG,FW,Crystal Palace,eng Premier League,18,1998,0.3,5,11,45.5,43,12,5,6,83.3,0,2,0.0,0,2,0.0,0,0.0,0.0,0,1,0,0,1,Matches
1489,Antonio Luna\ed239245,es ESP,DF,Levante,es La Liga,26,1991,22.5,656,963,68.1,12714,6531,261,322,81.1,293,397,73.8,95,228,41.7,2,2.2,-0.2,16,51,26,10,76,Matches
1490,Arnaud Lusamba\54131505,fr FRA,MF,Nice,fr Ligue 1,20,1997,1.8,72,86,83.7,1288,280,35,41,85.4,29,33,87.9,7,8,87.5,0,0.1,-0.1,3,5,1,0,5,Matches
1491,Fabian Lustenberger\a63a995f,ch SUI,MFDF,Hertha BSC,de Bundesliga,29,1988,17.6,701,846,82.9,15924,3438,186,221,84.2,339,390,86.9,171,223,76.7,0,0.9,-0.9,7,40,5,1,51,Matches
1492,Andreas Luthe\7fe12375,de GER,GK,Augsburg,de Bundesliga,30,1987,2.0,64,80,80.0,1963,1008,5,5,100.0,31,31,100.0,27,43,62.8,0,0.0,0.0,0,0,0,0,0,Matches
1493,Lyanco\b5bf1770,br BRA,DF,Torino,it Serie A,20,1997,3.5,138,162,85.2,3063,1173,36,39,92.3,72,76,94.7,30,46,65.2,0,0.0,0.0,0,10,1,0,17,Matches
1494,Charalambos Lykogiannis\5efc5389,gr GRE,DF,Cagliari,it Serie A,23,1993,7.6,167,290,57.6,3101,1520,68,92,73.9,78,126,61.9,19,58,32.8,1,0.1,+0.9,2,9,5,3,17,Matches
1495,Cheikh M'Bengue\88fdac8b,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,5.4,158,211,74.9,3129,1577,53,63,84.1,76,95,80.0,22,43,51.2,1,0.2,+0.8,1,22,3,0,21,Matches
1496,Raïs M'Bolhi\c121a641,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1.0,8,20,40.0,286,158,1,1,100.0,5,5,100.0,2,14,14.3,0,0.0,0.0,0,1,0,0,0,Matches
1497,Yann M'Vila\d4133fa1,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1990,16.4,1100,1276,86.2,23751,7440,329,369,89.2,543,594,91.4,215,290,74.1,0,0.1,-0.1,5,124,11,2,110,Matches
1498,Zinédine Machach\31377e38,fr FRA,FWMF,Toulouse,fr Ligue 1,21,1996,2.1,30,48,62.5,529,196,17,20,85.0,8,15,53.3,4,8,50.0,0,0.1,-0.1,1,2,1,1,4,Matches
1499,Pablo Maffeo\5db04597,es ESP,MFDF,Girona,es La Liga,20,1997,29.4,838,1216,68.9,15685,4889,358,443,80.8,364,497,73.2,106,246,43.1,1,1.9,-0.9,27,59,38,21,81,Matches
1500,Christian Maggio\31d7f557,it ITA,DF,Napoli,it Serie A,35,1982,7.1,386,464,83.2,6222,1931,202,235,86.0,157,184,85.3,25,37,67.6,0,0.2,-0.2,4,21,5,2,20,Matches
1501,Francesco Magnanelli\07767f42,it ITA,MF,Sassuolo,it Serie A,32,1984,27.7,1361,1674,81.3,29541,7970,448,514,87.2,592,683,86.7,294,434,67.7,0,1.4,-1.4,27,143,23,2,145,Matches
1502,Harry Maguire\d8931174,eng ENG,DF,Leicester City,eng Premier League,24,1993,38.0,1358,1693,80.2,31947,10977,359,421,85.3,681,759,89.7,306,477,64.2,4,2.0,+2.0,15,128,8,2,107,Matches
1503,Hicham Mahou\f329ec76,fr FRA,FWMF,Nice,fr Ligue 1,18,1999,0.6,20,25,80.0,327,42,10,11,90.9,8,9,88.9,1,3,33.3,0,0.0,0.0,0,0,1,0,2,Matches
1504,Riyad Mahrez\892d5bb1,dz ALG,MFFW,Leicester City,eng Premier League,26,1991,32.8,1079,1459,74.0,21504,6988,475,564,84.2,387,482,80.3,189,341,55.4,10,8.3,+1.7,56,115,47,8,164,Matches
1505,Thiago Maia\91e58f66,br BRA,MFDF,Lille,fr Ligue 1,20,1997,27.4,1449,1718,84.3,28506,8540,509,574,88.7,679,761,89.2,232,322,72.0,0,0.5,-0.5,14,153,12,2,159,Matches
1506,Arne Maier\ab700320,de GER,MF,Hertha BSC,de Bundesliga,18,1999,13.6,529,640,82.7,9723,2199,214,247,86.6,249,281,88.6,58,86,67.4,1,1.4,-0.4,8,41,6,0,48,Matches
1507,Sebastian Maier\e8385ec4,de GER,MF,Hannover 96,de Bundesliga,23,1993,2.9,89,132,67.4,1724,616,38,51,74.5,29,42,69.0,16,30,53.3,0,0.3,-0.3,3,7,4,1,10,Matches
1508,Domenico Maietta\3d936ba9,it ITA,DF,Bologna,it Serie A,34,1982,5.2,210,246,85.4,4902,1663,46,50,92.0,117,125,93.6,47,70,67.1,0,0.0,0.0,0,17,2,0,12,Matches
1509,Habib Maïga\e768de1f,ci CIV,MFDF,Saint-Étienne,fr Ligue 1,21,1996,7.9,278,369,75.3,5038,1733,127,137,92.7,112,148,75.7,36,68,52.9,0,1.3,-1.3,9,28,5,1,27,Matches
1510,Mike Maignan\fcb38f57,fr FRA,GK,Lille,fr Ligue 1,22,1995,33.7,670,864,77.5,18261,11115,120,123,97.6,358,361,99.2,189,376,50.3,0,0.0,0.0,0,6,0,0,0,Matches
1511,Linton Maina\e5d85da8,de GER,MF,Hannover 96,de Bundesliga,18,1999,0.1,16,18,88.9,227,92,9,10,90.0,6,7,85.7,1,1,100.0,1,1.0,0.0,3,1,1,0,3,Matches
1512,Ainsley Maitland-Niles\e3a5814e,eng ENG,DFMF,Arsenal,eng Premier League,19,1997,10.2,536,632,84.8,9027,2950,273,298,91.6,197,228,86.4,50,73,68.5,0,0.9,-0.9,7,30,16,3,36,Matches
1513,Jean-Victor Makengo\22bfb57e,fr FRA,FWMF,Nice,fr Ligue 1,19,1998,2.7,95,106,89.6,1480,262,50,53,94.3,37,41,90.2,6,9,66.7,0,0.0,0.0,0,4,2,1,6,Matches
1514,Nemanja Maksimović\00b28772,rs SRB,MFFW,Valencia,es La Liga,22,1995,6.2,217,262,82.8,3791,893,100,114,87.7,97,116,83.6,19,31,61.3,0,0.5,-0.5,9,15,6,1,20,Matches
1515,Nikola Maksimović\16b9d5cf,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,56,59,94.9,1332,356,13,15,86.7,30,30,100.0,13,14,92.9,0,0.0,0.0,0,8,0,0,4,Matches
1516,Malcom\6853490f,br BRA,FWMF,Bordeaux,fr Ligue 1,20,1997,31.7,1146,1531,74.9,19929,5753,588,678,86.7,382,489,78.1,152,302,50.3,7,8.8,-1.8,86,84,71,12,144,Matches
1517,Kévin Malcuit\d6a889ea,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,900,1150,78.3,14652,6735,462,525,88.0,339,422,80.3,71,147,48.3,5,4.0,+1.0,24,61,21,13,103,Matches
1518,Yunus Mallı\f3722c97,tr TUR,FWMF,Wolfsburg,de Bundesliga,25,1992,24.9,653,859,76.0,10565,3160,351,406,86.5,236,302,78.1,56,114,49.1,4,4.2,-0.2,30,61,40,8,100,Matches
1519,Hugo Mallo\cb574619,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,1575,2152,73.2,29218,12184,626,758,82.6,767,926,82.8,163,396,41.2,5,4.6,+0.4,30,109,44,20,171,Matches
1520,Scott Malone\f15a50e8,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,483,695,69.5,9284,3898,218,264,82.6,191,269,71.0,69,131,52.7,1,0.5,+0.5,10,31,11,4,51,Matches
1521,Vincent Manceau\c26a3918,fr FRA,DF,Angers,fr Ligue 1,28,1989,33.0,1285,1717,74.8,23502,10742,544,619,87.9,574,706,81.3,147,313,47.0,0,1.8,-1.8,22,89,27,8,129,Matches
1522,Gianluca Mancini\5aa53281,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,278,341,81.5,6113,2022,82,96,85.4,131,151,86.8,63,90,70.0,0,0.0,0.0,0,21,2,0,29,Matches
1523,Steve Mandanda\1d2d5cc8,fr FRA,GK,Marseille,fr Ligue 1,32,1985,29.8,487,709,68.7,15482,9429,46,47,97.9,245,249,98.4,195,409,47.7,0,0.0,0.0,0,12,0,0,0,Matches
1524,Aïssa Mandi\fbd6378b,dz ALG,DF,Betis,es La Liga,25,1991,33.6,1931,2128,90.7,38632,14810,626,686,91.3,1050,1123,93.5,249,305,81.6,0,0.3,-0.3,5,163,1,0,122,Matches
1525,Georges Mandjeck\de343d38,cm CMR,MFDF,Metz,fr Ligue 1,28,1988,10.7,342,442,77.4,6962,2173,118,148,79.7,165,192,85.9,54,90,60.0,0,0.2,-0.2,5,48,3,0,43,Matches
1526,Rolando Mandragora\c7259b83,it ITA,MF,Crotone,it Serie A,20,1997,36.0,1077,1380,78.0,20038,5561,452,548,82.5,457,560,81.6,149,226,65.9,0,1.5,-1.5,24,114,16,3,123,Matches
1527,Mario Mandžukić\afa0d4e0,hr CRO,FW,Juventus,it Serie A,31,1986,25.8,750,984,76.2,12503,2391,389,489,79.6,286,351,81.5,61,99,61.6,1,3.4,-2.4,29,36,17,2,64,Matches
1528,Sadio Mané\c691bfe2,sn SEN,FWMF,Liverpool,eng Premier League,25,1992,24.3,774,982,78.8,12321,2661,410,498,82.3,293,345,84.9,50,84,59.5,7,4.9,+2.1,45,56,60,11,100,Matches
1529,Eliaquim Mangala\f520049f,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,314,337,93.2,5975,1747,119,123,96.7,155,158,98.1,37,50,74.0,0,0.0,0.0,1,12,0,0,11,Matches
1530,Eliaquim Mangala\f520049f,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,60,67,89.6,1444,409,9,12,75.0,39,39,100.0,12,14,85.7,0,0.0,0.0,0,5,0,0,5,Matches
1531,Orel Mangala\a572e291,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,280,360,77.8,4624,1029,147,173,85.0,105,130,80.8,23,41,56.1,0,0.4,-0.4,2,21,4,1,19,Matches
1532,Kader Mangane\dbb10755,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,504,704,71.6,12630,5582,87,113,77.0,268,325,82.5,147,252,58.3,0,0.2,-0.2,2,49,8,3,35,Matches
1533,Thomas Mangani\c801616a,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,1496,2088,71.6,30758,12183,589,686,85.9,609,788,77.3,278,536,51.9,4,5.9,-1.9,64,206,29,6,219,Matches
1534,Kostas Manolas\c707411f,gr GRE,DF,Roma,it Serie A,26,1991,26.0,1192,1371,86.9,25041,8280,354,394,89.8,645,701,92.0,188,262,71.8,0,0.1,-0.1,4,94,5,0,92,Matches
1535,Javier Manquillo\758dd7f0,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,564,748,75.4,9363,4002,288,341,84.5,220,285,77.2,45,91,49.5,1,0.6,+0.4,10,26,8,5,51,Matches
1536,Martín Mantovani\4ffb647d,ar ARG,DF,Leganés,es La Liga,33,1984,11.4,300,401,74.8,6141,2215,94,119,79.0,151,191,79.1,52,84,61.9,0,0.1,-0.1,2,17,1,0,19,Matches
1537,José Manuel Jurado\71d4e271,es ESP,MFFW,Espanyol,es La Liga,31,1986,16.7,498,631,78.9,8225,2107,282,331,85.2,162,198,81.8,51,91,56.0,3,1.3,+1.7,14,30,11,3,42,Matches
1538,Harrison Manzala\392d98fc,cd COD,FWMF,Amiens,fr Ligue 1,23,1994,20.7,477,665,71.7,7174,1649,256,308,83.1,177,243,72.8,27,68,39.7,3,2.1,+0.9,10,19,9,4,25,Matches
1539,Myziane Maolida\706a60e1,fr FRA,FWMF,Lyon,fr Ligue 1,18,1999,3.7,108,137,78.8,1421,318,67,78,85.9,28,35,80.0,5,7,71.4,0,0.9,-0.9,8,7,4,1,8,Matches
1540,Faitout Maouassa\e54a9890,fr FRA,MFFW,Rennes,fr Ligue 1,19,1998,10.7,186,264,70.5,2986,906,104,121,86.0,67,99,67.7,12,32,37.5,3,1.2,+1.8,10,13,6,3,20,Matches
1541,Fernando Marçal\9ae9eaea,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,808,986,81.9,14302,5090,366,409,89.5,336,393,85.5,90,149,60.4,3,1.9,+1.1,17,53,9,4,59,Matches
1542,Vincent Marcel\51fa3fed,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,0.5,15,18,83.3,236,38,6,8,75.0,6,6,100.0,2,2,100.0,0,0.0,0.0,0,1,1,0,3,Matches
1543,Marcelo\603116a7,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,1496,1882,79.5,26132,11114,799,876,91.2,522,634,82.3,159,325,48.9,6,7.2,-1.2,60,150,72,23,207,Matches
1544,Marcelo\e3d0b0c4,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,1906,2221,85.8,46862,14688,358,410,87.3,978,1051,93.1,539,706,76.3,1,0.8,+0.2,4,151,6,0,115,Matches
1545,Solly March\bb5fbd2b,eng ENG,MFFW,Brighton,eng Premier League,23,1994,20.6,523,754,69.4,9425,2722,253,300,84.3,193,259,74.5,65,141,46.1,1,1.6,-0.6,20,33,24,10,49,Matches
1546,Gabriele Marchegiani\8cf63012,it ITA,GK,SPAL,it Serie A,21,1996,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1547,Claudio Marchisio\e304acd5,it ITA,MF,Juventus,it Serie A,31,1986,9.1,607,685,88.6,13114,2563,195,214,91.1,287,314,91.4,122,149,81.9,1,0.8,+0.2,6,54,6,1,53,Matches
1548,Gian Marco Ferrari\8650af85,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,1488,1703,87.4,30739,9961,466,508,91.7,758,817,92.8,246,348,70.7,0,0.4,-0.4,3,104,6,0,127,Matches
1549,Óscar de Marcos\9f323c71,es ESP,DFMF,Athletic Club,es La Liga,28,1989,18.4,643,866,74.2,11804,4130,269,336,80.1,301,369,81.6,70,135,51.9,2,1.8,+0.2,21,61,26,12,87,Matches
1550,José María Giménez\f0da930c,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,579,763,75.9,13380,5653,163,193,84.5,289,339,85.3,125,218,57.3,1,0.1,+0.9,3,47,0,0,32,Matches
1551,Mariano\5c4dc0ff,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,339,468,72.4,4638,959,199,266,74.8,98,122,80.3,18,34,52.9,3,2.7,+0.3,25,19,9,0,24,Matches
1552,Adrian Mariappa\8aa5f52c,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,786,1000,78.6,15958,6584,295,322,91.6,357,426,83.8,125,224,55.8,0,0.3,-0.3,4,60,3,0,52,Matches
1553,Jordan Marié\0d2158d5,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,753,921,81.8,15591,3342,281,329,85.4,315,374,84.2,147,192,76.6,0,0.8,-0.8,14,69,9,2,58,Matches
1554,Adrián Marín\b7f2edff,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,83,103,80.6,1458,668,37,44,84.1,38,43,88.4,7,14,50.0,0,0.0,0.0,1,7,2,0,8,Matches
1555,João Mário\f0021247,pt POR,MFFW,West Ham,eng Premier League,24,1993,11.4,358,474,75.5,5533,1388,212,241,88.0,102,133,76.7,31,72,43.1,1,1.3,-0.3,16,26,7,1,29,Matches
1556,João Mário\f0021247,pt POR,MFFW,Inter,it Serie A,24,1993,6.2,322,384,83.9,5176,1285,170,190,89.5,120,136,88.2,22,42,52.4,1,1.5,-0.5,19,22,10,5,26,Matches
