Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1582,Adam Masina\de0f152c,ma MAR,DF,Watford,eng Premier League,25,1994,20.2,3,0,0,33,13,2,60,22,25,0,1,0,231,66,29,69.5,Matches
1583,Jordi Masip\8fae77ea,es ESP,GK,Valladolid,es La Liga,30,1989,35.0,2,0,0,0,2,0,0,0,0,0,0,0,169,0,0,,Matches
1584,Arthur Masuaku\57df7a11,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,6,1,1,16,9,0,21,12,27,0,0,0,112,11,10,52.4,Matches
1585,Jaime Mata\02319ad7,es ESP,FW,Getafe,es La Liga,30,1988,30.5,14,0,0,86,59,38,47,4,12,1,0,0,140,101,138,42.3,Matches
1586,Juan Mata\29733c72,es ESP,MFFW,Manchester Utd,eng Premier League,31,1988,8.4,1,0,0,8,11,4,14,1,7,0,0,0,48,3,7,30.0,Matches
1587,Aleš Matějů\deb748c9,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,10,1,1,48,34,1,20,23,29,0,2,1,272,52,34,60.5,Matches
1588,Jean-Philippe Mateta\50e6dc35,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,2,1,1,9,7,12,3,2,3,0,0,0,43,36,42,46.2,Matches
1589,Nemanja Matić\eb7822d7,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,3,0,0,33,19,0,2,18,21,0,0,0,242,27,18,60.0,Matches
1590,Joël Matip\b217ef29,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,0,0,0,6,6,0,0,5,9,0,0,0,92,46,5,90.2,Matches
1591,Rabbi Matondo\33144cc5,wls WAL,FWMF,Schalke 04,de Bundesliga,18,2000,12.9,1,0,0,24,18,15,12,5,4,0,0,0,68,12,42,22.2,Matches
1592,Alessandro Matri\58d97e77,it ITA,FWMF,Brescia,it Serie A,34,1984,1.0,1,1,0,1,1,3,1,0,0,0,0,0,3,4,3,57.1,Matches
1593,Federico Mattiello\fba81826,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,3,0,0,17,29,2,22,17,20,0,0,0,82,10,15,40.0,Matches
1594,Blaise Matuidi\c0cddebe,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,2,0,0,42,31,3,33,20,36,0,0,0,155,21,32,39.6,Matches
1595,Neal Maupay\4bcf39f6,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,3,0,0,41,49,15,15,3,17,0,0,0,141,17,85,16.7,Matches
1596,Stephy Mavididi\30144daa,eng ENG,FWMF,Dijon,fr Ligue 1,21,1998,15.5,0,0,0,21,22,1,11,5,14,0,0,0,95,7,26,21.2,Matches
1597,Philipp Max\826e8b63,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,5,0,0,17,19,4,84,21,25,0,0,0,253,24,29,45.3,Matches
1598,Eric Maxim Choupo-Moting\0e6bc38c,cm CMR,FWMF,Paris S-G,fr Ligue 1,30,1989,5.0,0,0,0,4,6,5,5,3,4,0,0,0,22,5,5,50.0,Matches
1599,Alexandru Maxim\61fc9685,ro ROU,MF,Mainz 05,de Bundesliga,29,1990,1.3,1,0,0,4,1,0,2,0,1,0,0,0,13,0,4,0.0,Matches
1600,Kévin Mayi\6a26e528,ga GAB,FWMF,Brest,fr Ligue 1,26,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1601,Borja Mayoral\64e8ed6d,es ESP,FW,Levante,es La Liga,22,1997,23.8,2,0,0,19,31,14,17,7,4,0,0,0,102,25,67,27.2,Matches
1602,Luca Mazzitelli\dc61b402,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,,Matches
1603,Kevin Mbabu\493924a7,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,4,0,0,34,20,0,64,14,42,1,0,0,186,35,25,58.3,Matches
1604,Kylian Mbappé\42fd9c7f,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,0,0,0,11,22,18,67,1,2,1,0,0,69,4,4,50.0,Matches
1605,Ibrahima Mbaye\cfbf9881,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,5,0,0,30,19,2,7,3,11,0,1,0,123,24,18,57.1,Matches
1606,Loïc Mbe Soh\8f534f8e,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,0,0,0,0,0,0,1,1,1,0,0,0,6,1,2,33.3,Matches
1607,Isaac Mbenza\aa1a8c7e,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,0,0,0,2,0,0,3,0,1,0,0,0,3,0,0,,Matches
1608,Nathanael Mbuku\46750e9c,fr FRA,MFFW,Reims,fr Ligue 1,17,2002,4.4,0,0,0,9,17,1,4,0,4,0,0,0,26,3,5,37.5,Matches
1609,James McArthur\cee31595,sct SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,6,0,0,68,44,4,34,40,70,1,0,0,345,44,61,41.9,Matches
1610,Oliver McBurnie\78b8ac63,sct SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,4,0,0,35,34,4,11,7,21,0,0,0,141,188,193,49.3,Matches
1611,Alex McCarthy\36c2ca73,eng ENG,GK,Southampton,eng Premier League,29,1989,28.0,0,0,0,1,3,0,0,0,0,0,0,0,117,0,0,,Matches
1612,James McCarthy\64b08de7,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,9,0,0,39,19,0,9,14,42,0,0,0,244,15,18,45.5,Matches
1613,John McGinn\90f91999,sct SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,3,0,0,39,79,0,42,20,40,0,0,0,205,22,30,42.3,Matches
1614,David McGoldrick\dbe56a33,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,2,0,0,42,21,12,11,3,26,0,0,0,112,73,120,37.8,Matches
1615,Michael McGovern\51a19d04,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,Matches
1616,Weston McKennie\01c3aff5,us USA,MFDF,Schalke 04,de Bundesliga,20,1998,23.0,8,0,0,42,16,0,13,32,35,0,1,0,245,62,35,63.9,Matches
1617,Kenny McLean\471f16b3,sct SCO,MF,Norwich City,eng Premier League,27,1992,33.0,5,0,0,33,59,1,30,24,31,0,1,0,327,87,87,50.0,Matches
1618,Dwight McNeil\fc15fb84,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,5,0,0,36,46,0,130,24,28,0,0,0,327,27,27,50.0,Matches
1619,Scott McTominay\d93c2511,sct SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,2,0,0,40,57,0,9,23,31,1,0,0,237,42,29,59.2,Matches
1620,Biagio Meccariello\1eeeff8a,it ITA,DF,Lecce,it Serie A,28,1991,8.5,2,0,0,10,4,1,7,10,15,0,0,0,70,12,18,40.0,Matches
1621,Gary Medel\563a68ad,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,10,1,0,42,35,1,2,17,22,0,0,0,265,27,21,56.3,Matches
1622,Ben Mee\8df7a2fb,eng ENG,DF,Burnley,eng Premier League,29,1989,32.0,7,0,0,37,20,3,3,22,16,0,3,0,343,143,78,64.7,Matches
1623,Joshua Mees\4b6dd263,de GER,MFFW,Union Berlin,de Bundesliga,23,1996,3.6,1,0,0,6,3,0,2,0,4,0,0,0,27,9,11,45.0,Matches
1624,Admir Mehmedi\b500b384,ch SUI,MFFW,Wolfsburg,de Bundesliga,28,1991,13.3,0,0,0,29,29,9,17,2,5,0,0,0,97,23,32,41.8,Matches
1625,Soualiho Meïté\5cec2c74,fr FRA,MF,Torino,it Serie A,25,1994,24.5,5,0,0,44,45,1,15,19,34,0,1,0,227,60,44,57.7,Matches
1626,Farid El Melali\d21e361a,dz ALG,MFFW,Angers,fr Ligue 1,22,1997,3.4,0,0,0,6,7,0,6,6,6,0,0,0,36,2,2,50.0,Matches
1627,Óscar Melendo\379652be,es ESP,MFFW,Espanyol,es La Liga,21,1997,12.4,0,0,0,9,40,0,8,2,6,0,0,0,65,7,20,25.9,Matches
1628,Gonzalo Melero\3902e91b,es ESP,MF,Levante,es La Liga,25,1994,13.7,4,0,0,38,35,3,2,7,16,0,0,0,126,23,34,40.4,Matches
1629,Arthur Melo\48b3dd60,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,1,0,0,16,55,1,4,6,13,0,0,0,95,1,7,12.5,Matches
1630,Pedro Mendes\6690ef25,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,10,1,1,24,23,0,8,14,29,0,1,0,142,18,22,45.0,Matches
1631,Thiago Mendes\c6e5d20f,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,4,1,1,20,22,0,6,25,31,0,0,0,222,17,6,73.9,Matches
1632,Brais Méndez\c9e39d91,es ESP,MFFW,Celta Vigo,es La Liga,22,1997,16.4,4,0,0,26,40,5,22,5,13,0,0,0,113,25,38,39.7,Matches
1633,Édgar Méndez\aed746df,es ESP,MFFW,Alavés,es La Liga,29,1990,9.6,3,0,0,25,19,11,11,3,8,0,0,0,52,13,24,35.1,Matches
1634,Stiven Mendoza\e68f2cb4,co COL,FWMF,Amiens,fr Ligue 1,27,1992,12.2,2,0,0,24,21,1,14,7,11,0,0,0,72,8,19,29.6,Matches
1635,Alexandre Mendy\e067808c,gw GNB,FWMF,Brest,fr Ligue 1,25,1994,10.0,3,0,0,22,11,3,5,0,2,0,0,0,50,31,37,45.6,Matches
1636,Benjamin Mendy\5271c8f1,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,3,0,0,14,2,1,69,7,17,0,0,0,122,17,16,51.5,Matches
1637,Edouard Mendy\33887998,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,1,0,0,1,5,0,0,0,0,0,0,0,131,0,0,,Matches
1638,Ferland Mendy\3cefcaef,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,8,1,1,27,30,1,51,17,16,1,0,0,180,23,20,53.5,Matches
1639,Nampalys Mendy\1598599e,sn SEN,MF,Leicester City,eng Premier League,27,1992,3.2,0,0,0,4,8,0,1,4,4,0,0,0,34,5,1,83.3,Matches
1640,Hamza Mendyl\f99fe221,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16.0,7,1,0,25,7,0,37,20,27,0,0,0,121,6,15,28.6,Matches
1641,Chris Mepham\fed96827,wls WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,1,0,0,13,4,1,0,12,14,0,0,0,106,36,21,63.2,Matches
1642,Levent Mercan\33340bd6,de GER,MFFW,Schalke 04,de Bundesliga,18,2000,0.8,0,0,0,1,3,0,1,0,0,0,0,0,6,0,1,0.0,Matches
1643,Jorge Meré\9f979eb2,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,4,1,0,7,11,0,2,5,5,0,0,1,74,10,18,35.7,Matches
1644,Alex Meret\9413b19f,it ITA,GK,Napoli,it Serie A,22,1997,21.7,0,0,0,0,4,0,0,0,0,0,0,0,97,0,0,,Matches
1645,Fran Mérida\0e50f929,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,9,1,1,20,19,0,14,15,14,0,0,0,162,10,9,52.6,Matches
1646,Mikel Merino\d080ed5e,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,9,0,0,88,100,2,22,34,63,1,0,0,410,158,92,63.2,Matches
1647,Sabin Merino\1d5f96d9,es ESP,FW,Leganés,es La Liga,27,1992,0.9,0,0,0,1,1,0,1,1,0,0,0,0,3,2,3,40.0,Matches
1648,Yıldırım Mert Çetin\c730da00,tr TUR,DF,Roma,it Serie A,22,1997,2.9,4,1,1,6,7,0,0,2,3,0,0,0,27,6,4,60.0,Matches
1649,Dries Mertens\89b2c8a9,be BEL,FW,Napoli,it Serie A,32,1987,18.8,5,0,0,31,30,7,48,3,20,2,0,0,90,3,10,23.1,Matches
1650,Roque Mesa\7c4243d4,es ESP,MF,Leganés,es La Liga,30,1989,22.4,11,0,0,47,62,1,33,7,29,0,0,0,204,6,31,16.2,Matches
1651,Lionel Messi\d70ce98e,ar ARG,FWMF,Barcelona,es La Liga,32,1987,32.0,4,0,0,21,89,13,62,4,10,1,0,0,127,6,4,60.0,Matches
1652,Thomas Meunier\e162b013,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,13.8,3,0,0,20,2,0,50,11,16,0,0,0,143,14,13,51.9,Matches
1653,Mexer\ce492295,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,16.5,5,0,0,15,11,1,6,12,15,0,0,0,167,44,24,64.7,Matches
1654,Max Meyer\eba42d2b,de GER,MFFW,Crystal Palace,eng Premier League,23,1995,7.3,1,0,0,7,17,2,8,4,8,0,0,0,50,3,7,30.0,Matches
1655,Kingsley Michael\e63e122d,ng NGA,MF,Bologna,it Serie A,19,1999,0.8,0,0,0,4,0,0,0,0,0,0,0,0,13,3,2,60.0,Matches
1656,Míchel\418f8f61,es ESP,MF,Valladolid,es La Liga,31,1988,24.2,6,0,0,50,15,2,34,27,32,0,0,0,282,16,22,42.1,Matches
1657,Sven Michel\1e274a0a,de GER,FW,Paderborn 07,de Bundesliga,29,1990,15.3,7,0,0,35,17,14,17,2,7,0,0,0,78,28,50,35.9,Matches
1658,Miguel\6763373d,es ESP,FW,Valladolid,es La Liga,19,1999,2.6,1,0,0,5,8,1,3,0,1,0,0,0,5,6,27,18.2,Matches
1659,Florian Miguel\b66d1d8a,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,22.8,8,1,1,46,55,2,45,27,32,1,0,0,159,35,29,54.7,Matches
1660,Georges Mikautadze\4788cb6b,ge GEO,FW,Metz,fr Ligue 1,18,2000,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
1661,Nikola Milenković\bee704fc,rs SRB,DF,Fiorentina,it Serie A,21,1997,36.2,9,0,0,75,18,1,1,20,48,0,0,0,311,83,25,76.9,Matches
1662,Arkadiusz Milik\85613cf0,pl POL,FW,Napoli,it Serie A,25,1994,19.4,5,0,0,28,31,13,6,1,9,0,0,0,59,36,35,50.7,Matches
1663,Sergej Milinković-Savić\4e6dbac4,rs SRB,MF,Lazio,it Serie A,24,1995,33.7,9,0,0,78,53,8,40,25,59,0,1,0,269,120,84,58.8,Matches
1664,Éder Militão\2784f898,br BRA,DF,Real Madrid,es La Liga,21,1998,11.4,3,0,0,18,15,2,1,14,14,0,0,0,106,39,10,79.6,Matches
1665,Luka Milivojević\2ce2508a,rs SRB,MF,Crystal Palace,eng Premier League,28,1991,27.9,12,0,0,66,28,1,35,27,37,0,1,0,331,31,21,59.6,Matches
1666,Vincenzo Millico\6817095b,it ITA,MFFW,Torino,it Serie A,18,2000,2.4,0,0,0,5,3,0,16,0,1,0,0,0,6,0,0,,Matches
1667,James Milner\2f90f6b8,eng ENG,MFDF,Liverpool,eng Premier League,33,1986,10.4,4,0,0,14,17,1,14,7,10,0,0,0,102,16,8,66.7,Matches
1668,Santi Mina\0b90bb97,es ESP,FWMF,Celta Vigo,es La Liga,23,1995,21.6,4,0,0,49,41,11,20,11,8,2,1,0,115,88,112,44.0,Matches
1669,Yerry Mina\6d5701f2,co COL,DF,Everton,eng Premier League,24,1994,25.4,3,0,0,22,12,2,4,15,20,0,0,1,279,112,63,64.0,Matches
1670,Takumi Minamino\f833a830,jp JPN,FWMF,Liverpool,eng Premier League,24,1995,2.8,0,0,0,6,5,0,4,0,3,0,0,0,11,5,5,50.0,Matches
1671,Tyrone Mings\8397a50c,eng ENG,DF,Aston Villa,eng Premier League,26,1993,32.2,7,0,0,27,13,2,6,20,17,0,1,0,330,66,40,62.3,Matches
1672,Jorge Miramón\7f4c7c9f,es ESP,DF,Levante,es La Liga,30,1989,27.0,4,1,0,21,24,0,61,40,32,0,2,0,251,22,26,45.8,Matches
1673,Juan Miranda\ead61f73,es ESP,DF,Schalke 04,de Bundesliga,19,2000,8.7,2,0,0,11,18,1,22,4,7,0,1,1,78,9,21,30.0,Matches
1674,Antonio Mirante\30223b33,it ITA,GK,Roma,it Serie A,36,1983,5.0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,Matches
1675,Simone Missiroli\331c0a43,it ITA,MF,SPAL,it Serie A,33,1986,31.1,7,0,0,31,27,0,6,37,28,2,0,0,321,57,33,63.3,Matches
1676,Tyrick Mitchell\5cbd1eb0,eng ENG,DF,Crystal Palace,eng Premier League,19,1999,2.2,1,0,0,1,2,0,4,1,2,0,0,0,18,1,6,14.3,Matches
1677,Stefan Mitrović\e6777e6b,rs SRB,DF,Strasbourg,fr Ligue 1,29,1990,22.8,4,0,0,19,10,0,0,10,15,0,1,0,169,53,31,63.1,Matches
1678,Maximilian Mittelstädt\88d4144a,de GER,DFFW,Hertha BSC,de Bundesliga,22,1997,21.0,4,0,0,25,26,0,68,32,35,0,0,0,221,44,24,64.7,Matches
1679,Henrikh Mkhitaryan\dd0daf32,am ARM,FW,Arsenal,eng Premier League,30,1989,1.2,1,0,0,2,2,1,3,1,0,0,0,0,12,2,1,66.7,Matches
1680,Henrikh Mkhitaryan\dd0daf32,am ARM,FWMF,Roma,it Serie A,30,1989,17.0,5,0,0,21,30,1,18,9,28,0,0,0,133,6,13,31.6,Matches
1681,Anthony Modeste\34e4343c,fr FRA,FWMF,Köln,de Bundesliga,31,1988,12.6,1,0,0,29,15,8,5,2,6,0,0,0,37,61,57,51.7,Matches
1682,Luka Modrić\6025fab1,hr CRO,MF,Real Madrid,es La Liga,33,1985,22.2,7,1,0,34,35,1,30,15,17,1,0,0,187,11,23,32.4,Matches
1683,Kevin Möhwald\a5ce09f2,de GER,MF,Werder Bremen,de Bundesliga,26,1993,0.8,0,0,0,2,1,0,2,0,1,0,0,0,4,0,0,,Matches
1684,Niklas Moisander\00844823,fi FIN,DF,Werder Bremen,de Bundesliga,33,1985,22.0,5,1,1,37,16,0,1,29,24,0,0,0,279,28,28,50.0,Matches
1685,Jorge Molina\43f71e77,es ESP,FW,Getafe,es La Liga,37,1982,21.0,6,1,0,37,52,16,24,4,6,1,0,0,104,73,112,39.5,Matches
1686,Florent Mollet\7e82a78f,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,18.7,5,0,0,27,31,2,49,8,5,0,1,0,123,14,22,38.9,Matches
1687,Jon Moncayola\9939e168,es ESP,MFDF,Osasuna,es La Liga,21,1998,16.6,4,0,0,28,7,0,8,7,31,0,0,0,201,24,29,45.3,Matches
1688,Gabriele Moncini\c4efe2b4,it ITA,FWMF,SPAL,it Serie A,23,1996,1.7,0,0,0,2,3,0,0,0,0,0,0,0,8,5,3,62.5,Matches
1689,Thomas Monconduit\84d94b91,fr FRA,MF,Amiens,fr Ligue 1,28,1991,15.2,8,0,0,36,26,2,12,12,14,0,0,0,149,23,16,59.0,Matches
1690,Nacho Monreal\d4cb83cc,es ESP,DF,Arsenal,eng Premier League,33,1986,3.0,0,0,0,1,3,2,3,4,4,0,0,0,17,7,7,50.0,Matches
1691,Nacho Monreal\d4cb83cc,es ESP,DF,Real Sociedad,es La Liga,33,1986,26.6,3,0,0,39,19,2,47,23,24,0,0,0,196,61,32,65.6,Matches
1692,Joan Monterde\0ff67313,es ESP,MF,Levante,es La Liga,21,1997,0.1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0.0,Matches
1693,Ilario Monterisi\31b252fc,it ITA,DF,Lecce,it Serie A,17,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1694,Ángel Montoro\719384c1,es ESP,MF,Granada,es La Liga,31,1988,10.8,6,0,0,21,19,1,18,8,11,0,0,0,102,4,6,40.0,Matches
1695,Martín Montoya\5cec2487,es ESP,DF,Brighton,eng Premier League,28,1991,21.1,5,0,0,35,16,4,46,17,28,0,0,0,161,27,19,58.7,Matches
1696,Simon Moore\e7434f04,eng ENG,GK,Sheffield Utd,eng Premier League,29,1990,2.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,Matches
1697,Aaron Mooy\47b7e3af,au AUS,MFFW,Brighton,eng Premier League,28,1990,23.2,3,1,1,16,19,0,53,18,31,0,0,0,189,14,28,33.3,Matches
1698,Wesley Moraes\bfae110f,br BRA,FW,Aston Villa,eng Premier League,22,1996,19.8,3,0,0,49,19,14,7,5,10,0,0,0,60,58,92,38.7,Matches
1699,Alfredo Morales\ff45add5,us USA,MF,Düsseldorf,de Bundesliga,29,1990,19.2,6,0,0,28,33,2,10,17,26,1,0,0,180,78,57,57.8,Matches
1700,Álvaro Morata\129af0db,es ESP,FW,Atlético Madrid,es La Liga,26,1992,23.3,6,1,1,58,63,37,15,4,15,1,0,0,109,116,100,53.7,Matches
1701,Jan Morávek\e7d22eae,cz CZE,MF,Augsburg,de Bundesliga,29,1989,5.3,1,0,0,13,4,0,0,10,14,0,0,0,68,3,2,60.0,Matches
1702,Steven Moreira\f10983ae,fr FRA,DF,Toulouse,fr Ligue 1,24,1994,15.4,3,2,0,31,7,1,22,12,27,0,0,0,137,8,18,30.8,Matches
1703,Jérémy Morel\e97150c0,mg MAD,DF,Rennes,fr Ligue 1,35,1984,20.1,2,0,0,10,19,0,13,16,16,0,2,0,182,32,25,56.1,Matches
1704,Alberto Moreno\11b9265b,es ESP,DF,Villarreal,es La Liga,27,1992,16.3,6,0,0,22,8,0,31,11,21,1,0,0,134,16,17,48.5,Matches
1705,Álex Moreno\16e9d0ea,es ESP,DF,Betis,es La Liga,26,1993,25.2,5,0,0,34,36,4,65,17,24,0,2,0,206,19,30,38.8,Matches
1706,Gerard Moreno\81f0781e,es ESP,FWMF,Villarreal,es La Liga,27,1992,30.5,5,0,0,42,58,16,54,8,14,2,0,0,133,54,85,38.8,Matches
1707,Mateu Morey\5fd5e542,es ESP,DFFW,Dortmund,de Bundesliga,19,2000,2.2,0,0,0,3,4,0,9,2,4,0,0,0,14,1,4,20.0,Matches
1708,Wes Morgan\80c31c97,jm JAM,DF,Leicester City,eng Premier League,35,1984,4.8,0,0,0,4,3,0,0,2,4,0,0,0,43,15,14,51.7,Matches
1709,Manu Morlanes\a0255c67,es ESP,MFFW,Villarreal,es La Liga,20,1999,2.8,0,0,0,11,4,0,0,2,5,0,0,0,27,1,6,14.3,Matches
1710,Raúl Moro\919dd4b1,es ESP,DF,Lazio,it Serie A,16,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
1711,Loren Morón\3aa4a3be,es ESP,FW,Betis,es La Liga,25,1993,22.6,2,1,0,24,54,25,11,6,10,0,0,0,76,30,62,32.6,Matches
1712,Leonardo Morosini\d89b0ebb,it ITA,FWDF,Brescia,it Serie A,23,1995,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
1713,Ravel Morrison\bf59c794,jm JAM,MF,Sheffield Utd,eng Premier League,26,1993,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
1714,Victor Moses\e726e11e,ng NGA,DF,Inter,it Serie A,28,1990,4.7,1,0,0,7,10,0,27,2,3,2,0,0,40,3,3,50.0,Matches
1715,Lebo Mothiba\3eaf8817,za RSA,FW,Strasbourg,fr Ligue 1,23,1996,11.6,0,0,0,26,7,7,14,4,2,0,0,0,49,26,36,41.9,Matches
1716,Harold Moukoudi\5f26e0c5,cm CMR,DF,Saint-Étienne,fr Ligue 1,21,1997,11.0,3,0,0,11,6,1,1,11,19,0,0,0,107,37,16,69.8,Matches
1717,Jessy Moulin\28a65a2c,fr FRA,GK,Saint-Étienne,fr Ligue 1,33,1986,5.0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,,Matches
1718,Mason Mount\9674002f,eng ENG,MFFW,Chelsea,eng Premier League,20,1999,31.9,3,0,0,40,56,4,66,14,31,1,0,0,214,14,39,26.4,Matches
1719,Lucas Moura\2b622f01,br BRA,FWMF,Tottenham,eng Premier League,26,1992,24.9,3,0,0,36,78,5,27,14,33,0,0,0,199,57,83,40.7,Matches
1720,Lys Mousset\d9cfca3d,fr FRA,FW,Sheffield Utd,eng Premier League,23,1996,13.8,1,0,0,31,16,16,10,4,4,0,0,0,66,13,84,13.4,Matches
1721,Wesley Moustache\4c93a97f,fr FRA,DF,Nantes,fr Ligue 1,20,1999,0.5,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,33.3,Matches
1722,João Moutinho\f5a00fa4,pt POR,MF,Wolves,eng Premier League,32,1986,34.5,7,0,0,50,33,3,80,28,54,0,0,0,355,18,29,38.3,Matches
1723,Samuel Moutoussamy\af0c835b,cd COD,DFFW,Nantes,fr Ligue 1,22,1996,5.8,0,0,0,3,3,1,4,2,2,0,0,0,52,1,7,12.5,Matches
1724,Toni Moya\9e098912,es ESP,MF,Atlético Madrid,es La Liga,21,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1725,Javi Moyano\933e8c8a,es ESP,DF,Valladolid,es La Liga,33,1986,24.7,4,0,0,22,25,1,33,16,15,0,1,0,245,42,32,56.8,Matches
1726,Nordi Mukiele\ac73ec79,fr FRA,DF,RB Leipzig,de Bundesliga,21,1997,19.8,1,0,0,16,31,2,34,29,38,0,0,0,214,49,13,79.0,Matches
1727,Mert Müldür\1295552e,tr TUR,DF,Sassuolo,it Serie A,20,1999,14.1,4,0,0,24,17,0,22,11,29,1,1,0,101,12,12,50.0,Matches
1728,Florian Müller\cbac6ec9,de GER,GK,Mainz 05,de Bundesliga,21,1997,12.5,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,,Matches
1729,Thomas Müller\3c6089ab,de GER,MFFW,Bayern Munich,de Bundesliga,29,1989,25.1,5,0,0,22,31,11,96,11,40,0,0,0,158,37,48,43.5,Matches
1730,Marshall Munetsi\2acf0cd7,zw ZIM,MF,Reims,fr Ligue 1,23,1996,9.3,3,0,0,20,18,0,5,11,17,0,1,0,118,38,19,66.7,Matches
1731,Iker Muniain\c05dfb74,es ESP,FWMF,Athletic Club,es La Liga,26,1992,26.5,4,1,0,32,68,2,31,10,23,0,0,0,165,8,21,27.6,Matches
1732,Aihen Muñoz\228b0d9d,es ESP,DF,Real Sociedad,es La Liga,21,1997,10.9,1,0,0,10,11,0,37,2,9,0,0,0,89,17,17,50.0,Matches
1733,Javier Muñoz\ec7c84c2,es ESP,MF,Alavés,es La Liga,24,1995,0.6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
1734,Simone Muratore\04989945,it ITA,MF,Juventus,it Serie A,21,1998,1.8,0,0,0,3,3,0,2,3,1,0,0,0,15,0,2,0.0,Matches
1735,Alessandro Murgia\fb2c533b,it ITA,MF,SPAL,it Serie A,22,1996,19.4,3,0,0,26,26,2,24,15,20,0,0,0,155,18,16,52.9,Matches
1736,Luis Muriel\eb2fe5b6,co COL,FW,Atalanta,it Serie A,28,1991,14.0,1,0,0,32,38,3,33,4,8,1,1,0,94,28,40,41.2,Matches
1737,Jeison Murillo\b233e8e4,co COL,DF,Celta Vigo,es La Liga,27,1992,17.0,5,0,0,21,22,3,0,5,17,0,0,0,149,52,35,59.8,Matches
1738,Jeison Murillo\b233e8e4,co COL,DF,Sampdoria,it Serie A,27,1992,7.4,3,1,1,8,9,2,4,10,10,0,0,0,58,13,12,52.0,Matches
1739,Glenn Murray\f2f29dda,eng ENG,FW,Brighton,eng Premier League,35,1983,8.9,0,0,0,16,18,10,11,0,2,0,0,0,36,30,42,41.7,Matches
1740,Nicola Murru\d183e9d6,it ITA,DF,Sampdoria,it Serie A,24,1994,25.1,6,1,1,27,23,0,77,16,34,0,2,1,189,38,33,53.5,Matches
