Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
512,Calum Chambers\dc6f5bdd,eng ENG,DF,Arsenal,eng Premier League,26-312,1995,2,170,85,14.5,1.9,2,85,1,0,,2,0.00,0,7,-7,-3.71,-4.16,1.0,5.1,-4.2,-2.22,-2.19,Matches
513,Dylan Chambost\dbde4959,fr FRA,FWMF,Troyes,fr Ligue 1,24-101,1997,9,283,31,22.5,3.1,4,58,0,5,10,5,0.89,3,4,-1,-0.32,+0.42,2.6,5.2,-2.7,-0.84,-0.48,Matches
514,Timothy Chandler\b3b7f5a6,us USA,DF,Eint Frankfurt,de Bundesliga,31-244,1990,5,290,58,26.9,3.2,4,72,2,1,1,4,2.00,6,4,+2,+0.62,+1.08,4.0,6.5,-2.6,-0.79,-0.28,Matches
515,Chapela\9ed40a69,es ESP,MF,Cádiz,es La Liga,22-191,1999,5,230,46,18.3,2.6,2,60,0,3,37,8,1.20,3,5,-2,-0.78,0.00,2.1,4.2,-2.1,-0.82,-0.47,Matches
516,Brendan Chardonnet\16aa7d4c,fr FRA,DF,Brest,fr Ligue 1,26-341,1994,12,1080,90,85.7,12.0,12,90,12,0,,0,1.00,17,17,0,0.00,+0.50,12.4,16.3,-3.9,-0.33,-0.64,Matches
517,Xavier Chavalerin\279ddf6a,fr FRA,MF,Troyes,fr Ligue 1,30-266,1991,10,862,86,68.4,9.6,10,86,7,0,,0,1.20,10,15,-5,-0.52,+0.38,10.1,12.9,-2.9,-0.30,+0.56,Matches
518,Xavier Chavalerin\279ddf6a,fr FRA,MFDF,Reims,fr Ligue 1,30-266,1991,3,220,73,17.5,2.4,2,90,2,1,40,0,1.00,3,3,0,0.00,+0.26,2.8,3.0,-0.2,-0.07,+0.17,Matches
519,Chema\7f203b54,es ESP,MF,Getafe,es La Liga,29-270,1992,1,45,45,3.3,0.5,1,45,0,0,,10,0.00,0,4,-4,-8.00,-7.66,0.2,0.9,-0.7,-1.38,-0.86,Matches
520,Rayan Cherki\b34c63a5,fr FRA,FW,Lyon,fr Ligue 1,18-103,2003,8,192,24,16.4,2.1,2,63,0,6,11,6,1.75,2,4,-2,-0.94,-1.12,3.3,3.6,-0.2,-0.12,-0.15,Matches
521,Vladislav Cherny\0c516c5c,de GER,MF,Arminia,de Bundesliga,18-160,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
522,Denis Cheryshev\0ac94a23,ru RUS,MF,Valencia,es La Liga,30-337,1990,6,323,54,23.9,3.6,4,75,0,2,13,1,1.83,6,3,+3,+0.84,+1.01,5.5,3.1,+2.4,+0.68,+0.75,Matches
523,Raman Chibsah\aa5a409a,gh GHA,MF,Bochum,de Bundesliga,28-263,1993,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
524,Giorgio Chiellini\e85fb9b8,it ITA,DF,Juventus,it Serie A,37-106,1984,8,592,74,47.0,6.6,6,90,6,2,26,3,1.50,6,8,-2,-0.30,-0.84,6.9,8.7,-1.8,-0.27,-1.16,Matches
525,Federico Chiesa\b0f7e36c,it ITA,MFFW,Juventus,it Serie A,24-034,1997,12,752,63,59.7,8.4,9,77,3,3,21,0,1.75,13,9,+4,+0.48,+0.83,13.1,7.6,+5.5,+0.66,+0.80,Matches
526,Ben Chilwell\d2424d1b,eng ENG,DF,Chelsea,eng Premier League,24-342,1996,6,540,90,50.0,6.0,6,90,6,0,,6,2.67,18,2,+16,+2.67,+1.00,13.8,4.7,+9.0,+1.51,+1.38,Matches
527,Chinchu\f2ad9da9,es ESP,DF,Getafe,es La Liga,19-268,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
528,Vlad Chiricheș\c316607a,ro ROU,DF,Sassuolo,it Serie A,32-014,1989,11,882,80,75.4,9.8,10,88,8,1,5,2,1.27,15,15,0,0.00,+0.31,14.4,15.2,-0.9,-0.09,-0.28,Matches
529,Pedro Chirivella\68a26d51,es ESP,MF,Nantes,fr Ligue 1,24-189,1997,14,1211,87,89.7,13.5,14,87,7,0,,0,1.29,19,19,0,0.00,0.00,16.7,16.9,-0.3,-0.02,+0.30,Matches
530,Joris Chotard\7909ffa4,fr FRA,MF,Montpellier,fr Ligue 1,20-065,2001,13,1053,81,83.6,11.7,12,86,7,1,22,1,1.38,15,16,-1,-0.09,-0.52,12.4,16.8,-4.4,-0.37,-0.11,Matches
531,Hamza Choudhury\7d2d3329,eng ENG,MF,Leicester City,eng Premier League,24-058,1997,1,59,59,5.5,0.7,1,59,0,0,,8,1.00,2,0,+2,+3.05,+3.67,1.5,0.7,+0.8,+1.23,+1.46,Matches
532,Andreas Christensen\1cb49278,dk DEN,DF,Chelsea,eng Premier League,25-232,1996,8,720,90,66.7,8.0,8,90,8,0,,4,2.13,14,3,+11,+1.37,-2.38,11.4,8.5,+2.9,+0.36,-1.38,Matches
533,Oliver Christensen\af104654,dk DEN,GK,Hertha BSC,de Bundesliga,22-251,1999,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
534,Max Christiansen\e7b899b8,de GER,MF,Greuther Fürth,de Bundesliga,25-064,1996,9,526,58,45.0,5.8,4,90,4,5,33,3,0.11,6,20,-14,-2.40,-0.44,7.9,13.3,-5.4,-0.92,-0.16,Matches
535,Carney Chukwuemeka\b2f9c73e,eng ENG,MF,Aston Villa,eng Premier League,17-325,2004,1,62,62,5.3,0.7,1,62,0,0,,7,1.00,1,1,0,0.00,+0.24,0.5,0.9,-0.4,-0.60,-0.20,Matches
536,Samuel Chukwueze\b8a642fc,ng NGA,MFFW,Villarreal,es La Liga,22-190,1999,7,212,30,16.8,2.4,0,,0,7,30,0,0.71,4,5,-1,-0.42,-0.51,2.6,5.1,-2.5,-1.08,-1.41,Matches
537,Darko Churlinov\c6608135,mk MKD,MF,Stuttgart,de Bundesliga,21-140,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
538,Víctor Chust\ec1a731e,es ESP,DF,Cádiz,es La Liga,21-268,2000,7,460,66,36.5,5.1,5,81,4,2,28,6,1.00,7,7,0,0.00,+1.24,6.2,7.1,-0.9,-0.17,+0.42,Matches
539,Riccardo Ciervo\da77b60b,it ITA,MFDF,Sampdoria,it Serie A,19-241,2002,4,66,17,5.2,0.7,0,,0,4,17,8,0.00,1,3,-2,-2.73,-2.43,0.6,1.6,-0.9,-1.28,-0.79,Matches
540,Jasper Cillessen\04ac8285,nl NED,GK,Valencia,es La Liga,32-220,1989,9,810,90,60.0,9.0,9,90,9,0,,5,1.00,11,14,-3,-0.33,-1.00,10.0,10.4,-0.4,-0.04,-0.35,Matches
541,Pathé Ciss\9a0408b6,sn SEN,MF,Rayo Vallecano,es La Liga,27-257,1994,12,477,40,35.3,5.3,6,64,1,6,15,1,1.67,9,5,+4,+0.75,+0.45,8.0,7.1,+0.9,+0.18,+0.31,Matches
542,Mohamed Cissé\276d0434,fr FRA,FW,Lens,fr Ligue 1,20-216,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
543,Tim Civeja\59a48c59,de GER,MF,Augsburg,de Bundesliga,19-328,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
544,Ciaran Clark\2b91cf8e,ie IRL,DF,Newcastle Utd,eng Premier League,32-063,1989,10,893,89,76.3,9.9,10,89,9,0,,3,0.50,13,22,-9,-0.91,+0.72,9.6,16.2,-6.6,-0.66,+0.81,Matches
545,Alexis Claude-Maurice\741418c3,fr FRA,MF,Nice,fr Ligue 1,23-175,1998,6,134,22,9.9,1.5,0,,0,6,22,3,1.17,4,1,+3,+2.01,+1.27,3.6,0.8,+2.8,+1.87,+1.06,Matches
546,Jonathan Clauss\5219ab4a,fr FRA,DF,Lens,fr Ligue 1,29-064,1992,15,1235,82,91.5,13.7,14,87,6,1,21,0,1.67,24,17,+7,+0.51,+0.51,23.0,13.8,+9.2,+0.67,-0.12,Matches
547,Carlos Clerc\33a61a52,es ESP,DF,Levante,es La Liga,29-280,1992,11,927,84,73.6,10.3,11,84,9,0,,2,0.55,9,18,-9,-0.87,+0.21,11.1,13.6,-2.5,-0.24,-0.74,Matches
548,Tom Cleverley\6cdd8245,eng ENG,MF,Watford,eng Premier League,32-108,1989,8,494,62,45.7,5.5,5,77,2,3,37,4,1.25,10,9,+1,+0.18,+0.95,7.5,8.2,-0.8,-0.14,+1.01,Matches
549,Nathaniel Clyne\0442183b,eng ENG,DF,Crystal Palace,eng Premier League,30-237,1991,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
550,Conor Coady\2928dca2,eng ENG,DF,Wolves,eng Premier League,28-276,1993,13,1166,90,99.7,13.0,13,90,12,0,,0,1.54,12,12,0,0.00,0.00,15.2,15.9,-0.6,-0.05,-0.38,Matches
551,Marcus Coco\3010aefb,fr FRA,FWMF,Nantes,fr Ligue 1,25-157,1996,12,375,31,27.8,4.2,4,79,1,8,8,3,1.25,2,4,-2,-0.48,-0.66,5.5,5.8,-0.3,-0.06,-0.01,Matches
552,Coke\6d8f8441,es ESP,DF,Levante,es La Liga,34-216,1987,1,5,5,0.4,0.1,0,,0,1,5,13,0.00,0,0,0,0.00,+0.93,0.0,0.1,0.0,-0.88,-0.84,Matches
553,Séamus Coleman\0420d84f,ie IRL,DF,Everton,eng Premier League,33-048,1988,9,810,90,75.0,9.0,9,90,9,0,,0,1.22,13,15,-2,-0.22,+0.11,12.6,13.8,-1.1,-0.13,-0.47,Matches
554,Ebrima Colley\bf356094,gm GAM,FW,Spezia,it Serie A,21-300,2000,6,313,52,26.8,3.5,3,70,1,3,35,1,0.33,5,11,-6,-1.73,-0.68,4.8,7.9,-3.1,-0.89,-0.17,Matches
555,Omar Colley\8b95acda,gm GAM,DF,Sampdoria,it Serie A,29-035,1992,14,1127,81,89.4,12.5,13,86,10,1,10,0,1.07,19,22,-3,-0.24,+1.79,13.0,17.9,-4.8,-0.39,+1.37,Matches
556,Nathan Collins\a8c19eb8,ie IRL,DF,Burnley,eng Premier League,20-212,2001,3,270,90,25.0,3.0,3,90,3,0,,8,0.67,2,4,-2,-0.67,-0.22,2.8,4.0,-1.3,-0.42,+0.11,Matches
557,Kingsley Coman\042e8a49,fr FRA,FW,Bayern Munich,de Bundesliga,25-168,1996,7,321,46,27.4,3.6,3,78,1,4,22,0,2.71,11,2,+9,+2.52,+0.40,9.0,3.2,+5.8,+2.25,+0.26,Matches
558,Santi Comesaña\5ae499d0,es ESP,MF,Rayo Vallecano,es La Liga,25-054,1996,15,1150,77,85.2,12.8,13,83,6,2,36,0,1.60,20,10,+10,+0.78,+2.13,16.6,15.3,+1.3,+0.10,+0.85,Matches
559,Diego Conde\4eae5bc4,es ESP,GK,Getafe,es La Liga,23-031,1998,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
560,Aaron Connolly\27c01749,ie IRL,FW,Brighton,eng Premier League,21-304,2000,2,60,30,5.1,0.7,0,,0,2,30,5,2.00,1,0,+1,+1.50,+1.74,1.2,1.2,0.0,0.00,+0.08,Matches
561,Andrea Consigli\8cabdc1e,it ITA,GK,Sassuolo,it Serie A,34-305,1987,13,1170,90,100.0,13.0,13,90,13,0,,0,1.15,19,20,-1,-0.08,,19.5,19.8,-0.3,-0.02,,Matches
562,Andrea Conti\8fef5412,it ITA,DFMF,Milan,it Serie A,27-271,1994,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
563,Liam Cooper\dc64b8b3,sct SCO,DF,Leeds United,eng Premier League,30-090,1991,13,1170,90,100.0,13.0,13,90,13,0,,0,0.92,12,20,-8,-0.62,,16.3,21.4,-5.1,-0.39,,Matches
564,Francis Coquelin\a6951bf8,fr FRA,MF,Villarreal,es La Liga,30-199,1991,13,567,44,45.0,6.3,6,66,1,7,24,0,1.23,8,5,+3,+0.48,+0.87,7.5,6.0,+1.4,+0.23,+0.24,Matches
565,Gabriele Corbo\091795f2,it ITA,DF,Bologna,it Serie A,21-321,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
566,Sébastien Corchia\0e7ccfc4,fr FRA,DF,Nantes,fr Ligue 1,31-027,1990,12,572,48,42.4,6.4,6,67,2,6,28,0,1.42,7,8,-1,-0.16,-0.27,7.7,7.8,-0.1,-0.01,+0.07,Matches
567,Alex Cordaz\e66ebabb,it ITA,GK,Inter,it Serie A,38-331,1983,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
568,Sergio Córdova\229cd98a,ve VEN,FWMF,Augsburg,de Bundesliga,24-111,1997,9,248,28,21.2,2.8,2,54,0,7,20,1,1.00,3,6,-3,-1.09,-0.41,2.8,6.1,-3.3,-1.19,-0.25,Matches
569,Jack Cork\74e12f1e,eng ENG,MF,Burnley,eng Premier League,32-156,1989,4,314,79,29.1,3.5,4,79,1,0,,8,0.25,3,8,-5,-1.43,-1.32,2.9,7.3,-4.4,-1.25,-1.05,Matches
570,Maxwel Cornet\beb391dd,ci CIV,FWMF,Burnley,eng Premier League,25-062,1996,7,447,64,41.4,5.0,6,69,0,1,34,1,1.00,11,8,+3,+0.60,+1.88,6.0,9.4,-3.4,-0.68,-0.29,Matches
571,Maxwel Cornet\beb391dd,ci CIV,DFMF,Lyon,fr Ligue 1,25-062,1996,1,63,63,5.4,0.7,1,63,0,0,,0,0.00,0,2,-2,-2.86,-3.02,0.9,1.4,-0.5,-0.66,-0.71,Matches
572,Ángel Correa\01eb744d,ar ARG,FWMF,Atlético Madrid,es La Liga,26-264,1995,13,767,59,65.6,8.5,9,72,2,4,29,0,2.00,16,7,+9,+1.06,+1.06,12.9,5.6,+7.3,+0.86,+1.10,Matches
573,Joaquín Correa\45b9b619,ar ARG,FWMF,Inter,it Serie A,27-107,1994,10,375,38,29.8,4.2,5,54,0,5,21,0,2.30,9,4,+5,+1.20,-0.22,6.9,4.6,+2.3,+0.55,-0.55,Matches
574,Thierry Correia\c78b352d,pt POR,DF,Valencia,es La Liga,22-264,1999,6,401,67,29.7,4.5,5,76,4,1,19,0,2.17,10,2,+8,+1.80,+2.46,6.7,3.6,+3.2,+0.71,+0.86,Matches
575,Danny da Costa\5ddb8f9f,de GER,DF,Eint Frankfurt,de Bundesliga,28-138,1993,5,301,60,27.9,3.3,2,90,2,3,40,2,1.20,5,8,-3,-0.90,-1.01,4.1,6.7,-2.6,-0.79,-0.27,Matches
576,David Pereira da Costa\59948ef7,pt POR,FWMF,Lens,fr Ligue 1,20-327,2001,10,247,25,18.3,2.7,2,63,0,8,15,5,1.20,3,5,-2,-0.73,-1.46,4.9,4.5,+0.4,+0.16,-0.64,Matches
577,Hélder Costa\f13d02a6,ao ANG,MF,Leeds United,eng Premier League,27-320,1994,1,22,22,1.9,0.2,0,,0,1,22,2,0.00,0,0,0,0.00,+0.63,0.3,0.0,+0.3,+1.30,+1.73,Matches
578,Hélder Costa\f13d02a6,ao ANG,MFFW,Valencia,es La Liga,27-320,1994,9,489,54,36.2,5.4,5,87,3,4,14,3,0.89,6,10,-4,-0.74,-1.26,5.8,6.2,-0.4,-0.07,-0.27,Matches
579,Jaume Costa\808d48f3,es ESP,DF,Mallorca,es La Liga,33-255,1988,8,498,62,36.9,5.5,5,90,4,3,17,3,1.00,5,9,-4,-0.72,-0.30,6.4,6.6,-0.2,-0.03,+0.52,Matches
580,Benoît Costil\2434f24a,fr FRA,GK,Bordeaux,fr Ligue 1,34-148,1987,14,1260,90,100.0,14.0,14,90,14,0,,0,0.93,21,30,-9,-0.64,,14.9,24.6,-9.8,-0.70,,Matches
581,Grégoire Coudert\ca95200f,fr FRA,GK,Brest,fr Ligue 1,22-239,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
582,Vladimír Coufal\fdf3cb77,cz CZE,DF,West Ham,eng Premier League,29-098,1992,9,638,71,59.1,7.1,7,90,7,2,4,1,1.89,14,10,+4,+0.56,-0.45,11.3,8.5,+2.9,+0.40,-0.07,Matches
583,Kalifa Coulibaly\9980269a,ml MLI,FW,Nantes,fr Ligue 1,30-099,1991,9,274,30,20.3,3.0,3,60,0,6,16,2,1.22,6,5,+1,+0.33,+0.41,4.6,4.6,0.0,0.00,+0.07,Matches
584,Lassana Coulibaly\85a44ecc,ml MLI,MF,Salernitana,it Serie A,25-232,1996,10,676,68,53.7,7.5,8,77,4,2,32,0,0.50,5,15,-10,-1.33,-0.10,8.7,11.1,-2.4,-0.32,+0.39,Matches
585,Mamadou Coulibaly\c976160c,sn SEN,MFFW,Salernitana,it Serie A,22-298,1999,8,662,83,52.5,7.4,8,83,5,0,,0,0.50,5,15,-10,-1.36,-0.16,8.3,10.7,-2.4,-0.33,+0.36,Matches
586,Tanguy Coulibaly\05ba9d7c,fr FRA,DFFW,Stuttgart,de Bundesliga,20-283,2001,9,610,68,52.1,6.8,6,83,0,3,38,1,0.78,7,13,-6,-0.89,-1.05,5.6,11.1,-5.5,-0.81,-0.87,Matches
587,Thibaut Courtois\1840e36d,be BEL,GK,Real Madrid,es La Liga,29-201,1992,13,1170,90,100.0,13.0,13,90,13,0,,0,2.31,32,14,+18,+1.38,,22.7,16.2,+6.5,+0.50,,Matches
588,Philippe Coutinho\0ef89a37,br BRA,MFFW,Barcelona,es La Liga,29-169,1992,10,435,44,34.5,4.8,4,63,0,6,30,2,1.50,7,6,+1,+0.21,-0.45,10.3,5.9,+4.4,+0.92,+0.35,Matches
589,Conor Coventry\a5ca9127,ie IRL,MF,West Ham,eng Premier League,21-248,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
590,Matthew Cox\fea06849,eng ENG,GK,Brentford,eng Premier League,18-210,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
591,Nicolas Cozza\8f325097,fr FRA,DF,Montpellier,fr Ligue 1,22-324,1999,12,876,73,69.5,9.7,10,79,4,2,41,2,1.08,15,17,-2,-0.21,-0.67,11.2,13.2,-1.9,-0.20,+0.51,Matches
592,Alessio Cragno\f554e29b,it ITA,GK,Cagliari,it Serie A,27-153,1994,13,1170,90,92.9,13.0,13,90,13,0,,0,0.62,15,25,-10,-0.77,+2.23,14.4,22.9,-8.5,-0.66,+1.70,Matches
593,Aaron Cresswell\4f974391,eng ENG,DF,West Ham,eng Premier League,31-348,1989,12,1080,90,100.0,12.0,12,90,12,0,,0,1.92,23,14,+9,+0.75,,17.9,12.8,+5.2,+0.43,,Matches
594,Charlie Cresswell\4654e5f5,eng ENG,DF,Leeds United,eng Premier League,18-356,2002,2,91,46,7.8,1.0,1,90,1,1,1,10,0.50,1,2,-1,-0.99,-0.41,1.4,1.8,-0.5,-0.48,-0.09,Matches
595,Domenico Criscito\35dd6d80,it ITA,DF,Genoa,it Serie A,34-333,1986,12,1051,88,89.8,11.7,12,88,11,0,,0,0.75,17,23,-6,-0.51,+1.76,14.4,16.7,-2.3,-0.20,+0.50,Matches
596,Bryan Cristante\16657b95,it ITA,MF,Roma,it Serie A,26-270,1995,12,1017,85,86.9,11.3,11,90,11,1,27,0,1.58,19,15,+4,+0.35,-2.00,21.8,14.9,+6.9,+0.61,-0.71,Matches
597,Cristian\9ad74b4d,es ESP,GK,Valencia,es La Liga,23-252,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
598,Cristo\ad81ba78,es ESP,DF,Real Sociedad,es La Liga,21-212,2000,1,17,17,1.3,0.2,0,,0,1,17,3,3.00,1,0,+1,+5.29,+4.71,1.0,0.0,+1.0,+5.14,+4.79,Matches
599,Domen Črnigoj\22cd43d2,si SVN,MF,Venezia,it Serie A,26-010,1995,12,601,50,47.7,6.7,7,64,1,5,31,0,1.00,5,14,-9,-1.35,-1.35,5.7,11.3,-5.6,-0.84,-0.40,Matches
600,Giovanni Crociata\8c964914,it ITA,FW,Empoli,it Serie A,24-109,1997,1,15,15,1.2,0.2,0,,0,1,15,0,0.00,0,0,0,0.00,+0.36,0.2,0.1,+0.1,+0.64,+1.09,Matches
601,Juan Cruz Armada\a56da3ba,es ESP,DF,Osasuna,es La Liga,29-123,1992,4,282,71,22.4,3.1,3,90,3,1,12,7,1.25,2,3,-1,-0.32,-0.04,2.0,2.4,-0.5,-0.15,-0.09,Matches
602,Juan Cuadrado\0ab1f153,co COL,DFMF,Juventus,it Serie A,33-186,1988,12,819,68,65.0,9.1,9,80,4,3,34,1,1.50,12,9,+3,+0.33,+0.53,12.5,7.8,+4.7,+0.52,+0.51,Matches
603,Cucho\71b47ab9,co COL,MFFW,Watford,eng Premier League,22-222,1999,9,399,44,36.9,4.4,3,75,2,6,29,3,1.00,8,12,-4,-0.90,-0.90,6.3,11.9,-5.6,-1.27,-0.91,Matches
604,Marc Cucurella\1daec722,es ESP,DF,Brighton,eng Premier League,23-129,1998,10,839,84,71.7,9.3,10,84,7,0,,0,1.20,7,9,-2,-0.21,-0.21,10.4,11.4,-1.0,-0.11,-0.12,Matches
605,Marc Cucurella\1daec722,es ESP,FWDF,Getafe,es La Liga,23-129,1998,1,23,23,1.7,0.3,0,,0,1,23,0,0.00,0,0,0,0.00,+0.61,0.5,0.0,+0.5,+2.12,+2.72,Matches
606,Jorge Cuenca\0abc51f2,es ESP,DF,Villarreal,es La Liga,22-011,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
607,Jorge Cuenca\0abc51f2,es ESP,DF,Getafe,es La Liga,22-011,1999,12,1000,83,74.1,11.1,11,90,11,1,10,0,0.83,7,14,-7,-0.63,-0.12,7.5,14.4,-6.9,-0.62,-0.27,Matches
608,Mickaël Cuisance\5722eced,fr FRA,MF,Bayern Munich,de Bundesliga,22-104,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
609,Pablo Cuñat\a9ab3b32,es ESP,GK,Levante,es La Liga,19-214,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
610,Luke Cundle\cc3b8e78,eng ENG,MF,Wolves,eng Premier League,19-216,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
611,Matheus Cunha\dc62b55d,br BRA,FWMF,Atlético Madrid,es La Liga,22-185,1999,9,161,18,13.8,1.8,0,,0,9,18,1,1.78,8,1,+7,+3.91,+3.73,3.3,2.4,+0.9,+0.49,+0.01,Matches
612,Matheus Cunha\dc62b55d,br BRA,FW,Hertha BSC,de Bundesliga,22-185,1999,1,64,64,5.5,0.7,1,64,0,0,,0,0.00,1,3,-2,-2.81,-1.84,1.4,1.6,-0.2,-0.32,+0.42,Matches
613,Patrick Cutrone\a4fe8cda,it ITA,FW,Empoli,it Serie A,23-329,1998,12,643,54,51.0,7.1,7,72,1,5,27,2,1.33,12,14,-2,-0.28,+0.16,10.4,13.4,-3.0,-0.41,+0.05,Matches
614,Wylan Cyprien\3e092724,fr FRA,MF,Nantes,fr Ligue 1,26-304,1995,8,425,53,31.5,4.7,5,76,1,3,14,2,1.13,8,7,+1,+0.21,+0.31,6.5,5.4,+1.1,+0.22,+0.40,Matches
615,Rafael Czichos\b0a0698b,de GER,DF,Köln,de Bundesliga,31-198,1990,13,1046,80,89.4,11.6,12,85,11,1,26,0,1.38,21,19,+2,+0.17,+1.62,16.2,16.5,-0.3,-0.02,-0.08,Matches
616,Lennart-Marten Czyborra\7ba1f1ef,de GER,DF,Arminia,de Bundesliga,22-209,1999,4,131,33,11.2,1.5,1,76,0,3,18,4,0.50,2,3,-1,-0.69,+0.09,1.9,2.6,-0.7,-0.47,+0.37,Matches
617,Danilo D'Ambrosio\44eb9093,it ITA,DF,Inter,it Serie A,33-080,1988,4,140,35,11.1,1.6,1,90,1,3,17,10,2.50,3,0,+3,+1.93,+0.64,3.4,1.1,+2.3,+1.49,+0.62,Matches
618,Lucas Da Cunha\007faf7a,fr FRA,MF,Nice,fr Ligue 1,20-172,2001,10,393,39,29.1,4.4,5,66,0,5,13,4,2.00,7,5,+2,+0.46,-0.58,9.6,2.8,+6.9,+1.57,+0.92,Matches
619,Jacopo Da Riva\9591723b,it ITA,MF,Atalanta,it Serie A,21-032,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
620,Damien Da Silva\1ec7e1c5,fr FRA,DF,Lyon,fr Ligue 1,33-195,1988,3,177,59,15.1,2.0,2,79,0,1,19,7,1.67,4,2,+2,+1.02,+1.20,5.2,2.7,+2.5,+1.26,+1.47,Matches
621,Moanes Dabbur\eac044ad,il ISR,FWMF,Hoffenheim,de Bundesliga,29-198,1992,8,313,39,26.8,3.5,4,63,0,4,15,4,1.25,11,8,+3,+0.86,+0.44,7.0,5.2,+1.9,+0.54,+0.09,Matches
622,Kouadio-Yves Dabila\3067cbef,ci CIV,DF,Lille,fr Ligue 1,24-331,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
623,Colin Dagba\29c02c9f,fr FRA,DF,Paris S-G,fr Ligue 1,23-080,1998,2,97,49,7.7,1.1,1,71,0,1,26,3,3.00,3,1,+2,+1.86,+0.62,2.7,1.4,+1.3,+1.16,+0.46,Matches
624,Finn Dahmen\dee3013b,de GER,GK,Mainz 05,de Bundesliga,23-246,1998,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
625,Mahmoud Dahoud\db4ed67b,de GER,MF,Dortmund,de Bundesliga,25-331,1996,7,572,82,48.9,6.4,7,82,5,0,,1,2.14,20,13,+7,+1.10,+0.05,13.4,10.0,+3.4,+0.53,-0.07,Matches
626,Patson Daka\ca45605e,zm ZAM,FWMF,Leicester City,eng Premier League,23-050,1998,4,107,27,9.9,1.2,0,,0,4,27,8,1.50,5,4,+1,+0.84,+1.40,4.5,1.6,+2.9,+2.48,+2.92,Matches
627,Stuart Dallas\67ca8566,nir NIR,DFMF,Leeds United,eng Premier League,30-223,1991,13,1157,89,98.9,12.9,13,89,12,0,,0,0.92,12,20,-8,-0.62,-0.62,16.1,21.4,-5.3,-0.41,-1.42,Matches
628,Diogo Dalot\d9565625,pt POR,DFFW,Manchester Utd,eng Premier League,22-255,1999,4,93,23,8.6,1.0,0,,0,4,23,7,0.75,0,3,-3,-2.90,-3.09,2.4,1.4,+1.0,+1.00,+1.32,Matches
629,Mikkel Damsgaard\215f3907,dk DEN,MFFW,Sampdoria,it Serie A,21-148,2000,7,512,73,40.6,5.7,6,80,2,1,32,0,0.86,8,9,-1,-0.18,+0.43,7.0,8.4,-1.4,-0.25,+0.48,Matches
630,Flavius Daniliuc\7ef972c3,at AUT,DF,Nice,fr Ligue 1,20-215,2001,8,380,48,28.1,4.2,4,84,3,4,11,7,2.38,8,2,+6,+1.42,+0.77,6.6,5.1,+1.5,+0.36,-0.78,Matches
631,Danilo\94b2001f,br BRA,DFMF,Juventus,it Serie A,30-136,1991,11,903,82,71.7,10.0,11,82,9,0,,1,1.64,12,10,+2,+0.20,+0.20,12.0,10.5,+1.5,+0.15,-0.69,Matches
632,Kevin Danso\6e33125f,at AUT,DF,Lens,fr Ligue 1,23-070,1998,13,1042,80,77.2,11.6,12,86,10,1,5,1,1.62,21,14,+7,+0.60,+0.60,21.4,12.7,+8.7,+0.75,+0.29,Matches
633,Dante\fd2bc67d,br BRA,DF,Nice,fr Ligue 1,38-041,1983,14,1260,90,93.3,14.0,14,90,14,0,,0,1.71,23,11,+12,+0.86,-0.14,27.7,13.5,+14.1,+1.01,+1.39,Matches
634,Ebrima Darboe\cf043a33,gm GAM,MF,Roma,it Serie A,20-175,2001,1,63,63,5.4,0.7,1,63,0,0,,10,3.00,2,0,+2,+2.86,+2.37,1.0,0.4,+0.6,+0.86,+0.17,Matches
635,Márton Dárdai\41bff4fa,de GER,DF,Hertha BSC,de Bundesliga,19-289,2002,7,574,82,49.1,6.4,7,82,5,0,,1,1.00,5,14,-9,-1.41,-0.66,5.8,11.4,-5.6,-0.88,-0.32,Matches
