Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
105,Santiago Arzamendia\759d8dd7,py PAR,MF,Cádiz,es La Liga,23-207,1998,5,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
106,Takuma Asano\13ddc856,jp JPN,FW,Bochum,de Bundesliga,27-018,1994,10,7,600,6.7,0,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,1.4,1.4,0.8,2.2,0.20,0.12,0.32,0.20,0.32,Matches
107,Santiago Ascacíbar\e26fcca3,ar ARG,MF,Hertha BSC,de Bundesliga,24-276,1997,10,10,889,9.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.08,0.02,0.10,0.08,0.10,Matches
108,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,es La Liga,32-153,1989,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
109,Marco Asensio\45af8a54,es ESP,FWMF,Real Madrid,es La Liga,25-311,1996,11,5,540,6.0,4,0,4,0,0,0,0,0.67,0.00,0.67,0.67,0.67,2.5,2.5,1.2,3.7,0.41,0.20,0.61,0.41,0.61,Matches
110,Kristoffer Askildsen\a69cc629,no NOR,MF,Sampdoria,it Serie A,20-323,2001,12,4,466,5.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.03,0.05,0.08,0.03,0.08,Matches
111,Fisnik Asllani\35f67a30,xk KVX,FW,Hoffenheim,de Bundesliga,19-112,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
112,Kristjan Asllani\0fdcef0e,al ALB,MFFW,Empoli,it Serie A,19-264,2002,5,0,69,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.26,0.26,0.00,0.26,Matches
113,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,34-119,1987,15,14,1231,13.7,6,1,5,1,3,5,0,0.44,0.07,0.51,0.37,0.44,6.0,3.6,3.0,6.6,0.44,0.22,0.66,0.26,0.49,Matches
114,Lorenz Assignon\b026bbf6,tg TOG,DFMF,Rennes,fr Ligue 1,21-159,2000,6,1,153,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
115,Simon Asta\dfc85b89,de GER,DF,Greuther Fürth,de Bundesliga,20-307,2001,2,2,159,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
116,Youcef Atal\6a827d8e,dz ALG,DF,Nice,fr Ligue 1,25-195,1996,10,8,707,7.9,1,0,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,0.4,0.4,1.3,1.7,0.05,0.16,0.21,0.05,0.21,Matches
117,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,32-163,1989,12,11,953,10.6,4,1,4,0,2,3,0,0.38,0.09,0.47,0.38,0.47,5.0,3.4,0.8,4.2,0.48,0.08,0.55,0.32,0.40,Matches
118,Emil Audero\649b01d8,it ITA,GK,Sampdoria,it Serie A,24-314,1997,14,14,1260,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
119,Tommaso Augello\3cd3b384,it ITA,DF,Sampdoria,it Serie A,27-090,1994,13,12,1040,11.6,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,0.1,0.1,0.7,0.8,0.01,0.06,0.07,0.01,0.07,Matches
120,Ludwig Augustinsson\9fec8860,se SWE,DF,Sevilla,es La Liga,27-221,1994,5,3,254,2.8,0,1,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.0,0.0,0.1,0.1,0.01,0.04,0.05,0.01,0.05,Matches
121,Serge Aurier\5c2b4f07,ci CIV,DF,Villarreal,es La Liga,28-339,1992,5,2,244,2.7,0,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,0.2,0.2,0.8,1.0,0.09,0.29,0.38,0.09,0.38,Matches
122,Ezequiel Ávila\253a06b9,ar ARG,FW,Osasuna,es La Liga,27-295,1994,14,5,510,5.7,2,0,2,0,0,2,0,0.35,0.00,0.35,0.35,0.35,1.2,1.2,0.6,1.8,0.22,0.11,0.33,0.22,0.33,Matches
123,Taiwo Awoniyi\e5478b87,ng NGA,FW,Union Berlin,de Bundesliga,24-108,1997,12,12,870,9.7,8,0,8,0,0,0,0,0.83,0.00,0.83,0.83,0.83,5.1,5.1,0.6,5.7,0.53,0.06,0.59,0.53,0.59,Matches
124,Ramzi Aya\6a1f66a7,it ITA,DF,Salernitana,it Serie A,31-118,1990,2,2,135,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
125,Jordan Ayew\da052c14,gh GHA,FWMF,Crystal Palace,eng Premier League,30-078,1991,12,9,712,7.9,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,1.3,1.3,0.6,1.8,0.16,0.07,0.23,0.16,0.23,Matches
126,Kaan Ayhan\2200181e,tr TUR,DF,Sassuolo,it Serie A,27-018,1994,6,3,301,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
127,Luke Ayling\420d7c7d,eng ENG,DF,Leeds United,eng Premier League,30-095,1991,5,5,448,5.0,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.2,0.2,0.0,0.2,0.04,0.00,0.05,0.04,0.05,Matches
128,Karim Azamoum\eaf71a5e,fr FRA,DF,Troyes,fr Ligue 1,31-315,1990,7,4,388,4.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
129,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,32-092,1989,8,7,631,7.0,0,2,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.1,0.1,1.3,1.5,0.02,0.19,0.21,0.02,0.21,Matches
130,Iddrisu Baba\bfd381b3,gh GHA,MF,Mallorca,es La Liga,25-310,1996,14,12,1085,12.1,2,0,2,0,0,5,0,0.17,0.00,0.17,0.17,0.17,1.2,1.2,0.1,1.4,0.10,0.01,0.11,0.10,0.11,Matches
131,Carlos Bacca\09a9e921,co COL,FW,Granada,es La Liga,35-081,1986,10,4,439,4.9,0,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,0.5,0.5,0.4,0.9,0.11,0.08,0.19,0.11,0.19,Matches
132,Daniel Bachmann\1c0eea98,at AUT,GK,Watford,eng Premier League,27-142,1994,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
133,Loïc Bade\114bbdee,fr FRA,DF,Rennes,fr Ligue 1,21-231,2000,7,6,523,5.8,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
134,Milan Badelj\e8c930bb,hr CRO,MF,Genoa,it Serie A,32-276,1989,11,11,928,10.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.2,1.4,0.02,0.12,0.13,0.02,0.13,Matches
135,Édgar Badía\e4346678,es ESP,GK,Elche,es La Liga,29-289,1992,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
136,Benoît Badiashile\06df8256,fr FRA,DF,Monaco,fr Ligue 1,20-247,2001,10,8,726,8.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.04,0.00,0.04,0.04,0.04,Matches
137,Youssouph Badji\6a2b9aee,sn SEN,FW,Brest,fr Ligue 1,19-343,2001,6,1,126,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.07,0.10,0.17,0.07,0.17,Matches
138,Miguel Baeza\a98f3cbf,es ESP,DF,Celta Vigo,es La Liga,21-246,2000,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
139,Stéphane Bahoken\5046b7d4,cm CMR,FW,Angers,fr Ligue 1,29-184,1992,13,3,353,3.9,2,0,2,0,0,0,0,0.51,0.00,0.51,0.51,0.51,1.1,1.1,0.0,1.2,0.29,0.01,0.30,0.29,0.30,Matches
140,Leon Bailey\3a233281,jm JAM,FWMF,Aston Villa,eng Premier League,24-111,1997,8,3,394,4.4,1,2,1,0,0,1,0,0.23,0.46,0.69,0.23,0.69,1.0,1.0,0.3,1.3,0.22,0.07,0.29,0.22,0.29,Matches
141,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,27-230,1994,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
142,Dénys Bain\5065d67d,fr FRA,DF,Brest,fr Ligue 1,28-149,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
143,Stefan Bajic\be13e5a8,fr FRA,GK,Saint-Étienne,fr Ligue 1,19-340,2001,4,2,285,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
144,Nedim Bajrami\f42d6c13,al ALB,MFFW,Empoli,it Serie A,22-273,1999,12,6,630,7.0,2,1,0,2,2,0,0,0.29,0.14,0.43,0.00,0.14,2.6,1.1,1.5,2.6,0.38,0.22,0.60,0.16,0.38,Matches
145,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Milan,it Serie A,27-103,1994,5,0,106,1.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
146,Mitchel Bakker\a8567629,nl NED,DF,Leverkusen,de Bundesliga,21-161,2000,9,8,750,8.3,0,2,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,0.3,0.3,0.2,0.5,0.04,0.02,0.06,0.04,0.06,Matches
147,Ridle Baku\442b56fa,de GER,FWDF,Wolfsburg,de Bundesliga,23-234,1998,13,11,953,10.6,2,1,2,0,0,2,0,0.19,0.09,0.28,0.19,0.28,1.6,1.6,1.0,2.6,0.15,0.09,0.24,0.15,0.24,Matches
148,Alejandro Balde\5ccc9672,es ESP,FWDF,Barcelona,es La Liga,18-041,2003,3,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches
149,Ibrahima Baldé\a30cb0d4,fr FRA,FWMF,Lens,fr Ligue 1,18-315,2003,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
150,Keita Baldé\509a4ccb,sn SEN,FW,Cagliari,it Serie A,26-265,1995,10,8,630,7.0,3,1,3,0,0,1,0,0.43,0.14,0.57,0.43,0.57,1.8,1.8,0.8,2.6,0.26,0.11,0.37,0.26,0.37,Matches
151,Gareth Bale\a58bb1e1,wls WAL,FW,Real Madrid,es La Liga,32-135,1989,3,3,190,2.1,1,0,1,0,0,1,0,0.47,0.00,0.47,0.47,0.47,0.4,0.4,0.0,0.4,0.17,0.02,0.19,0.17,0.19,Matches
152,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,33-272,1988,11,11,939,10.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
153,Leonardo Balerdi\7c3ed041,ar ARG,DF,Marseille,fr Ligue 1,22-306,1999,10,8,764,8.5,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
154,Iván Balliu\cee88597,al ALB,DF,Rayo Vallecano,es La Liga,29-331,1992,14,14,1260,14.0,0,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,1.1,1.2,0.01,0.08,0.08,0.01,0.08,Matches
155,Fodé Ballo-Touré\f449640d,sn SEN,DF,Milan,it Serie A,24-329,1997,7,4,322,3.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.12,0.02,0.14,0.12,0.14,Matches
156,Folarin Balogun\31822f8c,eng ENG,FW,Arsenal,eng Premier League,20-148,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.35,0.00,0.35,0.35,0.35,Matches
157,Jonathan Bamba\b2bd0f6c,fr FRA,MFFW,Lille,fr Ligue 1,25-247,1996,9,8,691,7.7,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,1.0,1.0,0.9,1.9,0.13,0.12,0.25,0.13,0.25,Matches
158,Patrick Bamford\93feac6e,eng ENG,FW,Leeds United,eng Premier League,28-084,1993,5,5,436,4.8,1,2,1,0,0,1,0,0.21,0.41,0.62,0.21,0.62,2.8,2.8,0.6,3.4,0.58,0.12,0.69,0.58,0.69,Matches
159,Filippo Bandinelli\d44360be,it ITA,MF,Empoli,it Serie A,26-244,1995,13,8,646,7.2,2,1,2,0,0,2,0,0.28,0.14,0.42,0.28,0.42,1.3,1.3,0.9,2.2,0.18,0.12,0.30,0.18,0.30,Matches
160,Mattia Bani\0821331c,it ITA,DF,Genoa,it Serie A,27-353,1993,3,2,206,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.09,0.00,0.09,0.09,0.09,Matches
161,Simon Banza\be47b750,fr FRA,FW,Lens,fr Ligue 1,25-107,1996,4,1,124,1.4,1,1,1,0,0,0,0,0.73,0.73,1.45,0.73,1.45,1.2,1.2,0.6,1.8,0.86,0.47,1.33,0.86,1.33,Matches
162,Shandon Baptiste\2886c9b5,gd GRN,MF,Brentford,eng Premier League,23-234,1998,6,3,192,2.1,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
163,Antonín Barák\01efac19,cz CZE,FWMF,Hellas Verona,it Serie A,26-360,1994,14,14,1225,13.6,5,3,2,3,3,3,0,0.37,0.22,0.59,0.15,0.37,5.5,3.2,1.6,4.8,0.40,0.12,0.52,0.24,0.36,Matches
164,Barbero\981c1863,es ESP,FWMF,Osasuna,es La Liga,23-103,1998,3,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,Melvin Bard\1ddbc7ca,fr FRA,DF,Nice,fr Ligue 1,21-022,2000,14,13,1178,13.1,1,1,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,0.7,0.7,1.2,1.9,0.06,0.09,0.15,0.06,0.15,Matches
166,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,26-149,1995,8,5,473,5.3,2,0,0,2,2,1,0,0.38,0.00,0.38,0.00,0.00,2.4,0.9,0.3,1.1,0.45,0.05,0.51,0.16,0.22,Matches
167,Keidi Bare\03049c8c,al ALB,MF,Espanyol,es La Liga,24-092,1997,9,4,466,5.2,0,1,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,0.1,0.1,0.8,0.9,0.02,0.15,0.17,0.02,0.17,Matches
168,Nicolò Barella\6928979a,it ITA,MF,Inter,it Serie A,24-294,1997,14,14,1158,12.9,1,5,1,0,0,3,0,0.08,0.39,0.47,0.08,0.47,2.4,2.4,2.7,5.2,0.19,0.21,0.40,0.19,0.40,Matches
169,Kike Barja\aad53e64,es ESP,MFFW,Osasuna,es La Liga,24-241,1997,4,3,199,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.08,0.17,0.25,0.08,0.25,Matches
170,Ross Barkley\3a24769f,eng ENG,MF,Chelsea,eng Premier League,27-358,1993,4,1,128,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,1.3,0.58,0.36,0.93,0.58,0.93,Matches
171,Aymen Barkok\a2a85828,ma MAR,FWDF,Eint Frankfurt,de Bundesliga,23-191,1998,3,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
172,Ashley Barnes\2691c772,eng ENG,FW,Burnley,eng Premier League,32-029,1989,8,4,382,4.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.8,1.4,0.16,0.19,0.34,0.16,0.34,Matches
173,Harvey Barnes\3ea50f67,eng ENG,FWMF,Leicester City,eng Premier League,23-354,1997,10,9,701,7.8,1,1,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,1.5,1.5,0.2,1.8,0.20,0.03,0.23,0.20,0.23,Matches
174,Antonio Barragán\487d9b09,es ESP,DF,Elche,es La Liga,34-169,1987,6,5,418,4.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
175,Leandro Barreiro Martins\00242b75,lu LUX,MF,Mainz 05,de Bundesliga,21-329,2000,13,9,805,8.9,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.6,0.6,0.4,1.0,0.07,0.05,0.11,0.07,0.11,Matches
176,Ander Barrenetxea\200e89e1,es ESP,FWMF,Real Sociedad,es La Liga,19-336,2001,6,4,370,4.1,1,1,1,0,0,0,0,0.24,0.24,0.49,0.24,0.49,0.3,0.3,0.5,0.8,0.07,0.13,0.19,0.07,0.19,Matches
177,Jacob Barrett Laursen\c0d3bd23,dk DEN,DF,Arminia,de Bundesliga,27-011,1994,11,11,874,9.7,2,0,2,0,0,1,0,0.21,0.00,0.21,0.21,0.21,0.3,0.3,0.4,0.7,0.03,0.05,0.07,0.03,0.07,Matches
178,Musa Barrow\e5bf73f3,gm GAM,FWMF,Bologna,it Serie A,23-014,1998,12,11,844,9.4,4,3,4,0,0,0,0,0.43,0.32,0.75,0.43,0.75,1.8,1.8,1.6,3.4,0.19,0.17,0.36,0.19,0.36,Matches
179,Abdourahmane Barry\8df328f4,fr FRA,DF,Greuther Fürth,de Bundesliga,21-280,2000,7,0,134,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.03,0.03,0.06,0.03,0.06,Matches
180,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,30-317,1991,3,3,193,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.09,0.00,0.09,0.09,0.09,Matches
181,Daniele Baselli\ea06dd97,it ITA,FWMF,Torino,it Serie A,29-261,1992,3,0,83,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
182,Toma Bašić\80556f08,hr CRO,MF,Bordeaux,fr Ligue 1,25-003,1996,3,3,209,2.3,0,1,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43,0.1,0.1,0.6,0.7,0.05,0.24,0.29,0.05,0.29,Matches
183,Toma Bašić\80556f08,hr CRO,MF,Lazio,it Serie A,25-003,1996,7,1,170,1.9,0,1,0,0,0,1,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.5,0.7,0.14,0.26,0.40,0.14,0.40,Matches
184,Amine Bassi\ced1d98f,fr FRA,MF,Metz,fr Ligue 1,24-001,1997,2,1,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.13,0.15,0.01,0.15,Matches
185,Álvaro Bastida\42a028c5,es ESP,MF,Cádiz,es La Liga,17-200,2004,3,2,164,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Alessandro Bastoni\75b86fb3,it ITA,DF,Inter,it Serie A,22-229,1999,13,13,1047,11.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.7,0.01,0.05,0.06,0.01,0.06,Matches
187,Simone Bastoni\1ac232b8,it ITA,DFMF,Spezia,it Serie A,25-023,1996,12,12,1021,11.3,2,1,2,0,0,2,1,0.18,0.09,0.26,0.18,0.26,0.8,0.8,1.7,2.5,0.07,0.15,0.22,0.07,0.22,Matches
188,Rodrigo Battaglia\d637fc22,ar ARG,MF,Mallorca,es La Liga,30-139,1991,10,3,319,3.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.02,0.00,0.02,Matches
189,Maximilian Bauer\44a20f0c,de GER,DF,Greuther Fürth,de Bundesliga,21-292,2000,10,9,855,9.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches
190,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,31-179,1990,12,12,1080,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
191,Timo Baumgartl\bd7d2e6d,de GER,DF,Union Berlin,de Bundesliga,25-269,1996,9,9,741,8.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.08,0.00,0.08,0.08,0.08,Matches
192,Julian Baumgartlinger\69374ff5,at AUT,MF,Leverkusen,de Bundesliga,33-330,1988,2,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
193,Christoph Baumgartner\437f2b00,at AUT,MFFW,Hoffenheim,de Bundesliga,22-119,1999,9,7,558,6.2,3,0,3,0,0,1,0,0.48,0.00,0.48,0.48,0.48,2.8,2.8,0.7,3.5,0.45,0.11,0.56,0.45,0.56,Matches
194,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,26-148,1995,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
195,Mohamed Bayo\01870104,gn GUI,FW,Clermont Foot,fr Ligue 1,23-177,1998,13,11,996,11.1,7,2,7,0,0,0,0,0.63,0.18,0.81,0.63,0.81,6.4,6.4,2.1,8.5,0.58,0.19,0.77,0.58,0.77,Matches
196,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,DFFW,Augsburg,de Bundesliga,25-099,1996,5,0,42,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
197,Bebé\d8712bf9,pt POR,FWMF,Rayo Vallecano,es La Liga,31-139,1990,12,1,225,2.5,0,2,0,0,0,1,0,0.00,0.80,0.80,0.00,0.80,0.5,0.5,1.2,1.8,0.22,0.49,0.71,0.22,0.71,Matches
198,Ihlas Bebou\a53b661f,tg TOG,FWMF,Hoffenheim,de Bundesliga,27-219,1994,9,9,671,7.5,5,0,5,0,0,0,0,0.67,0.00,0.67,0.67,0.67,4.3,4.3,0.2,4.4,0.58,0.02,0.60,0.58,0.60,Matches
199,Rodrigo Becão\19e4eab9,br BRA,DF,Udinese,it Serie A,25-313,1996,13,13,1170,13.0,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.07,0.03,0.07,Matches
200,Mads Bech Sørensen\30db8574,dk DEN,DF,Brentford,eng Premier League,22-325,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
201,Sheraldo Becker\8eb55dbb,sr SUR,FW,Union Berlin,de Bundesliga,26-292,1995,7,3,275,3.1,1,2,1,0,0,1,0,0.33,0.65,0.98,0.33,0.98,0.9,0.9,1.1,2.0,0.29,0.37,0.66,0.29,0.66,Matches
202,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,25-230,1996,10,9,810,9.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches
203,Donny van de Beek\50dc94ce,nl NED,MF,Manchester Utd,eng Premier League,24-224,1997,3,0,62,0.7,1,0,1,0,0,0,0,1.45,0.00,1.45,1.45,1.45,0.7,0.7,0.5,1.1,0.96,0.70,1.66,0.96,1.66,Matches
204,Asmir Begović\7b4de647,ba BIH,GK,Everton,eng Premier League,34-161,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
205,Valon Behrami\d3d758d8,ch SUI,MF,Genoa,it Serie A,36-223,1985,9,1,253,2.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.04,0.07,0.02,0.07,Matches
206,Kevin Behrens\30ae134d,de GER,FWMF,Union Berlin,de Bundesliga,30-298,1991,9,0,176,2.0,1,2,1,0,0,0,0,0.51,1.02,1.53,0.51,1.53,0.2,0.2,1.4,1.6,0.12,0.70,0.82,0.12,0.82,Matches
207,Vid Belec\4f8ce0e1,si SVN,GK,Salernitana,it Serie A,31-175,1990,14,14,1260,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
208,Ishak Belfodil\ff182fdc,dz ALG,FWMF,Hertha BSC,de Bundesliga,29-320,1992,8,3,369,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.0,0.14,0.11,0.24,0.14,0.24,Matches
209,Haris Belkebla\2b1bed19,dz ALG,MF,Brest,fr Ligue 1,27-304,1994,12,10,823,9.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
