Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
1351,Filip Kusić\de1a2530,rs SRB,DF,Köln,de Bundesliga,21,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1352,Zdravko Kuzmanović\6df0dc74,rs SRB,MF,Málaga,es La Liga,29,1987,5.3,12,2.25,11,0,1,0,0,0,1,0.19,1,0,0,0,0,0,Matches
1353,Han Kwang-song\87243064,kp PRK,FW,Cagliari,it Serie A,18,1998,3.1,4,1.30,3,0,0,1,0,0,1,0.32,0,0,0,1,0,0,Matches
1354,Enock Kwateng\4bf69118,fr FRA,DF,Nantes,fr Ligue 1,20,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1355,Alberto de la Bella\8497faf7,es ESP,DF,Real Sociedad,es La Liga,31,1985,17.0,29,1.71,27,1,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
1356,Rajiv van La Parra\1931bde9,nl NED,FWMF,Huddersfield,eng Premier League,26,1991,23.7,42,1.77,26,0,9,1,5,1,0,0.00,0,0,0,0,0,0,Matches
1357,Brighton Labeau\f45cf4f7,fr FRA,FW,Amiens,fr Ligue 1,21,1996,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1358,Gaëtan Laborde\7cdda3bf,fr FRA,FW,Bordeaux,fr Ligue 1,23,1994,10.6,19,1.79,14,0,0,4,1,0,0,0.00,0,0,0,0,0,0,Matches
1359,Alexandre Lacazette\9dbb75ca,fr FRA,FW,Arsenal,eng Premier League,26,1991,24.5,85,3.47,54,0,10,11,9,1,11,0.45,6,0,0,4,1,0,Matches
1360,Mehdi Lacen\a3a306f6,dz ALG,MF,Málaga,es La Liga,33,1984,11.7,9,0.77,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1361,Mehdi Lacen\a3a306f6,dz ALG,MF,Getafe,es La Liga,33,1984,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1362,Léo Lacroix\5984e9f9,ch SUI,DF,Saint-Étienne,fr Ligue 1,25,1992,8.6,5,0.58,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1363,Freddie Ladapo\da2b8db3,eng ENG,FW,Crystal Palace,eng Premier League,24,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1364,Alban Lafont\4e7db402,fr FRA,GK,Toulouse,fr Ligue 1,18,1999,38.0,5,0.13,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1365,Víctor Laguardia\b7c99b9b,es ESP,DF,Alavés,es La Liga,27,1989,17.0,6,0.35,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1366,Konrad Laimer\c1b7847c,at AUT,DFMF,RB Leipzig,de Bundesliga,20,1997,14.9,21,1.42,21,0,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
1367,Kenny Lala\770d7eb8,fr FRA,DF,Strasbourg,fr Ligue 1,25,1991,30.3,58,1.92,43,8,2,1,3,1,8,0.26,6,0,1,1,0,0,Matches
1368,Adam Lallana\99813635,eng ENG,MFFW,Liverpool,eng Premier League,29,1988,3.4,15,5.53,14,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1369,Eugenio Lamanna\349601c3,it ITA,GK,Genoa,it Serie A,27,1989,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1370,Érik Lamela\abe66106,ar ARG,FWMF,Tottenham,eng Premier League,25,1992,9.4,36,3.84,26,4,1,1,3,1,3,0.32,2,0,0,0,1,0,Matches
1371,Ádám Lang\8614496d,hu HUN,DF,Dijon,fr Ligue 1,24,1993,2.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1372,Sebastian Langkamp\74d70fb5,de GER,DF,Werder Bremen,de Bundesliga,29,1988,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1373,Sebastian Langkamp\74d70fb5,de GER,DF,Hertha BSC,de Bundesliga,29,1988,10.6,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1374,Manuel Lanzini\26f6dca8,ar ARG,MFFW,West Ham,eng Premier League,24,1993,22.7,72,3.17,46,12,7,0,7,0,11,0.48,8,1,0,0,2,0,Matches
1375,Gianluca Lapadula\2ead2809,pe PER,FW,Genoa,it Serie A,27,1990,16.6,36,2.17,18,0,5,6,7,0,6,0.36,1,0,1,1,3,0,Matches
1376,Aymeric Laporte\119b9a8e,es ESP,DF,Manchester City,eng Premier League,23,1994,9.0,7,0.78,6,0,0,1,0,0,1,0.11,1,0,0,0,0,0,Matches
1377,Aymeric Laporte\119b9a8e,es ESP,DF,Athletic Club,es La Liga,23,1994,19.0,13,0.68,10,0,0,1,2,0,2,0.11,1,0,0,0,1,0,Matches
1378,Danilo Larangeira\fed5f993,br BRA,DF,Udinese,it Serie A,33,1984,30.8,11,0.36,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1379,Kevin Lasagna\09538fdb,it ITA,FWMF,Udinese,it Serie A,24,1992,23.7,41,1.73,28,0,1,5,5,2,8,0.34,4,0,1,2,1,0,Matches
1380,Jamaal Lascelles\450ab6fc,eng ENG,DF,Newcastle Utd,eng Premier League,23,1993,32.5,9,0.28,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1381,Paul Lasne\542cc80f,fr FRA,MF,Montpellier,fr Ligue 1,28,1989,34.0,84,2.47,62,2,4,2,11,3,6,0.18,6,0,0,0,0,0,Matches
1382,Borja Lasso\d9faee7e,es ESP,MF,Sevilla,es La Liga,23,1994,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1383,Toni Lato\8e088e04,es ESP,DF,Valencia,es La Liga,19,1997,8.9,9,1.02,9,0,0,0,0,0,2,0.23,2,0,0,0,0,0,Matches
1384,Danny Latza\33b554b7,de GER,MF,Mainz 05,de Bundesliga,27,1989,26.1,67,2.56,48,6,4,2,3,4,6,0.23,6,0,0,0,0,0,Matches
1385,Vincent Laurini\3535098b,fr FRA,DF,Fiorentina,it Serie A,28,1989,17.9,33,1.85,29,4,0,0,0,0,3,0.17,3,0,0,0,0,0,Matches
1386,Wesley Lautoa\6e5b5a45,nc NCL,DFMF,Dijon,fr Ligue 1,29,1987,6.9,4,0.58,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1387,Diego Laxalt\f26e3c59,uy URU,DFMF,Genoa,it Serie A,24,1993,31.2,52,1.67,43,2,2,4,1,0,4,0.13,3,0,0,1,0,0,Matches
1388,Miguel Layún\ad6295d4,mx MEX,DF,Sevilla,es La Liga,29,1988,13.2,24,1.82,17,6,1,0,0,0,2,0.15,1,1,0,0,0,0,Matches
1389,Achraf Lazaar\957d41d2,ma MAR,MFDF,Benevento,it Serie A,25,1992,5.3,7,1.32,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1390,Valentino Lazaro\016ff750,at AUT,MFFW,Hertha BSC,de Bundesliga,21,1996,20.7,50,2.42,35,9,3,1,1,1,8,0.39,5,2,1,0,0,0,Matches
1391,Darko Lazović\5128bde4,rs SRB,MFDF,Genoa,it Serie A,26,1990,13.8,35,2.64,29,3,1,0,1,1,4,0.30,3,1,0,0,0,0,Matches
1392,Manuel Lazzari\02caf6e0,it ITA,DFMF,SPAL,it Serie A,23,1993,34.6,68,1.96,48,2,7,2,7,2,2,0.06,2,0,0,0,0,0,Matches
1393,Mickaël Le Bihan\d512db65,fr FRA,FWMF,Nice,fr Ligue 1,27,1990,1.2,4,3.36,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1394,Maxime Le Marchand\321a71a7,fr FRA,DF,Nice,fr Ligue 1,27,1989,28.2,29,1.03,26,2,1,0,0,0,4,0.14,4,0,0,0,0,0,Matches
1395,James Lea Siliki\7cf431a5,cm CMR,MF,Rennes,fr Ligue 1,21,1996,20.9,51,2.52,26,3,1,6,15,0,4,0.20,2,0,0,1,1,0,Matches
1396,Mathew Leckie\b93b7882,au AUS,FWMF,Hertha BSC,de Bundesliga,26,1991,20.6,37,1.80,27,0,4,2,4,0,5,0.24,3,0,2,0,0,0,Matches
1397,Benjamin Lecomte\2fa2a875,fr FRA,GK,Montpellier,fr Ligue 1,26,1991,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1398,Pierre Lees-Melou\f5044e54,fr FRA,MFFW,Nice,fr Ligue 1,24,1993,32.1,99,3.08,72,19,4,0,4,0,12,0.37,7,3,1,0,1,0,Matches
1399,Matthias Lehmann\abb42ce6,de GER,MF,Köln,de Bundesliga,34,1983,16.8,9,0.53,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1400,Lucas Leiva\4c78b5ed,br BRA,MF,Lazio,it Serie A,30,1987,32.0,75,2.34,67,2,2,1,2,1,9,0.28,7,0,0,1,1,0,Matches
1401,Florian Lejeune\6eaed4eb,fr FRA,DF,Newcastle Utd,eng Premier League,26,1991,23.4,13,0.56,11,0,0,1,0,1,3,0.13,3,0,0,0,0,0,Matches
1402,Iñigo Lekue\59b7d823,es ESP,DFFW,Athletic Club,es La Liga,24,1993,23.5,53,2.26,40,4,5,0,3,1,2,0.09,2,0,0,0,0,0,Matches
1403,Thomas Lemar\4dbd0916,fr FRA,MFFW,Monaco,fr Ligue 1,21,1995,26.4,104,3.94,50,31,9,7,7,0,17,0.64,7,3,3,2,2,0,Matches
1404,Mario Lemina\2b471f99,ga GAB,MF,Southampton,eng Premier League,23,1993,19.1,32,1.67,22,0,4,3,0,3,1,0.05,1,0,0,0,0,0,Matches
1405,Mauricio Lemos\dbe5a587,uy URU,DF,Sassuolo,it Serie A,21,1995,7.8,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1406,Mauricio Lemos\dbe5a587,uy URU,DFMF,Las Palmas,es La Liga,21,1995,14.0,6,0.43,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1407,Dylan Lempereur\47c2e669,fr FRA,DF,Metz,fr Ligue 1,18,1998,1.6,1,0.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1408,Clément Lenglet\4f28a6ff,fr FRA,DF,Sevilla,es La Liga,22,1995,33.3,13,0.39,11,0,0,2,0,0,1,0.03,1,0,0,0,0,0,Matches
1409,Aaron Lennon\2ff964a0,eng ENG,MF,Burnley,eng Premier League,30,1987,12.4,18,1.45,12,0,1,4,1,0,3,0.24,2,0,0,1,0,0,Matches
1410,Aaron Lennon\2ff964a0,eng ENG,FWMF,Everton,eng Premier League,30,1987,8.8,16,1.82,11,0,1,2,2,0,4,0.45,2,0,0,1,1,0,Matches
1411,Bernd Leno\2628fd2b,de GER,GK,Leverkusen,de Bundesliga,25,1992,33.0,6,0.18,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1412,Pedro León\d66b9872,es ESP,FWMF,Eibar,es La Liga,30,1986,10.3,45,4.36,14,18,2,5,6,0,4,0.39,1,2,0,1,0,0,Matches
1413,Sergio León\0a0cc13c,es ESP,FW,Betis,es La Liga,28,1989,22.0,38,1.73,19,1,8,3,6,1,5,0.23,2,0,0,2,0,1,Matches
1414,Lukas Lerager\1b82f8df,dk DEN,MF,Bordeaux,fr Ligue 1,24,1993,36.5,66,1.81,50,0,0,1,12,3,3,0.08,3,0,0,0,0,0,Matches
1415,Mehdi Léris\7d3cbc67,fr FRA,MFFW,Chievo,it Serie A,19,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1416,Jefferson Lerma\9b5ce51a,co COL,MF,Levante,es La Liga,22,1994,23.7,38,1.60,30,0,0,2,3,3,1,0.04,1,0,0,0,0,0,Matches
1417,Maxime Lestienne\ac290817,be BEL,MFFW,Málaga,es La Liga,25,1992,7.4,14,1.88,7,5,1,0,1,0,1,0.13,1,0,0,0,0,0,Matches
1418,Alexandre Letellier\96fcd380,fr FRA,GK,Angers,fr Ligue 1,26,1990,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1419,Gaetano Letizia\3dd45b70,it ITA,DF,Benevento,it Serie A,27,1990,23.8,48,2.02,32,7,3,2,3,1,3,0.13,2,0,0,1,0,0,Matches
1420,Timo Letschert\be9938ed,nl NED,DF,Sassuolo,it Serie A,24,1993,4.6,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1421,Robert Lewandowski\8d78e732,pl POL,FW,Bayern Munich,de Bundesliga,28,1988,24.1,68,2.82,43,1,9,7,8,0,11,0.46,7,0,2,0,2,0,Matches
1422,Igor Lewczuk\6b9f2f3e,pl POL,DF,Bordeaux,fr Ligue 1,32,1985,4.9,7,1.44,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1423,Stephan Lichtsteiner\99b1d0e6,ch SUI,DF,Juventus,it Serie A,33,1984,18.9,20,1.06,19,0,0,0,1,0,4,0.21,4,0,0,0,0,0,Matches
1424,Dimitri Liénard\f7691f63,fr FRA,MF,Strasbourg,fr Ligue 1,29,1988,28.9,109,3.77,48,52,4,0,3,2,11,0.38,5,5,1,0,0,0,Matches
1425,Philipp Lienhart\302527b2,at AUT,DF,Freiburg,de Bundesliga,21,1996,9.6,2,0.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1426,Lucas Lima\0f52f925,br BRA,DFFW,Nantes,fr Ligue 1,25,1991,29.5,93,3.15,44,39,3,6,0,1,3,0.10,2,1,0,0,0,0,Matches
1427,Victor Lindelöf\f5deef4c,se SWE,DF,Manchester Utd,eng Premier League,23,1994,14.3,5,0.35,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
1428,Karol Linetty\d023d70f,pl POL,MF,Sampdoria,it Serie A,22,1995,23.8,61,2.57,50,1,3,3,3,1,8,0.34,6,0,1,1,0,0,Matches
1429,Jesse Lingard\810e3c74,eng ENG,MFFW,Manchester Utd,eng Premier League,24,1992,20.2,64,3.17,40,4,8,5,7,0,9,0.45,6,0,2,1,0,0,Matches
1430,Pol Lirola\ff800ed8,es ESP,DFMF,Sassuolo,it Serie A,19,1997,22.5,34,1.51,30,1,2,0,1,0,1,0.04,1,0,0,0,0,0,Matches
1431,Jake Livermore\b98570d1,eng ENG,MF,West Brom,eng Premier League,27,1989,29.7,34,1.14,27,1,0,1,2,3,3,0.10,3,0,0,0,0,0,Matches
1432,Raúl Lizoain\f69e9eee,es ESP,GK,Las Palmas,es La Liga,26,1991,11.0,1,0.09,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1433,Adem Ljajić\2648e18f,rs SRB,MFFW,Torino,it Serie A,25,1991,24.1,122,5.10,77,32,7,4,2,0,19,0.79,12,5,1,1,0,0,Matches
1434,Diego Llorente\bba30585,es ESP,DF,Real Sociedad,es La Liga,23,1993,25.8,6,0.23,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1435,Fernando Llorente\82dbf623,es ESP,FW,Tottenham,eng Premier League,32,1985,2.6,6,2.27,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1436,Marcos Llorente\02c15616,es ESP,MF,Real Madrid,es La Liga,22,1995,6.1,9,1.48,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1437,Hugo Lloris\8f62b6ee,fr FRA,GK,Tottenham,eng Premier League,30,1986,36.0,3,0.08,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1438,Giovani Lo Celso\d7553721,ar ARG,MF,Paris S-G,fr Ligue 1,21,1996,19.7,58,2.94,41,2,5,4,2,4,8,0.41,4,1,2,0,1,0,Matches
1439,Simone Lo Faso\51c614fd,it ITA,FW,Fiorentina,it Serie A,19,1998,0.4,3,7.50,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1440,Stanislav Lobotka\e1cbb531,sk SVK,MF,Celta Vigo,es La Liga,22,1994,34.0,38,1.12,33,1,1,0,2,1,1,0.03,1,0,0,0,0,0,Matches
1441,Jürgen Locadia\6cc47ae1,nl NED,FWMF,Brighton,eng Premier League,23,1993,2.5,5,2.01,4,0,0,0,1,0,1,0.40,1,0,0,0,0,0,Matches
1442,Manuel Locatelli\a8a874f1,it ITA,MF,Milan,it Serie A,19,1998,7.6,26,3.44,21,1,2,2,0,0,1,0.13,1,0,0,0,0,0,Matches
1443,Ruben Loftus-Cheek\e97fd090,eng ENG,MF,Crystal Palace,eng Premier League,21,1996,20.8,64,3.07,42,0,9,3,8,2,7,0.34,5,0,0,1,1,0,Matches
1444,Enzo Loiodice\6bca20fe,fr FRA,MF,Dijon,fr Ligue 1,16,2000,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1445,Joe Lolley\c5f13182,eng ENG,FWMF,Huddersfield,eng Premier League,24,1992,2.5,3,1.22,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1446,David Lombán\b43b81f1,es ESP,DF,Eibar,es La Liga,30,1987,11.0,4,0.36,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1447,Cristiano Lombardi\f124b4c9,it ITA,DFMF,Benevento,it Serie A,21,1995,12.4,23,1.86,15,1,3,1,1,2,3,0.24,2,0,1,0,0,0,Matches
1448,Kevin Long\5a4280b1,ie IRL,DF,Burnley,eng Premier League,26,1990,16.0,8,0.50,6,0,0,1,1,0,2,0.12,2,0,0,0,0,0,Matches
1449,Shane Long\9f472354,ie IRL,FW,Southampton,eng Premier League,30,1987,17.6,41,2.33,29,0,1,1,7,3,4,0.23,2,0,1,0,1,0,Matches
1450,Ademola Lookman\7c104bb7,eng ENG,FWMF,Everton,eng Premier League,19,1997,1.8,3,1.70,2,0,0,0,1,0,1,0.57,1,0,0,0,0,0,Matches
1451,Ademola Lookman\7c104bb7,eng ENG,MFFW,RB Leipzig,de Bundesliga,19,1997,6.4,32,5.02,20,2,6,1,3,0,6,0.94,3,0,2,1,0,0,Matches
1452,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,26,1990,34.0,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
1453,Rony Lopes\7c2965bb,pt POR,FWMF,Monaco,fr Ligue 1,21,1995,28.1,80,2.84,53,2,6,8,7,4,12,0.43,7,0,1,2,2,0,Matches
1454,Pedro López Muñoz\a60823a4,es ESP,DF,Levante,es La Liga,33,1983,17.7,24,1.36,20,1,1,1,1,0,1,0.06,1,0,0,0,0,0,Matches
1455,Adrián López\88a359d4,es ESP,FWMF,La Coruña,es La Liga,29,1988,26.1,73,2.80,54,0,9,5,5,0,5,0.19,4,0,0,1,0,0,Matches
1456,Alberto López\c0de5ff5,es ESP,DF,Málaga,es La Liga,22,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1457,Andoni López\fc8cb238,es ESP,DF,Athletic Club,es La Liga,21,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1458,David López\f03f284b,es ESP,DFMF,Espanyol,es La Liga,27,1989,37.0,20,0.54,19,0,0,0,0,1,3,0.08,3,0,0,0,0,0,Matches
1459,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,35,1981,9.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1460,Iván López\576575e5,es ESP,DF,Levante,es La Liga,23,1993,1.9,4,2.08,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1461,Javi López\ffad706e,es ESP,DF,Espanyol,es La Liga,31,1986,10.7,13,1.21,12,0,0,0,0,1,1,0.09,1,0,0,0,0,0,Matches
1462,Lisandro López\8320fe65,ar ARG,DF,Inter,it Serie A,27,1989,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1463,Maxi López\ad469944,ar ARG,FW,Udinese,it Serie A,33,1984,18.7,42,2.25,32,0,3,3,4,0,5,0.27,2,0,1,1,1,0,Matches
1464,Maxime Lopez\20094685,fr FRA,MF,Marseille,fr Ligue 1,19,1997,15.3,70,4.57,59,6,0,2,1,2,4,0.26,4,0,0,0,0,0,Matches
1465,Pau López\20b9f052,es ESP,GK,Espanyol,es La Liga,22,1994,28.5,5,0.18,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1466,Pedro López\bfa29677,es ESP,GK,Betis,es La Liga,22,1995,4.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1467,Víctor López\a68856b5,es ESP,MFFW,Alavés,es La Liga,20,1997,0.7,3,4.50,2,1,0,0,0,0,1,1.50,1,0,0,0,0,0,Matches
1468,Jonas Lössl\939bc634,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38.0,4,0.11,3,1,0,0,0,0,2,0.05,1,1,0,0,0,0,Matches
1469,Dejan Lovren\1a2935f6,hr CRO,DF,Liverpool,eng Premier League,28,1989,23.6,15,0.63,12,0,0,3,0,0,2,0.08,1,0,0,1,0,0,Matches
1470,Chris Löwe\c6896eab,de GER,DF,Huddersfield,eng Premier League,28,1989,17.6,17,0.96,9,5,0,1,1,1,2,0.11,1,1,0,0,0,0,Matches
1471,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,28,1989,25.5,28,1.10,21,3,0,1,2,1,4,0.16,4,0,0,0,0,0,Matches
1472,Anthony Lozano\38699c72,hn HON,FWMF,Girona,es La Liga,24,1993,5.2,11,2.10,6,0,3,2,0,0,2,0.38,1,0,1,0,0,0,Matches
1473,Fabio Lucioni\8efa621b,it ITA,DF,Benevento,it Serie A,29,1987,8.0,6,0.75,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1474,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,22,1995,32.4,67,2.07,57,0,4,2,3,1,9,0.28,5,0,0,1,2,1,Matches
1475,José Luis Morales\4a478107,es ESP,MFFW,Levante,es La Liga,30,1987,34.0,109,3.21,63,6,24,6,8,2,20,0.59,9,1,5,1,4,0,Matches
1476,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,27,1990,22.0,11,0.50,7,1,0,0,0,3,0,0.00,0,0,0,0,0,0,Matches
1477,Filipe Luís\e4ed2628,br BRA,DF,Atlético Madrid,es La Liga,31,1985,18.4,30,1.63,29,0,0,0,1,0,5,0.27,5,0,0,0,0,0,Matches
1478,Luisinho\a7f00c8c,pt POR,DF,La Coruña,es La Liga,32,1985,29.1,36,1.24,29,1,0,2,4,0,3,0.10,3,0,0,0,0,0,Matches
1479,David Luiz\c0e27d1a,br BRA,DFMF,Chelsea,eng Premier League,30,1987,9.3,4,0.43,3,0,0,0,1,0,2,0.21,1,0,0,0,1,0,Matches
1480,Douglas Luiz\6f7d826d,br BRA,MFFW,Girona,es La Liga,19,1998,3.4,12,3.50,6,2,0,2,2,0,1,0.29,0,0,0,1,0,0,Matches
1481,Everton Luiz\3799e138,br BRA,MF,SPAL,it Serie A,29,1988,7.1,6,0.84,6,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
1482,Jordan Lukaku\0cd0e21b,be BEL,DFMF,Lazio,it Serie A,23,1994,15.1,41,2.73,35,1,2,1,2,0,8,0.53,6,0,2,0,0,0,Matches
1483,Romelu Lukaku\5eae500a,be BEL,FW,Manchester Utd,eng Premier League,24,1993,31.9,69,2.17,49,0,5,13,2,0,15,0.47,11,0,2,2,0,0,Matches
1484,Lars Lukas Mai\95173427,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1485,Dodi Lukebakio\0c61c77c,be BEL,MFFW,Watford,eng Premier League,19,1997,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1486,Saša Lukić\c6e8cf1f,rs SRB,MF,Levante,es La Liga,20,1996,11.0,15,1.36,14,0,0,0,0,1,2,0.18,2,0,0,0,0,0,Matches
1487,Senad Lulić\7fd58fe3,ba BIH,DFMF,Lazio,it Serie A,31,1986,27.0,78,2.89,59,4,3,6,4,2,16,0.59,12,1,0,2,1,0,Matches
1488,Levi Lumeka\199ff86e,eng ENG,FW,Crystal Palace,eng Premier League,18,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1489,Antonio Luna\ed239245,es ESP,DF,Levante,es La Liga,26,1991,22.5,29,1.29,23,4,1,0,0,1,2,0.09,2,0,0,0,0,0,Matches
1490,Arnaud Lusamba\54131505,fr FRA,MF,Nice,fr Ligue 1,20,1997,1.8,6,3.33,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
1491,Fabian Lustenberger\a63a995f,ch SUI,MFDF,Hertha BSC,de Bundesliga,29,1988,17.6,18,1.02,16,0,0,0,2,0,1,0.06,1,0,0,0,0,0,Matches
1492,Andreas Luthe\7fe12375,de GER,GK,Augsburg,de Bundesliga,30,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1493,Lyanco\b5bf1770,br BRA,DF,Torino,it Serie A,20,1997,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1494,Charalambos Lykogiannis\5efc5389,gr GRE,DF,Cagliari,it Serie A,23,1993,7.6,3,0.39,2,0,0,1,0,0,2,0.26,1,0,0,1,0,0,Matches
1495,Cheikh M'Bengue\88fdac8b,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,5.4,6,1.10,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1496,Raïs M'Bolhi\c121a641,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1497,Yann M'Vila\d4133fa1,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1990,16.4,14,0.85,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1498,Zinédine Machach\31377e38,fr FRA,FWMF,Toulouse,fr Ligue 1,21,1996,2.1,4,1.87,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1499,Pablo Maffeo\5db04597,es ESP,MFDF,Girona,es La Liga,20,1997,29.4,63,2.15,40,3,4,2,10,4,7,0.24,3,0,0,1,3,0,Matches
1500,Christian Maggio\31d7f557,it ITA,DF,Napoli,it Serie A,35,1982,7.1,6,0.84,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1501,Francesco Magnanelli\07767f42,it ITA,MF,Sassuolo,it Serie A,32,1984,27.7,64,2.31,50,12,0,0,2,0,1,0.04,1,0,0,0,0,0,Matches
1502,Harry Maguire\d8931174,eng ENG,DF,Leicester City,eng Premier League,24,1993,38.0,37,0.97,27,0,3,4,2,1,6,0.16,6,0,0,0,0,0,Matches
1503,Hicham Mahou\f329ec76,fr FRA,FWMF,Nice,fr Ligue 1,18,1999,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1504,Riyad Mahrez\892d5bb1,dz ALG,MFFW,Leicester City,eng Premier League,26,1991,32.8,117,3.57,66,26,15,6,3,1,21,0.64,11,5,3,2,0,0,Matches
1505,Thiago Maia\91e58f66,br BRA,MFDF,Lille,fr Ligue 1,20,1997,27.4,46,1.68,40,0,1,2,2,1,3,0.11,3,0,0,0,0,0,Matches
